,raw_ractions,transformed_reactions,automap
366,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23.C(CO)CCN>>c(c(ccc1)c(NCCCCO)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23,c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)Br.C(CCN)CO>>c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)NCCCCO,[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:22]([CH2:25][CH2:26][NH2:27])[CH2:23][OH:24]>>[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:27][CH2:26][CH2:25][CH2:22][CH2:23][OH:24]
367,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23.C(CCN)CCO>>c(c(ccc1)c(NCCCCCO)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23,c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)Br.C(CCO)CCN>>c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)NCCCCCO,[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:22]([CH2:26][CH2:27][OH:28])[CH2:23][CH2:24][NH2:25]>>[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:25][CH2:24][CH2:23][CH2:22][CH2:26][CH2:27][OH:28]
368,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23.C(CCO)CCCN>>c(c(ccc1)c(NCCCCCCO)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23,c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)Br.C(CCCN)CCO>>c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)NCCCCCCO,[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:22]([CH2:26][CH2:27][CH2:28][NH2:29])[CH2:23][CH2:24][OH:25]>>[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:29][CH2:28][CH2:27][CH2:26][CH2:22][CH2:23][CH2:24][OH:25]
369,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23.C(O)CN>>c(c(ccc1)c(NCCO)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23,c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)Br.C(CN)O>>c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)NCCO,[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:22]([CH2:24][NH2:25])[OH:23]>>[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:25][CH2:24][CH2:22][OH:23]
370,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23.C(CN)CO>>c(c(ccc1)c(NCCCO)cc2)(c1C(=O)N(CCN(C)C)C3=O)c23,c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)Br.C(CO)CN>>c12c3C(=O)N(CCN(C)C)C(=O)c1cccc2c(cc3)NCCCO,[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:22]([CH2:25][OH:26])[CH2:23][NH2:24]>>[c:1]12[c:21]3[C:19](=[O:20])[N:13]([CH2:14][CH2:15][N:16]([CH3:18])[CH3:17])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:24][CH2:23][CH2:22][CH2:25][OH:26]
371,c1(ccnc(Br)c1)N(C)C.N1([C@@H]2CCCC[C@H]2N)C(=O)c(cccc3)c3C1=O>>N1([C@@H]2CCCC[C@H]2Nc3nccc(N(C)C)c3)C(=O)c(cccc4)c4C1=O,c1(N(C)C)cc(Br)ncc1.N1(C(=O)c2ccccc2C1=O)[C@H]1[C@H](N)CCCC1>>N1(C(=O)c2ccccc2C1=O)[C@H]1[C@H](Nc2cc(N(C)C)ccn2)CCCC1,[c:1]1([N:8]([CH3:10])[CH3:9])[cH:7][c:5](Br)[n:4][cH:3][cH:2]1.[N:11]1([C:27](=[O:28])[c:26]2[cH:25][cH:24][cH:23][cH:22][c:21]2[C:19]1=[O:20])[C@H:12]1[C@H:17]([NH2:18])[CH2:16][CH2:15][CH2:14][CH2:13]1>>[N:11]1([C:27](=[O:28])[c:26]2[cH:25][cH:24][cH:23][cH:22][c:21]2[C:19]1=[O:20])[C@H:12]1[C@H:17]([NH:18][c:5]2[cH:7][c:1]([N:8]([CH3:10])[CH3:9])[cH:2][cH:3][n:4]2)[CH2:16][CH2:15][CH2:14][CH2:13]1
372,c1(ccc(Br)nc1)C(C)=O.N1(CCCC(CN)C1)Cc2ccccc2>>N1(CCCC(CNc2ccc(C(C)=O)cn2)C1)Cc3ccccc3,c1(C(=O)C)cnc(Br)cc1.N1(Cc2ccccc2)CC(CN)CCC1>>N1(Cc2ccccc2)CC(CNc2ncc(C(=O)C)cc2)CCC1,[c:1]1([C:8](=[O:10])[CH3:9])[cH:7][n:6][c:4](Br)[cH:3][cH:2]1.[N:11]1([CH2:19][c:20]2[cH:25][cH:24][cH:23][cH:22][cH:21]2)[CH2:18][CH:15]([CH2:16][NH2:17])[CH2:14][CH2:13][CH2:12]1>>[N:11]1([CH2:19][c:20]2[cH:25][cH:24][cH:23][cH:22][cH:21]2)[CH2:18][CH:15]([CH2:16][NH:17][c:4]2[n:6][cH:7][c:1]([C:8](=[O:10])[CH3:9])[cH:2][cH:3]2)[CH2:14][CH2:13][CH2:12]1
373,c1(Br)ccc(C)cc1.c1(N)ccccc1.c1(Br)ccc(C)cc1.c1(Br)ccc(C)cc1.c1(N)ccccc1>>c1(ccc(C)cc1)Nc2ccccc2.N(c1ccccc1)(c2ccc(C)cc2)c3ccc(C)cc3,c1(ccc(C)cc1)Br.c1(ccccc1)N.c1(ccc(C)cc1)Br.c1(ccc(C)cc1)Br.c1(ccccc1)N>>c1(Nc2ccccc2)ccc(C)cc1.N(c1ccc(C)cc1)(c1ccc(C)cc1)c1ccccc1,[c:1]1([cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]1)Br.[c:9]1([cH:15][cH:14][cH:13][cH:12][cH:11]1)[NH2:10].[c:16]1([cH:23][cH:22][c:20]([CH3:21])[cH:19][cH:18]1)Br.[c:24]1([cH:31][cH:30][c:28]([CH3:29])[cH:27][cH:26]1)Br.[c:32]1([cH:38][cH:37][cH:36][cH:35][cH:34]1)[NH2:33]>>[c:1]1([NH:10][c:9]2[cH:15][cH:14][cH:13][cH:12][cH:11]2)[cH:8][cH:7][c:5]([CH3:6])[cH:4][cH:3]1.[N:33]([c:24]1[cH:31][cH:30][c:28]([CH3:29])[cH:27][cH:26]1)([c:16]1[cH:23][cH:22][c:20]([CH3:21])[cH:19][cH:18]1)[c:32]1[cH:38][cH:37][cH:36][cH:35][cH:34]1
374,c(c1C(=O)N(CCCCCCCC)C2=O)(c23)c(c(C(=O)N(CCCCCCCC)C4=O)c(Br)c1Br)c4c(Br)c3Br.c1(N(=O)=O)cc(N)c(N)cc1N(=O)=O>>c(c1C(=O)N(CCCCCCCC)C2=O)(c23)c(c(C(=O)N(CCCCCCCC)C4=O)c(Br)c1Br)c4c(Nc(cc(N(=O)=O)c(N(=O)=O)c5)c5N6)c36,c12c3c4c(c(Br)c1C(=O)N(CCCCCCCC)C(=O)c2c(Br)c(Br)c3C(N(C4=O)CCCCCCCC)=O)Br.c1(c(N(=O)=O)cc(N)c(N)c1)N(=O)=O>>c12c3c4c5c(Nc6cc(N(=O)=O)c(N(=O)=O)cc6N5)c1C(=O)N(CCCCCCCC)C(=O)c2c(Br)c(Br)c3C(N(C4=O)CCCCCCCC)=O,[c:1]12[c:17]3[c:36]4[c:37]([c:39]([Br:40])[c:16]1[C:14](=[O:15])[N:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[C:3](=[O:4])[c:2]2[c:34](Br)[c:32](Br)[c:18]3[C:19]([N:21]([C:30]4=[O:31])[CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH3:29])=[O:20])[Br:38].[c:41]1([c:51]([N:52](=[O:54])=[O:53])[cH:50][c:48]([NH2:49])[c:46]([NH2:47])[cH:45]1)[N:42](=[O:44])=[O:43]>>[c:1]12[c:17]3[c:18]4[c:32]5[c:34]([NH:49][c:48]6[cH:50][c:51]([N:52](=[O:54])=[O:53])[c:41]([N:42](=[O:43])=[O:44])[cH:45][c:46]6[NH:47]5)[c:2]1[C:3](=[O:4])[N:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH3:13])[C:14](=[O:15])[c:16]2[c:39]([Br:40])[c:37]([Br:38])[c:36]3[C:30]([N:21]([C:19]4=[O:20])[CH2:22][CH2:23][CH2:24][CH2:25][CH2:26][CH2:27][CH2:28][CH3:29])=[O:31]
375,c1(C(=O)O)cc(Br)ccc1Br.C(=O)(O)CN>>c1(C(=O)O)cc(Br)ccc1NCC(=O)O,c1(c(Br)ccc(Br)c1)C(O)=O.C(CN)(O)=O>>c1(c(NCC(O)=O)ccc(Br)c1)C(O)=O,[c:1]1([c:10](Br)[cH:9][cH:8][c:6]([Br:7])[cH:5]1)[C:2]([OH:4])=[O:3].[C:12]([CH2:15][NH2:16])([OH:14])=[O:13]>>[c:1]1([c:10]([NH:16][CH2:15][C:12]([OH:14])=[O:13])[cH:9][cH:8][c:6]([Br:7])[cH:5]1)[C:2]([OH:4])=[O:3]
376,c1(C(=O)O)cc(F)ccc1Br.C(=O)(O)CN>>c1(C(=O)O)cc(F)ccc1NCC(=O)O,c1(c(Br)ccc(F)c1)C(O)=O.C(CN)(O)=O>>c1(c(NCC(O)=O)ccc(F)c1)C(O)=O,[c:1]1([c:10](Br)[cH:9][cH:8][c:6]([F:7])[cH:5]1)[C:2]([OH:4])=[O:3].[C:12]([CH2:15][NH2:16])([OH:14])=[O:13]>>[c:1]1([c:10]([NH:16][CH2:15][C:12]([OH:14])=[O:13])[cH:9][cH:8][c:6]([F:7])[cH:5]1)[C:2]([OH:4])=[O:3]
377,C(=O)(O)CN.c1(C(=O)O)cc(N(=O)=O)ccc1Br>>c1(C(=O)O)cc(N(=O)=O)ccc1NCC(=O)O,C(CN)(O)=O.c1(c(Br)ccc(N(=O)=O)c1)C(O)=O>>c1(c(NCC(O)=O)ccc(N(=O)=O)c1)C(O)=O,[C:1]([CH2:4][NH2:5])([OH:3])=[O:2].[c:6]1([c:17](Br)[cH:16][cH:15][c:11]([N:12](=[O:14])=[O:13])[cH:10]1)[C:7]([OH:9])=[O:8]>>[c:6]1([c:17]([NH:5][CH2:4][C:1]([OH:3])=[O:2])[cH:16][cH:15][c:11]([N:12](=[O:14])=[O:13])[cH:10]1)[C:7]([OH:9])=[O:8]
378,c1(C(=O)O)cc(C)ccc1Br.C(=O)(O)CN>>c1(C(=O)O)cc(C)ccc1NCC(=O)O,c1(c(Br)ccc(C)c1)C(O)=O.C(CN)(O)=O>>c1(c(NCC(O)=O)ccc(C)c1)C(O)=O,[c:1]1([c:10](Br)[cH:9][cH:8][c:6]([CH3:7])[cH:5]1)[C:2]([OH:4])=[O:3].[C:12]([CH2:15][NH2:16])([OH:14])=[O:13]>>[c:1]1([c:10]([NH:16][CH2:15][C:12]([OH:14])=[O:13])[cH:9][cH:8][c:6]([CH3:7])[cH:5]1)[C:2]([OH:4])=[O:3]
379,C(C)(N)C(=O)O.c1(ccccc1Br)C(=O)O>>c1(ccccc1C(=O)O)NC(C)C(=O)O,C(C(O)=O)(N)C.c1(C(O)=O)c(Br)cccc1>>c1(NC(C(O)=O)C)c(C(O)=O)cccc1,[CH:1]([C:4]([OH:6])=[O:5])([NH2:3])[CH3:2].[c:7]1([C:14]([OH:16])=[O:15])[c:12](Br)[cH:11][cH:10][cH:9][cH:8]1>>[c:8]1([NH:3][CH:1]([C:4]([OH:6])=[O:5])[CH3:2])[c:7]([C:14]([OH:16])=[O:15])[cH:12][cH:11][cH:10][cH:9]1
380,c1(ccccc1)C(N)C(=O)O.c1(ccccc1Br)C(=O)O>>c1(ccccc1C(=O)O)NC(C(=O)O)c2ccccc2,c1(C(C(O)=O)N)ccccc1.c1(C(O)=O)c(Br)cccc1>>c1(NC(c2ccccc2)C(O)=O)c(C(O)=O)cccc1,[c:1]1([CH:7]([C:9]([OH:11])=[O:10])[NH2:8])[cH:6][cH:5][cH:4][cH:3][cH:2]1.[c:12]1([C:19]([OH:21])=[O:20])[c:17](Br)[cH:16][cH:15][cH:14][cH:13]1>>[c:13]1([NH:8][CH:7]([c:1]2[cH:6][cH:5][cH:4][cH:3][cH:2]2)[C:9]([OH:11])=[O:10])[c:12]([C:19]([OH:21])=[O:20])[cH:17][cH:16][cH:15][cH:14]1
381,c1(Br)ccccn1.c1(Br)cc(Cl)ccc1N>>c1(ccc(Cl)cc1Br)Nc2ccccn2,c1(ncccc1)Br.c1(c(N)ccc(Cl)c1)Br>>c1(Nc2ncccc2)c(Br)cc(Cl)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:15]([NH2:16])[cH:14][cH:13][c:11]([Cl:12])[cH:10]1)[Br:9]>>[c:15]1([NH:16][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[c:8]([Br:9])[cH:10][c:11]([Cl:12])[cH:13][cH:14]1
382,c1(Br)ccccn1.c12c(CCC1)ccc(N)c2>>c12c(CCC1)ccc(Nc3ccccn3)c2,c1(ncccc1)Br.c12cc(N)ccc1CCC2>>c12cc(Nc3ncccc3)ccc1CCC2,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]12[cH:17][c:15]([NH2:16])[cH:14][cH:13][c:9]1[CH2:10][CH2:11][CH2:12]2>>[c:8]12[cH:17][c:15]([NH:16][c:1]3[n:7][cH:6][cH:5][cH:4][cH:3]3)[cH:14][cH:13][c:9]1[CH2:10][CH2:11][CH2:12]2
383,c1(Br)ccccn1.c1(C)cc(N)ccc1Br>>c1(ccc(Br)c(C)c1)Nc2ccccn2,c1(ncccc1)Br.c1(c(Br)ccc(N)c1)C>>c1(Nc2ncccc2)cc(C)c(Br)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:15]([Br:16])[cH:14][cH:13][c:11]([NH2:12])[cH:10]1)[CH3:9]>>[c:11]1([NH:12][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:10][c:8]([CH3:9])[c:15]([Br:16])[cH:14][cH:13]1
384,c1(Br)ccccn1.c1(CC)ccc(N)cc1>>c1(ccc(CC)cc1)Nc2ccccn2,c1(ncccc1)Br.c1(ccc(N)cc1)CC>>c1(Nc2ncccc2)ccc(CC)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([cH:16][cH:15][c:13]([NH2:14])[cH:12][cH:11]1)[CH2:9][CH3:10]>>[c:13]1([NH:14][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:15][cH:16][c:8]([CH2:9][CH3:10])[cH:11][cH:12]1
385,c1(Br)ccccn1.c1(CCCC)ccc(N)cc1>>c1(ccc(CCCC)cc1)Nc2ccccn2,c1(ncccc1)Br.c1(ccc(N)cc1)CCCC>>c1(Nc2ncccc2)ccc(CCCC)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([cH:18][cH:17][c:15]([NH2:16])[cH:14][cH:13]1)[CH2:9][CH2:10][CH2:11][CH3:12]>>[c:15]1([NH:16][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:17][cH:18][c:8]([CH2:9][CH2:10][CH2:11][CH3:12])[cH:13][cH:14]1
386,c1(Br)ccccn1.c1(ccc(N)cc1)c2ccccc2>>c1(ccc(Nc2ccccn2)cc1)c3ccccc3,c1(ncccc1)Br.c1(-c2ccccc2)ccc(N)cc1>>c1(-c2ccccc2)ccc(Nc2ncccc2)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1(-[c:15]2[cH:20][cH:19][cH:18][cH:17][cH:16]2)[cH:14][cH:13][c:11]([NH2:12])[cH:10][cH:9]1>>[c:8]1(-[c:15]2[cH:20][cH:19][cH:18][cH:17][cH:16]2)[cH:9][cH:10][c:11]([NH:12][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:13][cH:14]1
387,c1(Br)ccccn1.c1(C#N)ccc(N)cc1>>c1(ccc(C#N)cc1)Nc2ccccn2,c1(ncccc1)Br.c1(ccc(N)cc1)C#N>>c1(Nc2ncccc2)ccc(C#N)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([cH:16][cH:15][c:13]([NH2:14])[cH:12][cH:11]1)[C:9]#[N:10]>>[c:13]1([NH:14][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:15][cH:16][c:8]([C:9]#[N:10])[cH:11][cH:12]1
388,c1(Br)ccccn1.C(F)(F)(F)c1ccc(N)cc1>>C(F)(F)(F)c1ccc(Nc2ccccn2)cc1,c1(ncccc1)Br.C(c1ccc(N)cc1)(F)(F)F>>C(c1ccc(Nc2ncccc2)cc1)(F)(F)F,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[C:8]([c:12]1[cH:18][cH:17][c:15]([NH2:16])[cH:14][cH:13]1)([F:11])([F:10])[F:9]>>[C:8]([c:12]1[cH:18][cH:17][c:15]([NH:16][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:14][cH:13]1)([F:9])([F:11])[F:10]
389,c1(Br)ccccn1.c1(C#N)cccc(N)c1>>c1(cccc(C#N)c1)Nc2ccccn2,c1(ncccc1)Br.c1(cc(N)ccc1)C#N>>c1(Nc2ncccc2)cc(C#N)ccc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([cH:16][c:14]([NH2:15])[cH:13][cH:12][cH:11]1)[C:9]#[N:10]>>[c:14]1([NH:15][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:16][c:8]([C:9]#[N:10])[cH:11][cH:12][cH:13]1
390,c1(Br)ccccn1.c1(Br)ccccc1N>>c1(ccccc1Br)Nc2ccccn2,c1(ncccc1)Br.c1(c(N)cccc1)Br>>c1(Nc2ncccc2)c(Br)cccc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:14]([NH2:15])[cH:13][cH:12][cH:11][cH:10]1)[Br:9]>>[c:14]1([NH:15][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[c:8]([Br:9])[cH:10][cH:11][cH:12][cH:13]1
391,c1(Br)ccccn1.c1(C)cc(N)ccc1C>>c1(ccc(C)c(C)c1)Nc2ccccn2,c1(ncccc1)Br.c1(c(C)ccc(N)c1)C>>c1(Nc2ncccc2)cc(C)c(C)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:15]([CH3:16])[cH:14][cH:13][c:11]([NH2:12])[cH:10]1)[CH3:9]>>[c:11]1([NH:12][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:10][c:8]([CH3:9])[c:15]([CH3:16])[cH:14][cH:13]1
392,c1(Br)ccccn1.c1(C)cc(C)ccc1N>>c1(ccc(C)cc1C)Nc2ccccn2,c1(ncccc1)Br.c1(c(N)ccc(C)c1)C>>c1(Nc2ncccc2)c(C)cc(C)cc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:15]([NH2:16])[cH:14][cH:13][c:11]([CH3:12])[cH:10]1)[CH3:9]>>[c:15]1([NH:16][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[c:8]([CH3:9])[cH:10][c:11]([CH3:12])[cH:13][cH:14]1
393,c(c(ccc1)c(Br)cc2)(c1C(=O)N(CC#C)C3=O)c23.C(CN)N(C)C>>c(c(ccc1)c(NCCN(C)C)cc2)(c1C(=O)N(CC#C)C3=O)c23,c12c3C(=O)N(CC#C)C(=O)c1cccc2c(cc3)Br.C(N(C)C)CN>>c12c3C(=O)N(CC#C)C(=O)c1cccc2c(cc3)NCCN(C)C,[c:1]12[c:19]3[C:17](=[O:18])[N:13]([CH2:14][C:15]#[CH:16])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)Br.[CH2:20]([N:23]([CH3:25])[CH3:24])[CH2:21][NH2:22]>>[c:1]12[c:19]3[C:17](=[O:18])[N:13]([CH2:14][C:15]#[CH:16])[C:11](=[O:12])[c:10]1[cH:5][cH:4][cH:3][c:2]2[c:6]([cH:8][cH:9]3)[NH:22][CH2:21][CH2:20][N:23]([CH3:25])[CH3:24]
394,c1(Br)ccccn1.c1(SC)cccc(N)c1>>c1(cccc(SC)c1)Nc2ccccn2,c1(ncccc1)Br.c1(cc(N)ccc1)SC>>c1(Nc2ncccc2)cc(SC)ccc1,[c:1]1([n:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([cH:16][c:14]([NH2:15])[cH:13][cH:12][cH:11]1)[S:9][CH3:10]>>[c:14]1([NH:15][c:1]2[n:7][cH:6][cH:5][cH:4][cH:3]2)[cH:16][c:8]([S:9][CH3:10])[cH:11][cH:12][cH:13]1
395,C(N)CC.c1(N(=O)=O)cc(N(=O)=O)ccc1Br>>c1(N(=O)=O)cc(N(=O)=O)ccc1NCCC,C(CC)N.c1(c(Br)ccc(N(=O)=O)c1)N(=O)=O>>c1(c(NCCC)ccc(N(=O)=O)c1)N(=O)=O,[CH2:1]([CH2:3][CH3:4])[NH2:2].[c:5]1([c:16](Br)[cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9]1)[N:6](=[O:8])=[O:7]>>[c:5]1([c:16]([NH:2][CH2:1][CH2:3][CH3:4])[cH:15][cH:14][c:10]([N:11](=[O:13])=[O:12])[cH:9]1)[N:6](=[O:8])=[O:7]
396,c1(N(=O)=O)cc(N(=O)=O)ccc1Br.C(c1ccccc1)(c2ccccc2)c3ccccc3N>>C(c1ccccc1)(c2ccccc2)c3ccccc3Nc4ccc(N(=O)=O)cc4N(=O)=O,c1(c(Br)ccc(N(=O)=O)c1)N(=O)=O.C(c1c(N)cccc1)(c1ccccc1)c1ccccc1>>C(c1c(Nc2c(N(=O)=O)cc(N(=O)=O)cc2)cccc1)(c1ccccc1)c1ccccc1,[c:1]1([c:12](Br)[cH:11][cH:10][c:6]([N:7](=[O:9])=[O:8])[cH:5]1)[N:2](=[O:4])=[O:3].[CH:14]([c:27]1[c:32]([NH2:33])[cH:31][cH:30][cH:29][cH:28]1)([c:21]1[cH:26][cH:25][cH:24][cH:23][cH:22]1)[c:15]1[cH:20][cH:19][cH:18][cH:17][cH:16]1>>[CH:14]([c:27]1[c:32]([NH:33][c:12]2[c:1]([N:2](=[O:3])=[O:4])[cH:5][c:6]([N:7](=[O:9])=[O:8])[cH:10][cH:11]2)[cH:31][cH:30][cH:29][cH:28]1)([c:21]1[cH:26][cH:25][cH:24][cH:23][cH:22]1)[c:15]1[cH:16][cH:17][cH:18][cH:19][cH:20]1
397,c1(Br)ccccc1.c1(N(=O)=O)cc(Cl)c(C)cc1N>>c1(cc(C)c(Cl)cc1N(=O)=O)Nc2ccccc2,c1(ccccc1)Br.c1(c(N)cc(C)c(Cl)c1)N(=O)=O>>c1(Nc2ccccc2)c(N(=O)=O)cc(Cl)c(C)c1,[c:1]1([cH:7][cH:6][cH:5][cH:4][cH:3]1)Br.[c:8]1([c:18]([NH2:19])[cH:17][c:15]([CH3:16])[c:13]([Cl:14])[cH:12]1)[N:9](=[O:11])=[O:10]>>[c:18]1([NH:19][c:1]2[cH:7][cH:6][cH:5][cH:4][cH:3]2)[c:8]([N:9](=[O:11])=[O:10])[cH:12][c:13]([Cl:14])[c:15]([CH3:16])[cH:17]1
398,c1(C(=O)O)nc(C)ncc1Br.C(N)(N)=O>>c12c(cnc(C)n1)NC(=O)NC2=O,c1(c(Br)cnc(C)n1)C(O)=O.C(=O)(N)N>>c12C(=O)NC(=O)Nc1cnc(n2)C,[c:1]1([c:10](Br)[cH:9][n:8][c:6]([CH3:7])[n:5]1)[C:2](O)=[O:3].[C:12](=[O:15])([NH2:14])[NH2:13]>>[c:1]12[C:2](=[O:3])[NH:14][C:12](=[O:15])[NH:13][c:10]1[cH:9][n:8][c:6]([n:5]2)[CH3:7]
399,c1(N(=O)=O)cc(Cl)cnc1Br.NC>>c1(cc(Cl)cnc1NC)N(=O)=O,c1(c(Br)ncc(Cl)c1)N(=O)=O.NC>>c1(N(=O)=O)c(NC)ncc(Cl)c1,[c:1]1([c:10](Br)[n:9][cH:8][c:6]([Cl:7])[cH:5]1)[N:2](=[O:4])=[O:3].[NH2:12][CH3:13]>>[c:1]1([N:2](=[O:4])=[O:3])[c:10]([NH:12][CH3:13])[n:9][cH:8][c:6]([Cl:7])[cH:5]1
400,c1(N(=O)=O)cc(Cl)cnc1Br.c1(CN)ccccc1>>c1(N(=O)=O)cc(Cl)cnc1NCc2ccccc2,c1(c(Br)ncc(Cl)c1)N(=O)=O.c1(ccccc1)CN>>c1(c(NCc2ccccc2)ncc(Cl)c1)N(=O)=O,[c:1]1([c:10](Br)[n:9][cH:8][c:6]([Cl:7])[cH:5]1)[N:2](=[O:4])=[O:3].[c:12]1([cH:19][cH:18][cH:17][cH:16][cH:15]1)[CH2:13][NH2:14]>>[c:1]1([c:10]([NH:14][CH2:13][c:12]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[n:9][cH:8][c:6]([Cl:7])[cH:5]1)[N:2](=[O:4])=[O:3]
