,raw_ractions,transformed_reactions,automap
919,[C@]1(CCC(O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)(C(=O)NCc4cc(C(F)(F)F)cc(I)c4O)C5CC5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(O)CC1>>[C@]1(C2CC2)(C(NCc2c(O)c(I)cc(C(F)(F)F)c2)=O)OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][CH:4](O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](NCc2c(O)c(I)cc(C(F)(F)F)c2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
920,[C@]1(CCC(O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)(C(=O)N4COc(c(I)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(O)CC1>>[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(I)c3OC2)=O)OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][CH:4](O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(I)c3OC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
921,[C@]1(CCC(O)CO1)(C(=O)OCc2ccccc2)C3CC3>>C(F)(F)(F)C(=O)O.[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)O)C2)CO1)(C(=O)N4COc(c(OCC)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(O)CC1>>C(C(O)=O)(F)(F)F.[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(OCC)c3OC2)=O)OC[C@H](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8]([O:10]Cc2ccccc2)=[O:9])[O:7][CH2:6][CH:4](O)[CH2:3][CH2:2]1>>[C:1]([C:8]([OH:10])=[O:9])(F)(F)F.[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(OCC)c3OC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
922,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@@]1(C(=O)O)(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)C4CC4,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@@]1(C2CC2)(OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1)C(O)=O,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8]([O:10]Cc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@@:1]1([CH:18]2[CH2:19][CH2:20]2)([O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1)[C:8]([OH:10])=[O:9]
923,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)(C(=O)N4COc(c(F)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(F)c3OC2)=O)OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(F)c3OC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
924,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)O)C2)CO1)(C4CC4)C(=O)N5COc(c(F)cc(C(F)(F)F)c6)c6C5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@@]1(C(N2Cc3cc(C(F)(F)F)cc(F)c3OC2)=O)(C2CC2)OC[C@H](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@@:1]1([C:8](N2Cc3cc(C(F)(F)F)cc(F)c3OC2)=[O:9])([CH:18]2[CH2:19][CH2:20]2)[O:7][CH2:6][C@H:4](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
925,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CO1)(C(=O)NCc4cc(OCC(=O)OCC)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(OCC(OCC)=O)c2)=O)OC[C@H](N2CCC(c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](NCc2cc(C(F)(F)F)cc(OCC(OCC)=O)c2)=[O:9])[O:7][CH2:6][C@H:4](N2CCC(c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
926,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CO1)(C(=O)NCc4cc(OCC(=O)O)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(OCC(O)=O)c2)=O)OC[C@H](N2CCC(c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](NCc2cc(C(F)(F)F)cc(OCC(O)=O)c2)=[O:9])[O:7][CH2:6][C@H:4](N2CCC(c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
927,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@@]1(C(=O)O)(CC[C@@H](N2CCC(c3ccc(F)c(C(=O)OC)c3)CC2)CO1)C4CC4,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@@]1(C2CC2)(OC[C@H](N2CCC(c3cc(C(OC)=O)c(F)cc3)CC2)CC1)C(O)=O,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8]([O:10]Cc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@@:1]1([CH:18]2[CH2:19][CH2:20]2)([O:7][CH2:6][C@H:4](N2CCC(c3cc(C(OC)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1)[C:8]([OH:10])=[O:9]
928,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@H](c3cccc(C(=O)OC)c3)[C@@H](C)C2)CO1)(C(=O)N4CCc(c(Cl)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(Cl)c3CC2)=O)OC[C@H](N2C[C@H](C)[C@@H](c3cc(C(OC)=O)ccc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(Cl)c3CC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@H](C)[C@@H](c3cc(C(OC)=O)ccc3)CC2)[CH2:3][CH2:2]1
929,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@@]1(CC[C@@H](N2CC[C@H](c3cccc(C(=O)OC)c3)[C@@H](C)C2)CO1)(C4CC4)C(=O)N5COc(c(cc(C(F)(F)F)c6)C(F)(F)F)c6C5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@@]1(C(N2Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3OC2)=O)(C2CC2)OC[C@H](N2C[C@H](C)[C@@H](c3cc(C(OC)=O)ccc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@@:1]1([C:8](N2Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3OC2)=[O:9])([CH:18]2[CH2:19][CH2:20]2)[O:7][CH2:6][C@H:4](N2C[C@H](C)[C@@H](c3cc(C(OC)=O)ccc3)CC2)[CH2:3][CH2:2]1
930,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@@]1(CC[C@@H](N2CC[C@H](c3cccc(C(=O)O)c3)[C@@H](C)C2)CO1)(C4CC4)C(=O)N5COc(c(cc(C(F)(F)F)c6)C(F)(F)F)c6C5.Cl,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@@]1(C(N2Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3OC2)=O)(C2CC2)OC[C@H](N2C[C@H](C)[C@@H](c3cc(C(O)=O)ccc3)CC2)CC1.Cl,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@@:1]1([C:8](N2Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3OC2)=[O:9])([CH:18]2[CH2:19][CH2:20]2)[O:7][CH2:6][C@H:4](N2C[C@H](C)[C@@H](c3cc(C(O)=O)ccc3)CC2)[CH2:3][CH2:2]1.Cl
931,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)(C(=O)NCc4cc(C(F)(F)F)cc(I)c4O)C5CC5,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(NCc2c(O)c(I)cc(C(F)(F)F)c2)=O)OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](NCc2c(O)c(I)cc(C(F)(F)F)c2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
932,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)OC)C2)CO1)(C(=O)N4COc(c(I)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(I)c3OC2)=O)OC[C@H](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8](OCc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(I)c3OC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(OC)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
933,[C@]1(CCC(=O)CO1)(C(=O)OCc2ccccc2)C3CC3>>C(F)(F)(F)C(=O)O.[C@]1(CC[C@@H](N2CC[C@@H](c3ccc(F)cc3)[C@H](C(=O)O)C2)CO1)(C(=O)N4COc(c(OCC)cc(C(F)(F)F)c5)c5C4)C6CC6,[C@]1(C2CC2)(C(OCc2ccccc2)=O)OCC(=O)CC1>>C(C(O)=O)(F)(F)F.[C@]1(C2CC2)(C(N2Cc3cc(C(F)(F)F)cc(OCC)c3OC2)=O)OC[C@H](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)CC1,[C@:1]1([CH:18]2[CH2:20][CH2:19]2)([C:8]([O:10]Cc2ccccc2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C:1]([C:8]([OH:10])=[O:9])(F)(F)F.[C@:1]1([CH:18]2[CH2:19][CH2:20]2)([C:8](N2Cc3cc(C(F)(F)F)cc(OCC)c3OC2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@@H](C(O)=O)[C@H](c3ccc(F)cc3)CC2)[CH2:3][CH2:2]1
934,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCC(O)(c3cccnc3)CC2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2CCC(c3cnccc3)(O)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:18])([F:20])[F:19])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2CCC(c3cnccc3)(O)CC2)[CH2:3][CH2:2]1
935,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCC(c3ccc(F)c(C(=O)OC)c3)CC2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2CCC(c3cc(C(OC)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:19])([F:18])[F:20])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2CCC(c3cc(C(OC)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
936,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCC(c3ccc(F)c(C(=O)O)c3)CC2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2CCC(c3cc(C(O)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:23][CH2:24]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2CCC(c3cc(C(O)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
937,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CC[C@@H](c3ccccc3C(=O)O)[C@H](C)C2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2C[C@@H](C)[C@H](c3c(C(O)=O)cccc3)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:18])([F:20])[F:19])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2C[C@@H](C)[C@H](c3c(C(O)=O)cccc3)CC2)[CH2:3][CH2:2]1
938,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCN(c3ccc(F)c(C(=O)OC)c3)[C@@H](C)C2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2C[C@H](C)N(c3cc(C(OC)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:23][CH2:24]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2C[C@H](C)N(c3cc(C(OC)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
939,[C@]1(CCC=CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCN(c3ccc(F)c(C(=O)O)c3)[C@@H](C)C2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC=CCC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2C[C@H](C)N(c3cc(C(O)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:20])([F:19])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH:5]=[CH:4][CH2:3][CH2:2]1>>[C@:1]1([CH:22]2[CH2:24][CH2:23]2)([C:7]([NH:9][CH2:10][c:11]2[cH:21][c:16]([C:17]([F:19])([F:20])[F:18])[cH:15][c:13]([F:14])[cH:12]2)=[O:8])[O:6][CH2:5][C@H:4](N2C[C@H](C)N(c3cc(C(O)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
940,[C@]1(CCC(=O)CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCC(c3ccc(F)c(C(=O)O)c3)CC2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2CCC(c3cc(C(O)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:23]2[CH2:25][CH2:24]2)([C:8]([NH:10][CH2:11][c:12]2[cH:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][c:14]([F:15])[cH:13]2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:23]2[CH2:25][CH2:24]2)([C:8]([NH:10][CH2:11][c:12]2[cH:22][c:17]([C:18]([F:21])([F:19])[F:20])[cH:16][c:14]([F:15])[cH:13]2)=[O:9])[O:7][CH2:6][C@H:4](N2CCC(c3cc(C(O)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
941,[C@]1(CCC(=O)CO1)(C(=O)NCc2cc(F)cc(C(F)(F)F)c2)C3CC3>>[C@]1(CC[C@@H](N2CCN(c3ccc(F)c(C(=O)O)c3)[C@@H](C)C2)CO1)(C(=O)NCc4cc(F)cc(C(F)(F)F)c4)C5CC5,[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OCC(=O)CC1>>[C@]1(C2CC2)(C(NCc2cc(C(F)(F)F)cc(F)c2)=O)OC[C@H](N2C[C@H](C)N(c3cc(C(O)=O)c(F)cc3)CC2)CC1,[C@:1]1([CH:23]2[CH2:25][CH2:24]2)([C:8]([NH:10][CH2:11][c:12]2[cH:22][c:17]([C:18]([F:21])([F:20])[F:19])[cH:16][c:14]([F:15])[cH:13]2)=[O:9])[O:7][CH2:6][C:4](=O)[CH2:3][CH2:2]1>>[C@:1]1([CH:23]2[CH2:24][CH2:25]2)([C:8]([NH:10][CH2:11][c:12]2[cH:22][c:17]([C:18]([F:20])([F:21])[F:19])[cH:16][c:14]([F:15])[cH:13]2)=[O:9])[O:7][CH2:6][C@H:4](N2C[C@H](C)N(c3cc(C(O)=O)c(F)cc3)CC2)[CH2:3][CH2:2]1
942,c1(cccc(B(O)O)c1)C(=O)OCC>>[C@@H]1(CCN(C(=O)OC(C)(C)C)C(=O)[C@@H]1C)c2cccc(C(=O)OCC)c2,c1(C(OCC)=O)cc(B(O)O)ccc1>>[C@@H]1(c2cc(C(OCC)=O)ccc2)[C@@H](C)C(=O)N(C(OC(C)(C)C)=O)CC1,[c:1]1([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:9][c:5](B(O)O)[cH:4][cH:3][cH:2]1>>[C@@H]1([c:5]2[cH:9][c:1]([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:2][cH:3][cH:4]2)[C@@H](C)C(=O)N(C(OC(C)(C)C)=O)CC1
943,c1(cccc(B(O)O)c1)C(=O)OCC>>[C@@H]1(CCNC(=O)[C@@H]1C)c2cccc(C(=O)OCC)c2,c1(C(OCC)=O)cc(B(O)O)ccc1>>[C@@H]1(c2cc(C(OCC)=O)ccc2)[C@@H](C)C(=O)NCC1,[c:1]1([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:9][c:5](B(O)O)[cH:4][cH:3][cH:2]1>>[C@@H]1([c:5]2[cH:9][c:1]([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:2][cH:3][cH:4]2)[C@@H](C)C(=O)NCC1
944,c1(cccc(B(O)O)c1)C(=O)OCC>>[C@@H]1(CCNC[C@@H]1C)c2cccc(C(=O)OCC)c2,c1(C(OCC)=O)cc(B(O)O)ccc1>>[C@@H]1(c2cc(C(OCC)=O)ccc2)[C@@H](C)CNCC1,[c:1]1([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:9][c:5](B(O)O)[cH:4][cH:3][cH:2]1>>[C@@H]1([c:5]2[cH:9][c:1]([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:2][cH:3][cH:4]2)[C@@H](C)CNCC1
945,c1(cccc(B(O)O)c1)C(=O)OCC>>c1(cccc(C(=O)OCC)c1)C2CCN(C(=O)OC(C)(C)C)CC2,c1(C(OCC)=O)cc(B(O)O)ccc1>>c1(C2CCN(C(OC(C)(C)C)=O)CC2)cc(C(OCC)=O)ccc1,[c:1]1([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:9][c:5](B(O)O)[cH:4][cH:3][cH:2]1>>[c:5]1(C2CCN(C(OC(C)(C)C)=O)CC2)[cH:9][c:1]([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:2][cH:3][cH:4]1
946,c1(cccc(B(O)O)c1)C(=O)OCC>>N1(CCC(c2cccc(C(=O)OCC)c2)CC1=O)C(=O)OC(C)(C)C,c1(C(OCC)=O)cc(B(O)O)ccc1>>N1(C(OC(C)(C)C)=O)C(=O)CC(c2cc(C(OCC)=O)ccc2)CC1,[c:1]1([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:9][c:5](B(O)O)[cH:4][cH:3][cH:2]1>>N1(C(OC(C)(C)C)=O)C(=O)CC([c:5]2[cH:9][c:1]([C:10]([O:12][CH2:13][CH3:14])=[O:11])[cH:2][cH:3][cH:4]2)CC1
