,raw_ractions,transformed_reactions,automap
439,P(=O)(CN=[C])(OCC)OCC.c12c(ncs1)ccc(N(=O)=O)c2>>n12c(sc(cc(N(=O)=O)cc3)c13)nc(P(=O)(OCC)OCC)c2,P(OCC)(OCC)(CN=[C])=O.c12cc(N(=O)=O)ccc1ncs2>>[n]12cc(P(OCC)(OCC)=O)nc1sc1c2ccc(N(=O)=O)c1 |^3:9|,[P:1]([O:9][CH2:10][CH3:11])([O:6][CH2:7][CH3:8])([CH2:3][N:4]=[C])=[O:2].[c:12]12[cH:23][c:19]([N:20](=[O:22])=[O:21])[cH:18][cH:17][c:13]1[n:14][cH:15][s:16]2>>[n:14]12c[c:3]([P:1]([O:9][CH2:10][CH3:11])([O:6][CH2:7][CH3:8])=[O:2])[n:4][c:15]1[s:16][c:12]1[c:13]2[cH:17][cH:18][c:19]([N:20](=[O:22])=[O:21])[cH:23]1 |^3:9|
440,O=[C].c1(O)cc(F)ccc1C(=C)C>>c12c(ccc(F)c1)C(C)=CC(=O)O2,O=[C].c1(c(C(C)=C)ccc(F)c1)O>>c12OC(=O)C=C(C)c1ccc(c2)F |^3:1|,O=[C].[c:3]1([c:10]([C:11]([CH3:13])=[CH2:12])[cH:9][cH:8][c:6]([F:7])[cH:5]1)[OH:4]>>[c:3]12[O:4]C(=O)[CH:12]=[C:11]([CH3:13])[c:10]1[cH:9][cH:8][c:6]([cH:5]2)[F:7] |^3:1|
441,S(=O)(=O)(NN)c1ccc(C)cc1.C(C)(C)(C)OC(=O)N1CCC(C=O)CC1>>S(=O)(=O)(NN=CC1CCN(C(=O)OC(C)(C)C)CC1)c2ccc(C)cc2,S(c1ccc(C)cc1)(NN)(=O)=O.C(OC(N1CCC(C=O)CC1)=O)(C)(C)C>>S(c1ccc(C)cc1)(NN=CC1CCN(C(OC(C)(C)C)=O)CC1)(=O)=O,[S:1]([c:6]1[cH:12][cH:11][c:9]([CH3:10])[cH:8][cH:7]1)([NH:4][NH2:5])(=[O:3])=[O:2].[C:13]([O:17][C:18]([N:20]1[CH2:27][CH2:26][CH:23]([CH:24]=O)[CH2:22][CH2:21]1)=[O:19])([CH3:16])([CH3:15])[CH3:14]>>[S:1]([c:6]1[cH:12][cH:11][c:9]([CH3:10])[cH:8][cH:7]1)([NH:4][N:5]=[CH:24][CH:23]1[CH2:26][CH2:27][N:20]([C:18]([O:17][C:13]([CH3:15])([CH3:14])[CH3:16])=[O:19])[CH2:21][CH2:22]1)(=[O:2])=[O:3]
442,[C@]1([H])(CCCN1Cc2ccccc2)\C=C\[C@]3([H])CCCN3.c1(CBr)ccccc1>>N1(CCC[C@@H]1\C=C\[C@@H]2CCCN2Cc3ccccc3)Cc4ccccc4,[C@]1(/C=C/[C@]2(NCCC2)[H])(N(Cc2ccccc2)CCC1)[H].c1(ccccc1)CBr>>N1(Cc2ccccc2)[C@@H](/C=C/[C@H]2N(Cc3ccccc3)CCC2)CCC1,[C@:1]1(/[CH:14]=[CH:15]/[C@:16]2([NH:21][CH2:20][CH2:19][CH2:18]2)[H])([N:6]([CH2:7][c:8]2[cH:13][cH:12][cH:11][cH:10][cH:9]2)[CH2:5][CH2:4][CH2:3]1)[H].[c:22]1([cH:29][cH:28][cH:27][cH:26][cH:25]1)[CH2:23]Br>>[N:6]1([CH2:7][c:8]2[cH:13][cH:12][cH:11][cH:10][cH:9]2)[C@@H:1](/[CH:14]=[CH:15]/[C@H:16]2[N:21]([CH2:23][c:22]3[cH:29][cH:28][cH:27][cH:26][cH:25]3)[CH2:20][CH2:19][CH2:18]2)[CH2:3][CH2:4][CH2:5]1
443,c1(Br)cccs1.C(C)(C(=O)Nc1cccc(cccn2)c12)(c3ccccc3)c4ccccc4>>C(Cc1cccs1)(C(=O)Nc2cccc(cccn3)c23)(c4ccccc4)c5ccccc5,c1(sccc1)Br.C(c1ccccc1)(c1ccccc1)(C(Nc1c2ncccc2ccc1)=O)C>>C(c1ccccc1)(c1ccccc1)(C(Nc1c2ncccc2ccc1)=O)Cc1sccc1,[c:1]1([s:6][cH:5][cH:4][cH:3]1)Br.[C:7]([c:28]1[cH:33][cH:32][cH:31][cH:30][cH:29]1)([c:22]1[cH:27][cH:26][cH:25][cH:24][cH:23]1)([C:9]([NH:11][c:12]1[c:21]2[n:20][cH:19][cH:18][cH:17][c:16]2[cH:15][cH:14][cH:13]1)=[O:10])[CH3:8]>>[C:7]([c:28]1[cH:33][cH:32][cH:31][cH:30][cH:29]1)([c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)([C:9]([NH:11][c:12]1[c:21]2[n:20][cH:19][cH:18][cH:17][c:16]2[cH:15][cH:14][cH:13]1)=[O:10])[CH2:8][c:1]1[s:6][cH:5][cH:4][cH:3]1
444,c1(Br)ccc(C)s1.C(C)(C(=O)Nc1cccc(cccn2)c12)(c3ccccc3)c4ccccc4>>C(Cc1ccc(C)s1)(C(=O)Nc2cccc(cccn3)c23)(c4ccccc4)c5ccccc5,c1(sc(C)cc1)Br.C(c1ccccc1)(c1ccccc1)(C(Nc1c2ncccc2ccc1)=O)C>>C(c1ccccc1)(c1ccccc1)(C(Nc1c2ncccc2ccc1)=O)Cc1sc(C)cc1,[c:1]1([s:7][c:5]([CH3:6])[cH:4][cH:3]1)Br.[C:8]([c:29]1[cH:34][cH:33][cH:32][cH:31][cH:30]1)([c:23]1[cH:28][cH:27][cH:26][cH:25][cH:24]1)([C:10]([NH:12][c:13]1[c:22]2[n:21][cH:20][cH:19][cH:18][c:17]2[cH:16][cH:15][cH:14]1)=[O:11])[CH3:9]>>[C:8]([c:29]1[cH:34][cH:33][cH:32][cH:31][cH:30]1)([c:23]1[cH:24][cH:25][cH:26][cH:27][cH:28]1)([C:10]([NH:12][c:13]1[c:22]2[n:21][cH:20][cH:19][cH:18][c:17]2[cH:16][cH:15][cH:14]1)=[O:11])[CH2:9][c:1]1[s:7][c:5]([CH3:6])[cH:4][cH:3]1
445,c1(Br)ccc(Br)s1.c12c(cccn1)cccc2NC(=O)C(C)(C)C>>c12c(cccn1)cccc2NC(=O)C(C)(C)Cc3ccc(Br)s3,c1(sc(Br)cc1)Br.c12c(NC(C(C)(C)C)=O)cccc1cccn2>>c12c(NC(C(Cc3sc(Br)cc3)(C)C)=O)cccc1cccn2,[c:1]1([s:7][c:5](Br)[cH:4][cH:3]1)[Br:2].[c:8]12[c:17]([NH:18][C:19]([C:21]([CH3:24])([CH3:23])[CH3:22])=[O:20])[cH:16][cH:15][cH:14][c:9]1[cH:10][cH:11][cH:12][n:13]2>>[c:8]12[c:17]([NH:18][C:19]([C:21]([CH2:24][c:5]3[s:7][c:1]([Br:2])[cH:3][cH:4]3)([CH3:23])[CH3:22])=[O:20])[cH:16][cH:15][cH:14][c:9]1[cH:10][cH:11][cH:12][n:13]2
446,[C@]1(C)(OC(=O)C(=O)OC)[C@@]2([H])[C@@]([H])(CO[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)O2)O[C@@]1(C#N)N3C=CC(=O)NC3=O>>[C@@]1(C#N)(O[C@]([H])(CO[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)O2)[C@]2([H])[C@@H]1C)N3C=CC(=O)NC3=O.[C@]1(C#N)(O[C@]([H])(CO[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)O2)[C@]2([H])[C@@H]1C)N3C=CC(=O)NC3=O,[C@]1([C@@](N2C(=O)NC(=O)C=C2)(C#N)O[C@@]2(CO[Si](O[Si](O[C@@]12[H])(C(C)C)C(C)C)(C(C)C)C(C)C)[H])(OC(C(OC)=O)=O)C>>[C@@]1(N2C(=O)NC(=O)C=C2)([C@@H](C)[C@]2([H])O[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)OC[C@@]2([H])O1)C#N.[C@]1(N2C(=O)NC(=O)C=C2)([C@@H](C)[C@]2([H])O[Si](C(C)C)(C(C)C)O[Si](C(C)C)(C(C)C)OC[C@@]2([H])O1)C#N,[C@:1]1([C@@:33]([N:36]2[C:42](=[O:43])[NH:41][C:39](=[O:40])[CH:38]=[CH:37]2)([C:34]#[N:35])[O:32][C@@:12]2([CH2:14][O:15][Si:16]([O:23][Si:24]([O:31][C@@:10]12[H])([CH:28]([CH3:30])[CH3:29])[CH:25]([CH3:27])[CH3:26])([CH:20]([CH3:22])[CH3:21])[CH:17]([CH3:19])[CH3:18])[H])(OC(C(OC)=O)=O)[CH3:2]>>[C@@:33]1([N:36]2[C:42](=[O:43])[NH:41][C:39](=[O:40])[CH:38]=[CH:37]2)([C@@H:1]([CH3:2])[C@:10]2([H])[O:31][Si:24]([CH:28]([CH3:29])[CH3:30])([CH:25]([CH3:26])[CH3:27])[O:23][Si:16]([CH:20]([CH3:22])[CH3:21])([CH:17]([CH3:19])[CH3:18])[O:15][CH2:14][C@@:12]2([H])[O:32]1)[C:34]#[N:35].[C@:33]1([N:36]2[C:42](=[O:43])[NH:41][C:39](=[O:40])[CH:38]=[CH:37]2)([C@@H:1]([CH3:2])[C@:10]2([H])[O:31][Si:24]([CH:28]([CH3:29])[CH3:30])([CH:25]([CH3:26])[CH3:27])[O:23][Si:16]([CH:20]([CH3:22])[CH3:21])([CH:17]([CH3:19])[CH3:18])[O:15][CH2:14][C@@:12]2([H])[O:32]1)[C:34]#[N:35]
447,C(=O)(OC)\C=C\C(=O)O.N1(C(=O)OC(C)(C)C)[C@H](COCc2ccccc2)C[C@H](O)[C@@H]1C(=O)OCC>>N1(C(=O)OC(C)(C)C)[C@H](COCc2ccccc2)C[C@H](OC(=O)\C=C\C(=O)OC)[C@@H]1C(=O)OCC,C(/C=C/C(O)=O)(OC)=O.N1([C@@H](C(OCC)=O)[C@@H](O)C[C@H]1COCc1ccccc1)C(OC(C)(C)C)=O>>N1([C@@H](C(OCC)=O)[C@@H](OC(/C=C/C(OC)=O)=O)C[C@H]1COCc1ccccc1)C(OC(C)(C)C)=O,[C:1](/[CH:5]=[CH:6]/[C:7](O)=[O:8])([O:3][CH3:4])=[O:2].[N:10]1([C@@H:31]([C:32]([O:34][CH2:35][CH3:36])=[O:33])[C@@H:29]([OH:30])[CH2:28][C@H:18]1[CH2:19][O:20][CH2:21][c:22]1[cH:27][cH:26][cH:25][cH:24][cH:23]1)[C:11]([O:13][C:14]([CH3:17])([CH3:16])[CH3:15])=[O:12]>>[N:10]1([C@@H:31]([C:32]([O:34][CH2:35][CH3:36])=[O:33])[C@@H:29]([O:30][C:7](/[CH:6]=[CH:5]/[C:1]([O:3][CH3:4])=[O:2])=[O:8])[CH2:28][C@H:18]1[CH2:19][O:20][CH2:21][c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1)[C:11]([O:13][C:14]([CH3:17])([CH3:16])[CH3:15])=[O:12]
448,[C@]12(CO[Si](C(C)C)(C(C)C)C(C)C)N(CC3)[C@]([H])([C@@H](CC(=O)Sc4ccccc4)[C@@](O[Si](C)(C)C)(O5)[C@@]13[H])C[C@@]25[H]>>[C@](CO[Si](C(C)C)(C(C)C)C(C)C)([C@]12[H])(N(CC3)[C@@]4([H])C1)[C@]3([H])[C@@]5([C@]4([H])CC(=O)O5)O2,[C@]12([C@@]3([H])O[C@]4([C@]1([H])CCN2[C@@](C3)([C@H]4CC(Sc1ccccc1)=O)[H])O[Si](C)(C)C)CO[Si](C(C)C)(C(C)C)C(C)C>>[C@@]12([C@@]3([C@]45O[C@]1(C[C@]([C@]4(CC(O5)=O)[H])([H])N2CC3)[H])[H])CO[Si](C(C)C)(C(C)C)C(C)C,[C@:1]12([C@@:40]3([H])[O:36][C@:30]4([C@:37]1([H])[CH2:16][CH2:15][N:14]2[C@@:17]([CH2:39]3)([C@H:19]4[CH2:20][C:21](Sc1ccccc1)=[O:22])[H])[O:31][Si](C)(C)C)[CH2:2][O:3][Si:4]([CH:11]([CH3:13])[CH3:12])([CH:8]([CH3:10])[CH3:9])[CH:5]([CH3:7])[CH3:6]>>[C@@:1]12([C@@:37]3([C@:30]45[O:36][C@:40]1([CH2:39][C@:17]([C@:19]4([CH2:20][C:21]([O:31]5)=[O:22])[H])([H])[N:14]2[CH2:15][CH2:16]3)[H])[H])[CH2:2][O:3][Si:4]([CH:11]([CH3:12])[CH3:13])([CH:8]([CH3:9])[CH3:10])[CH:5]([CH3:7])[CH3:6]
449,[C@]12(O[Si](C)(C)C)O[C@@]3([H])C[C@]([H])(N(CC4)[C@@]3(CO[Si](C(C)C)(C(C)C)C(C)C)[C@]14[H])[C@@]2([H])[C@H](C)C=O>>[C@](CO[Si](C(C)C)(C(C)C)C(C)C)([C@]12[H])(N(CC3)[C@@]4([H])C1)[C@]3([H])[C@@]5([C@]4([H])[C@H](C)C(O)O5)O2,[C@]12([C@@]([C@@H](C=O)C)([H])[C@]3(N4[C@]([C@@]1([H])CC4)(CO[Si](C(C)C)(C(C)C)C(C)C)[C@@](C3)([H])O2)[H])O[Si](C)(C)C>>[C@@]12([C@@]3([C@]45O[C@]1(C[C@]([C@]4([C@@H](C(O5)O)C)[H])([H])N2CC3)[H])[H])CO[Si](C(C)C)(C(C)C)C(C)C,[C@:1]12([C@@:31]([C@@H:33]([CH:35]=O)[CH3:34])([H])[C@:11]3([N:13]4[C@:16]([C@@:29]1([H])[CH2:15][CH2:14]4)([CH2:17][O:18][Si:19]([CH:26]([CH3:28])[CH3:27])([CH:23]([CH3:25])[CH3:24])[CH:20]([CH3:22])[CH3:21])[C@@:8]([CH2:10]3)([H])[O:7]2)[H])[O:2][Si](C)(C)C>>[C@@:16]12([C@@:29]3([C@:1]45[O:7][C@:8]1([CH2:10][C@:11]([C@:31]4([C@@H:33]([CH:34]([O:2]5)O)[CH3:35])[H])([H])[N:13]2[CH2:14][CH2:15]3)[H])[H])[CH2:17][O:18][Si:19]([CH:20]([CH3:22])[CH3:21])([CH:26]([CH3:28])[CH3:27])[CH:23]([CH3:25])[CH3:24]
450,C(=O)(C[C@@H](COCc1ccccc1)NC(=O)OC(C)(C)C)C(=N#N)C(=O)OCC>>N1(C(=O)OC(C)(C)C)[C@H](COCc2ccccc2)C[C@H](O)[C@@H]1C(=O)OCC,C(C(C(OCC)=O)=N#N)(C[C@H](NC(OC(C)(C)C)=O)COCc1ccccc1)=O>>N1([C@@H](C(OCC)=O)[C@@H](O)C[C@H]1COCc1ccccc1)C(OC(C)(C)C)=O,[C:1]([C:22]([C:25]([O:27][CH2:28][CH3:29])=[O:26])=N#N)([CH2:3][C@H:4]([NH:14][C:15]([O:17][C:18]([CH3:21])([CH3:20])[CH3:19])=[O:16])[CH2:5][O:6][CH2:7][c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)=O>>[N:14]1([C@@H:22]([C:25]([O:27][CH2:28][CH3:29])=[O:26])[C@@H:1](O)[CH2:3][C@H:4]1[CH2:5][O:6][CH2:7][c:8]1[cH:13][cH:12][cH:11][cH:10][cH:9]1)[C:15]([O:17][C:18]([CH3:21])([CH3:20])[CH3:19])=[O:16]
451,c12c(OC(N=COCC)=C(C#N)C1c3ccc(F)cc3)c4c(cccc4)c(OC)c2.NC>>c12c(OC(N=CNC)=C(C#N)C1c3ccc(F)cc3)c4c(cccc4)c(OC)c2,c12cc(OC)c3ccccc3c1OC(=C(C2c1ccc(F)cc1)C#N)N=COCC.NC>>c12cc(OC)c3ccccc3c1OC(=C(C2c1ccc(F)cc1)C#N)N=CNC,[c:1]12[cH:30][c:27]([O:28][CH3:29])[c:22]3[cH:23][cH:24][cH:25][cH:26][c:21]3[c:2]1[O:3][C:4](=[C:10]([CH:13]2[c:14]1[cH:20][cH:19][c:17]([F:18])[cH:16][cH:15]1)[C:11]#[N:12])[N:5]=[CH:6]OCC.[NH2:31][CH3:32]>>[c:1]12[cH:30][c:27]([O:28][CH3:29])[c:22]3[cH:23][cH:24][cH:25][cH:26][c:21]3[c:2]1[O:3][C:4](=[C:10]([CH:13]2[c:14]1[cH:15][cH:16][c:17]([F:18])[cH:19][cH:20]1)[C:11]#[N:12])[N:5]=[CH:6][NH:31][CH3:32]
452,C1(c2ccc(F)cc2)C(C(=O)OCC)=C(N)Oc(c3c(cccc3)c(OC)c4)c14.C(OCCCCC)(OCCCCC)N(C)C>>C1(c2ccc(F)cc2)C(C(=O)OCC)=C(N=CN(C)C)Oc(c3c(cccc3)c(OC)c4)c14,C1(c2cc(OC)c3ccccc3c2OC(N)=C1C(OCC)=O)c1ccc(F)cc1.C(N(C)C)(OCCCCC)OCCCCC>>C1(c2cc(OC)c3ccccc3c2OC(N=CN(C)C)=C1C(OCC)=O)c1ccc(F)cc1,[CH:1]1([c:29]2[cH:28][c:25]([O:26][CH3:27])[c:20]3[cH:21][cH:22][cH:23][cH:24][c:19]3[c:18]2[O:17][C:15]([NH2:16])=[C:9]1[C:10]([O:12][CH2:13][CH3:14])=[O:11])[c:2]1[cH:8][cH:7][c:5]([F:6])[cH:4][cH:3]1.[CH:30]([N:43]([CH3:45])[CH3:44])(OCCCCC)OCCCCC>>[CH:1]1([c:29]2[cH:28][c:25]([O:26][CH3:27])[c:20]3[cH:21][cH:22][cH:23][cH:24][c:19]3[c:18]2[O:17][C:15]([N:16]=[CH:30][N:43]([CH3:45])[CH3:44])=[C:9]1[C:10]([O:12][CH2:13][CH3:14])=[O:11])[c:2]1[cH:3][cH:4][c:5]([F:6])[cH:7][cH:8]1
453,c1(Cl)cc(Cl)ccc1C(=O)O.[C@]([H])(CCCCN)(C(=O)OC)NC(=O)c1ccccc1>>c1(ccc(Cl)cc1Cl)C(=O)NCCCC[C@@H](C(=O)OC)NC(=O)c2ccccc2,c1(c(C(O)=O)ccc(Cl)c1)Cl.[C@](NC(c1ccccc1)=O)(C(OC)=O)(CCCCN)[H]>>c1(C(NCCCC[C@H](NC(c2ccccc2)=O)C(OC)=O)=O)c(Cl)cc(Cl)cc1,[c:1]1([c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:4]([Cl:5])[cH:3]1)[Cl:2].[C@:12]([NH:23][C:24]([c:26]1[cH:31][cH:30][cH:29][cH:28][cH:27]1)=[O:25])([C:19]([O:21][CH3:22])=[O:20])([CH2:14][CH2:15][CH2:16][CH2:17][NH2:18])[H]>>[c:8]1([C:9]([NH:18][CH2:17][CH2:16][CH2:15][CH2:14][C@H:12]([NH:23][C:24]([c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)=[O:25])[C:19]([O:21][CH3:22])=[O:20])=[O:10])[c:1]([Cl:2])[cH:3][c:4]([Cl:5])[cH:6][cH:7]1
454,c1(Cl)cc(Cl)ccc1C(=O)O.S(=O)(=O)(N[C@@H](CCCCN)C(=O)OC)c1ccccc1>>S(=O)(=O)(N[C@@H](CCCCNC(=O)c1ccc(Cl)cc1Cl)C(=O)OC)c2ccccc2,c1(c(C(O)=O)ccc(Cl)c1)Cl.S(c1ccccc1)(N[C@H](C(OC)=O)CCCCN)(=O)=O>>S(c1ccccc1)(N[C@H](C(OC)=O)CCCCNC(c1c(Cl)cc(Cl)cc1)=O)(=O)=O,[c:1]1([c:8]([C:9](O)=[O:10])[cH:7][cH:6][c:4]([Cl:5])[cH:3]1)[Cl:2].[S:12]([c:26]1[cH:31][cH:30][cH:29][cH:28][cH:27]1)([NH:15][C@H:16]([C:22]([O:24][CH3:25])=[O:23])[CH2:17][CH2:18][CH2:19][CH2:20][NH2:21])(=[O:14])=[O:13]>>[S:12]([c:26]1[cH:31][cH:30][cH:29][cH:28][cH:27]1)([NH:15][C@H:16]([C:22]([O:24][CH3:25])=[O:23])[CH2:17][CH2:18][CH2:19][CH2:20][NH:21][C:9]([c:8]1[c:1]([Cl:2])[cH:3][c:4]([Cl:5])[cH:6][cH:7]1)=[O:10])(=[O:13])=[O:14]
455,S(=O)(=O)(N[C@@]([H])(CCCCN)C(=O)OC)c1ccc(C)cc1.c1(ccc(Cl)cc1)C(=O)O>>S(=O)(=O)(N[C@@H](CCCCNC(=O)c1ccc(Cl)cc1)C(=O)OC)c2ccc(C)cc2,S(c1ccc(C)cc1)(N[C@](C(OC)=O)(CCCCN)[H])(=O)=O.c1(C(O)=O)ccc(Cl)cc1>>S(c1ccc(C)cc1)(N[C@H](C(OC)=O)CCCCNC(c1ccc(Cl)cc1)=O)(=O)=O,[S:1]([c:16]1[cH:22][cH:21][c:19]([CH3:20])[cH:18][cH:17]1)([NH:4][C@:5]([C:12]([O:14][CH3:15])=[O:13])([CH2:7][CH2:8][CH2:9][CH2:10][NH2:11])[H])(=[O:3])=[O:2].[c:23]1([C:30](O)=[O:31])[cH:29][cH:28][c:26]([Cl:27])[cH:25][cH:24]1>>[S:1]([c:16]1[cH:22][cH:21][c:19]([CH3:20])[cH:18][cH:17]1)([NH:4][C@H:5]([C:12]([O:14][CH3:15])=[O:13])[CH2:7][CH2:8][CH2:9][CH2:10][NH:11][C:30]([c:23]1[cH:29][cH:28][c:26]([Cl:27])[cH:25][cH:24]1)=[O:31])(=[O:3])=[O:2]
456,c1(ccc(Cl)cc1Cl)C(=O)N[C@@H](CCCCN)C(=O)OC.c1(ccc(C(=O)O)cc1)N(=O)=O>>c1(ccc(Cl)cc1Cl)C(=O)N[C@@H](CCCCNC(=O)c2ccc(N(=O)=O)cc2)C(=O)OC,c1(C(N[C@H](C(OC)=O)CCCCN)=O)c(Cl)cc(Cl)cc1.c1(N(=O)=O)ccc(C(O)=O)cc1>>c1(C(N[C@H](C(OC)=O)CCCCNC(c2ccc(N(=O)=O)cc2)=O)=O)c(Cl)cc(Cl)cc1,[c:1]1([C:9]([NH:11][C@H:12]([C:18]([O:20][CH3:21])=[O:19])[CH2:13][CH2:14][CH2:15][CH2:16][NH2:17])=[O:10])[c:7]([Cl:8])[cH:6][c:4]([Cl:5])[cH:3][cH:2]1.[c:22]1([N:31](=[O:33])=[O:32])[cH:30][cH:29][c:25]([C:26](O)=[O:27])[cH:24][cH:23]1>>[c:1]1([C:9]([NH:11][C@H:12]([C:18]([O:20][CH3:21])=[O:19])[CH2:13][CH2:14][CH2:15][CH2:16][NH:17][C:26]([c:25]2[cH:29][cH:30][c:22]([N:31](=[O:32])=[O:33])[cH:23][cH:24]2)=[O:27])=[O:10])[c:7]([Cl:8])[cH:6][c:4]([Cl:5])[cH:3][cH:2]1
457,c1(ccc(Br)cc1)C(=O)O.S(=O)(=O)(N[C@@H](CCCCN)C(=O)OC)c1ccccc1>>S(=O)(=O)(N[C@@H](CCCCNC(=O)c1ccc(Br)cc1)C(=O)OC)c2ccccc2,c1(C(O)=O)ccc(Br)cc1.S(c1ccccc1)(N[C@H](C(OC)=O)CCCCN)(=O)=O>>S(c1ccccc1)(N[C@H](C(OC)=O)CCCCNC(c1ccc(Br)cc1)=O)(=O)=O,[c:1]1([C:8](O)=[O:9])[cH:7][cH:6][c:4]([Br:5])[cH:3][cH:2]1.[S:11]([c:25]1[cH:30][cH:29][cH:28][cH:27][cH:26]1)([NH:14][C@H:15]([C:21]([O:23][CH3:24])=[O:22])[CH2:16][CH2:17][CH2:18][CH2:19][NH2:20])(=[O:13])=[O:12]>>[S:11]([c:25]1[cH:30][cH:29][cH:28][cH:27][cH:26]1)([NH:14][C@H:15]([C:21]([O:23][CH3:24])=[O:22])[CH2:16][CH2:17][CH2:18][CH2:19][NH:20][C:8]([c:1]1[cH:7][cH:6][c:4]([Br:5])[cH:3][cH:2]1)=[O:9])(=[O:12])=[O:13]
458,C1(CCNCC1)N(C)C.c1(nc(Br)sc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F>>c1(nc(N2CCC(N(C)C)CC2)sc1NC(=O)c3cnn(cccn4)c34)c5cc(Cl)ccc5OC(F)F,C1(N(C)C)CCNCC1.c1(-c2c(OC(F)F)ccc(Cl)c2)c(NC(c2c3nccc[n]3nc2)=O)sc(Br)n1>>c1(-c2c(OC(F)F)ccc(Cl)c2)c(NC(c2c3nccc[n]3nc2)=O)sc(N2CCC(N(C)C)CC2)n1,[CH:1]1([N:7]([CH3:9])[CH3:8])[CH2:6][CH2:5][NH:4][CH2:3][CH2:2]1.[c:10]1(-[c:28]2[c:34]([O:35][CH:36]([F:38])[F:37])[cH:33][cH:32][c:30]([Cl:31])[cH:29]2)[c:15]([NH:16][C:17]([c:19]2[c:27]3[n:26][cH:25][cH:24][cH:23][n:22]3[n:21][cH:20]2)=[O:18])[s:14][c:12](Br)[n:11]1>>[c:10]1(-[c:28]2[c:34]([O:35][CH:36]([F:38])[F:37])[cH:33][cH:32][c:30]([Cl:31])[cH:29]2)[c:15]([NH:16][C:17]([c:19]2[c:27]3[n:26][cH:25][cH:24][cH:23][n:22]3[n:21][cH:20]2)=[O:18])[s:14][c:12]([N:4]2[CH2:5][CH2:6][CH:1]([N:7]([CH3:9])[CH3:8])[CH2:2][CH2:3]2)[n:11]1
459,c1(n[nH]cc1NC(=O)c2cnn(cccn3)c23)c4cc(Cl)ccc4OC(F)F.c1(ccc(C)cc1)S(=O)(=O)OC2CCN(C(=O)OC(C)(C)C)CC2>>c1(nn(C2CCN(C(=O)OC(C)(C)C)CC2)cc1NC(=O)c3cnn(cccn4)c34)c5cc(Cl)ccc5OC(F)F,c1(-c2c(OC(F)F)ccc(Cl)c2)c(NC(c2c3nccc[n]3nc2)=O)c[nH]n1.c1(S(OC2CCN(C(OC(C)(C)C)=O)CC2)(=O)=O)ccc(C)cc1>>c1(-c2c(OC(F)F)ccc(Cl)c2)c(NC(c2c3nccc[n]3nc2)=O)c[n](C2CCN(C(OC(C)(C)C)=O)CC2)n1,[c:1]1(-[c:18]2[c:24]([O:25][CH:26]([F:28])[F:27])[cH:23][cH:22][c:20]([Cl:21])[cH:19]2)[c:5]([NH:6][C:7]([c:9]2[c:17]3[n:16][cH:15][cH:14][cH:13][n:12]3[n:11][cH:10]2)=[O:8])[cH:4][nH:3][n:2]1.c1(S(O[CH:40]2[CH2:52][CH2:51][N:43]([C:44]([O:46][C:47]([CH3:50])([CH3:49])[CH3:48])=[O:45])[CH2:42][CH2:41]2)(=O)=O)ccc(C)cc1>>[c:1]1(-[c:18]2[c:24]([O:25][CH:26]([F:27])[F:28])[cH:23][cH:22][c:20]([Cl:21])[cH:19]2)[c:5]([NH:6][C:7]([c:9]2[c:17]3[n:16][cH:15][cH:14][cH:13][n:12]3[n:11][cH:10]2)=[O:8])[cH:4][n:3]([CH:40]2[CH2:52][CH2:51][N:43]([C:44]([O:46][C:47]([CH3:48])([CH3:49])[CH3:50])=[O:45])[CH2:42][CH2:41]2)[n:2]1
