,raw_ractions,transformed_reactions,automap
1972,c12c(cccc1)c(C)nnc2Cl>>c12c(cccc1)cnnc2C,c12c(Cl)nnc(C)c1cccc2>>c12c(C)nncc1cccc2,[c:1]12[c:11](Cl)[n:10][n:9][c:7]([CH3:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:2]12[c:7]([CH3:8])[n:9][n:10][cH:11][c:1]1[cH:6][cH:5][cH:4][cH:3]2
1973,C(=O)(c1cccs1)c2cccs2>>C(=O)(c1ccc(Br)s1)c2ccc(Br)s2,C(c1sccc1)(c1sccc1)=O>>C(c1sc(Br)cc1)(c1sc(Br)cc1)=O,[C:1]([c:8]1[s:12][cH:11][cH:10][cH:9]1)([c:3]1[s:7][cH:6][cH:5][cH:4]1)=[O:2]>>[C:1]([c:3]1[s:7][c:6](Br)[cH:5][cH:4]1)([c:8]1[s:12][c:11](Br)[cH:10][cH:9]1)=[O:2]
1974,c12c(cccc1C)NC(=O)C2=O.C(C)(=O)OC(C)=O>>c12c(c(C)ccc1)C(=O)C(=O)N2C(C)=O,c12C(=O)C(=O)Nc1cccc2C.C(OC(=O)C)(=O)C>>c12N(C(=O)C)C(=O)C(=O)c1c(ccc2)C,[c:1]12[C:11](=[O:12])[C:9](=[O:10])[NH:8][c:2]1[cH:3][cH:4][cH:5][c:6]2[CH3:7].[C:13](OC(=O)C)(=[O:15])[CH3:14]>>[c:2]12[N:8]([C:13](=[O:15])[CH3:14])[C:9](=[O:10])[C:11](=[O:12])[c:1]1[c:6]([cH:5][cH:4][cH:3]2)[CH3:7]
1975,c1(C)ccsc1>>c1(sccc1C)S(=O)(=O)Cl,c1(cscc1)C>>c1(S(Cl)(=O)=O)c(C)ccs1,[c:1]1([cH:6][s:5][cH:4][cH:3]1)[CH3:2]>>[c:6]1(S(Cl)(=O)=O)[c:1]([CH3:2])[cH:3][cH:4][s:5]1
1976,c12c(cccc1)ncc(SC)n2>>S(C)(=O)(=O)c1cnc(cccc2)c2n1,c12nc(SC)cnc1cccc2>>S(c1nc2ccccc2nc1)(=O)(=O)C,[c:1]12[n:12][c:9](SC)[cH:8][n:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>S([c:9]1[n:12][c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[n:7][cH:8]1)(=O)(=O)C
1977,c12c(cccc1)NC(=O)N2>>c1(N(=O)=O)c(N(=O)=O)c2c(NC(=O)N2)c(N(=O)=O)c1N(=O)=O,c12NC(=O)Nc1cccc2>>c1(c(N(=O)=O)c(N(=O)=O)c2NC(Nc2c1N(=O)=O)=O)N(=O)=O,[c:1]12[NH:10][C:8](=[O:9])[NH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:5]1([c:4](N(=O)=O)[c:3](N(=O)=O)[c:2]2[NH:7][C:8]([NH:10][c:1]2[c:6]1N(=O)=O)=[O:9])N(=O)=O
1978,c12c(cccc1)cc(cccc3)c3n2>>c12c(cccc1)cc(cccc3)c3n2=O,c12nc3ccccc3cc1cccc2>>c12[n](=O)c3ccccc3cc1cccc2,[c:1]12[n:14][c:13]3[cH:12][cH:11][cH:10][cH:9][c:8]3[cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:13]12[n:14](=O)[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3[cH:7][c:8]1[cH:9][cH:10][cH:11][cH:12]2
1979,c1(ccc(Cl)nc1)N(=O)=O.c1(OC)ccc(N)cc1>>c1(ccc(N(=O)=O)cn1)Nc2ccc(OC)cc2,c1(N(=O)=O)cnc(Cl)cc1.c1(ccc(N)cc1)OC>>c1(Nc2ccc(OC)cc2)ncc(N(=O)=O)cc1,[c:1]1([N:8](=[O:10])=[O:9])[cH:7][n:6][c:4](Cl)[cH:3][cH:2]1.[c:11]1([cH:19][cH:18][c:16]([NH2:17])[cH:15][cH:14]1)[O:12][CH3:13]>>[c:4]1([NH:17][c:16]2[cH:18][cH:19][c:11]([O:12][CH3:13])[cH:14][cH:15]2)[n:6][cH:7][c:1]([N:8](=[O:10])=[O:9])[cH:2][cH:3]1
1980,c1(ccc(Cl)nc1)N(=O)=O>>c1(ccc(I)nc1)N(=O)=O,c1(N(=O)=O)cnc(Cl)cc1>>c1(N(=O)=O)cnc(I)cc1,[c:1]1([N:8](=[O:10])=[O:9])[cH:7][n:6][c:4](Cl)[cH:3][cH:2]1>>[c:1]1([N:8](=[O:10])=[O:9])[cH:7][n:6][c:4](I)[cH:3][cH:2]1
1981,C1(=O)NC(=O)CC(=O)N1>>C1(=O)NC(=O)NC(=O)C1=O,C1(NC(=O)CC(=O)N1)=O>>C1(C(=O)C(=O)NC(=O)N1)=O,[C:1]1([NH:9][C:7](=[O:8])[CH2:6][C:4](=[O:5])[NH:3]1)=[O:2]>>[C:4]1([C:6](=O)[C:7](=[O:8])[NH:9][C:1](=[O:2])[NH:3]1)=[O:5]
1982,c1(ccc(C=O)o1)N(=O)=O>>c1(ccc(C(=O)O)o1)N(=O)=O,c1(N(=O)=O)oc(C=O)cc1>>c1(N(=O)=O)oc(C(O)=O)cc1,[c:1]1([N:8](=[O:10])=[O:9])[o:7][c:4]([CH:5]=[O:6])[cH:3][cH:2]1>>[c:1]1([N:8](=[O:10])=[O:9])[o:7][c:4]([C:5](O)=[O:6])[cH:3][cH:2]1
1983,S(=O)(=O)(Cl)c1cccnc1.N(CC)CC>>S(=O)(=O)(N(CC)CC)c1cccnc1,S(c1cnccc1)(Cl)(=O)=O.N(CC)CC>>S(c1cnccc1)(N(CC)CC)(=O)=O,[S:1]([c:5]1[cH:10][n:9][cH:8][cH:7][cH:6]1)(Cl)(=[O:3])=[O:2].[NH:11]([CH2:14][CH3:15])[CH2:12][CH3:13]>>[S:1]([c:5]1[cH:10][n:9][cH:8][cH:7][cH:6]1)([N:11]([CH2:14][CH3:15])[CH2:12][CH3:13])(=[O:3])=[O:2]
1984,S(=O)(=O)(Cl)c1cccnc1>>S(=O)(=O)(NN)c1cccnc1,S(c1cnccc1)(Cl)(=O)=O>>S(c1cnccc1)(NN)(=O)=O,[S:1]([c:5]1[cH:10][n:9][cH:8][cH:7][cH:6]1)(Cl)(=[O:3])=[O:2]>>[S:1]([c:5]1[cH:10][n:9][cH:8][cH:7][cH:6]1)(NN)(=[O:3])=[O:2]
1985,N12C(C=CC=C1)=NC(C)=CC2=O>>N12C(C=CC=C1)=NC(C)=C(Br)C2=O,N12C(=O)C=C(C)N=C1C=CC=C2>>N12C(=O)C(Br)=C(C)N=C1C=CC=C2,[N:1]12[C:11](=[O:12])[CH:10]=[C:8]([CH3:9])[N:7]=[C:2]1[CH:3]=[CH:4][CH:5]=[CH:6]2>>[N:1]12[C:11](=[O:12])[C:10](Br)=[C:8]([CH3:9])[N:7]=[C:2]1[CH:3]=[CH:4][CH:5]=[CH:6]2
1986,C1(=O)C=C(CO)OC=C1O.c1(ccccc1)C(=O)Cl>>c1(ccccc1)C(=O)OCC2=CC(=O)C(O)=CO2,C1(C(O)=COC(CO)=C1)=O.c1(C(Cl)=O)ccccc1>>c1(C(OCC2OC=C(O)C(=O)C=2)=O)ccccc1,[C:1]1([C:9]([OH:10])=[CH:8][O:7][C:4]([CH2:5][OH:6])=[CH:3]1)=[O:2].[c:11]1([C:17](Cl)=[O:18])[cH:16][cH:15][cH:14][cH:13][cH:12]1>>[c:11]1([C:17]([O:6][CH2:5][C:4]2[O:7][CH:8]=[C:9]([OH:10])[C:1](=[O:2])[CH:3]=2)=[O:18])[cH:16][cH:15][cH:14][cH:13][cH:12]1
1987,C(C)Br.c1(Br)ccc(C)cc1>>c1(CC)ccc(C)cc1,C(Br)C.c1(ccc(C)cc1)Br>>c1(ccc(C)cc1)CC,[CH2:1](Br)[CH3:2].[c:4]1([cH:11][cH:10][c:8]([CH3:9])[cH:7][cH:6]1)Br>>[c:4]1([cH:11][cH:10][c:8]([CH3:9])[cH:7][cH:6]1)[CH2:1][CH3:2]
1988,C(C)Br>>C(C)F,C(Br)C>>C(F)C,[CH2:1](Br)[CH3:2]>>[CH2:1](F)[CH3:2]
1989,C(C)Br>>C([Be+])C,C(Br)C>>C(C)[Be+],[CH2:1](Br)[CH3:2]>>[CH2:1]([CH3:2])[Be+]
1990,C(C[Li])CC>>C(CC)CO,C(CC)C[Li]>>C(CO)CC,[CH2:1]([CH2:4][CH3:5])[CH2:2][Li]>>[CH2:1]([CH2:2]O)[CH2:4][CH3:5]
1991,O=C.C(CO)CCO>>O1CCCCOC1,O=C.C(CCO)CO>>O1COCCCC1,O=[CH2:2].[CH2:3]([CH2:6][CH2:7][OH:8])[CH2:4][OH:5]>>[O:5]1[CH2:2][O:8][CH2:7][CH2:6][CH2:3][CH2:4]1
1992,O=C.C(CCCC)CCCO>>C(CCCCC)CCOCCl,O=C.C(CCCO)CCCC>>C(CCOCCl)CCCCC,O=C.[CH2:3]([CH2:8][CH2:9][CH2:10][OH:11])[CH2:4][CH2:5][CH2:6][CH3:7]>>[CH2:8]([CH2:9][CH2:10][O:11]CCl)[CH2:3][CH2:4][CH2:5][CH2:6][CH3:7]
1993,O=C.C(C)O>>O(CC)CCl,O=C.C(O)C>>O(CCl)CC,O=C.[CH2:3]([OH:5])[CH3:4]>>[O:5](CCl)[CH2:3][CH3:4]
1994,O=C.C(C)(C)(N)CC(C)(C)C>>C(C)(C)(N=C)CC(C)(C)C,O=C.C(CC(C)(C)C)(N)(C)C>>C(CC(C)(C)C)(N=C)(C)C,O=[CH2:2].[C:3]([CH2:7][C:8]([CH3:11])([CH3:10])[CH3:9])([NH2:6])([CH3:5])[CH3:4]>>[C:3]([CH2:7][C:8]([CH3:11])([CH3:10])[CH3:9])([N:6]=[CH2:2])([CH3:5])[CH3:4]
1995,O=C.C(C)(=O)OC>>C(=O)(C=C)OC,O=C.C(OC)(=O)C>>C(OC)(C=C)=O,O=[CH2:2].[C:3]([O:6][CH3:7])(=[O:5])[CH3:4]>>[C:3]([O:6][CH3:7])([CH:4]=[CH2:2])=[O:5]
1996,O=C.c1(ccccc1)NCCCNc2ccccc2>>N1(CCCN(c2ccccc2)C1)c3ccccc3,O=C.c1(NCCCNc2ccccc2)ccccc1>>N1(c2ccccc2)CN(c2ccccc2)CCC1,O=[CH2:2].[c:3]1([NH:9][CH2:10][CH2:11][CH2:12][NH:13][c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[cH:8][cH:7][cH:6][cH:5][cH:4]1>>[N:13]1([c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[CH2:2][N:9]([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:10][CH2:11][CH2:12]1
1997,O=C.c1(ccc(N(=O)=O)cc1)C(=O)CNC(=O)C(Cl)Cl>>c1(ccc(N(=O)=O)cc1)C(=O)C(CO)NC(=O)C(Cl)Cl,O=C.c1(C(CNC(C(Cl)Cl)=O)=O)ccc(N(=O)=O)cc1>>c1(C(C(NC(C(Cl)Cl)=O)CO)=O)ccc(N(=O)=O)cc1,O=C.[c:3]1([C:12]([CH2:14][NH:15][C:16]([CH:18]([Cl:20])[Cl:19])=[O:17])=[O:13])[cH:11][cH:10][c:6]([N:7](=[O:9])=[O:8])[cH:5][cH:4]1>>[c:3]1([C:12]([CH:14]([NH:15][C:16]([CH:18]([Cl:19])[Cl:20])=[O:17])CO)=[O:13])[cH:4][cH:5][c:6]([N:7](=[O:8])=[O:9])[cH:10][cH:11]1
1998,O=C>>C,O=C>>C,O=[CH2:2]>>[CH4:2]
1999,[Si](C)(C)(C)Cl.C(C=C)[Si](C)(C)Cl>>[Si](C)(C)(CC=C)O[Si](C)(C)C,[Si](Cl)(C)(C)C.C([Si](Cl)(C)C)C=C>>[Si](O[Si](C)(C)C)(CC=C)(C)C,[Si:1](Cl)([CH3:4])([CH3:3])[CH3:2].[CH2:6]([Si:9](Cl)([CH3:11])[CH3:10])[CH:7]=[CH2:8]>>[Si:9](O[Si:1]([CH3:4])([CH3:3])[CH3:2])([CH2:6][CH:7]=[CH2:8])([CH3:11])[CH3:10]
2000,[Si](C)(C)(C)Cl.C(#C)[Na]>>[Si](C)(C)(C)C#C,[Si](Cl)(C)(C)C.C([Na])#C>>[Si](C#C)(C)(C)C,[Si:1](Cl)([CH3:4])([CH3:3])[CH3:2].[C:6]([Na])#[CH:7]>>[Si:1]([C:6]#[CH:7])([CH3:4])([CH3:3])[CH3:2]
2001,[Si](C)(C)(C)Cl>>[Si](C)(C)(C)O[SiH](O[Si](C)(C)C)O[Si](C)(C)C,[Si](Cl)(C)(C)C>>[Si](O[SiH](O[Si](C)(C)C)O[Si](C)(C)C)(C)(C)C,[Si:1](Cl)([CH3:4])([CH3:3])[CH3:2]>>[Si:1](O[SiH](O[Si:1]([CH3:4])([CH3:3])[CH3:2])O[Si:1]([CH3:4])([CH3:3])[CH3:2])([CH3:4])([CH3:3])[CH3:2]
2002,C(CO)N(C)C>>P(=O)(O)(O)OCCN(C)C,C(N(C)C)CO>>P(OCCN(C)C)(O)(O)=O,[CH2:1]([N:4]([CH3:6])[CH3:5])[CH2:2][OH:3]>>P([O:3][CH2:2][CH2:1][N:4]([CH3:6])[CH3:5])(O)(O)=O
2003,C(CC)CC=C>>C(/CC)=C(\C)/C,C(CC=C)CC>>C(=C(/C)\C)/CC,[CH2:1]([CH2:4][CH:5]=[CH2:6])CC>>[CH:5](=[C:6](/C)\C)/[CH2:4][CH3:1]
2004,C(CCBr)CCBr.C(#N)[K]>>C(CCBr)CCC#N,C(CCBr)CCBr.C([K])#N>>C(CCC#N)CCBr,[CH2:1]([CH2:5][CH2:6][Br:7])[CH2:2][CH2:3]Br.[C:8]([K])#[N:9]>>[CH2:1]([CH2:2][CH2:3][C:8]#[N:9])[CH2:5][CH2:6][Br:7]
2005,C(CCBr)CCBr>>N(=O)(=O)CCCCCBr,C(CCBr)CCBr>>N(CCCCCBr)(=O)=O,[CH2:1]([CH2:5][CH2:6][Br:7])[CH2:2][CH2:3]Br>>N([CH2:3][CH2:2][CH2:1][CH2:5][CH2:6][Br:7])(=O)=O
2006,C([H])(=O)O.C(C)(C)(C)c1ccc(N)cc1>>C(C)(C)(C)c1ccc(NC=O)cc1,C(O)(=O)[H].C(c1ccc(N)cc1)(C)(C)C>>C(c1ccc(NC=O)cc1)(C)(C)C,[C:1](O)(=[O:3])[H].[C:5]([c:9]1[cH:15][cH:14][c:12]([NH2:13])[cH:11][cH:10]1)([CH3:8])([CH3:7])[CH3:6]>>[C:5]([c:9]1[cH:10][cH:11][c:12]([NH:13][CH:1]=[O:3])[cH:14][cH:15]1)([CH3:8])([CH3:6])[CH3:7]
2007,C([H])(=O)O.C12C(N=CC(CNc3ccc(C(=O)N[C@@]([H])(CCC(=O)O)C(=O)O)cc3)=N1)=NC(N)=NC2=O>>C12=C(NCC(CNc3ccc(C(=O)N[C@@]([H])(CCC(=O)O)C(=O)O)cc3)N1C=O)N=C(N)NC2=O,C(O)(=O)[H].C12C(=O)N=C(N)N=C1N=CC(=N2)CNc1ccc(C(N[C@](C(O)=O)(CCC(O)=O)[H])=O)cc1>>C12C(=O)NC(N)=NC=1NCC(N2C=O)CNc1ccc(C(N[C@](C(O)=O)(CCC(O)=O)[H])=O)cc1,[C:1](O)(=[O:3])[H].C12C(=O)N=C(N)N=C1N=[CH:8][C:9](=N2)[CH2:10][NH:11][c:12]1[cH:30][cH:29][c:15]([C:16]([NH:18][C@:19]([C:26]([OH:28])=[O:27])([CH2:21][CH2:22][C:23]([OH:25])=[O:24])[H])=[O:17])[cH:14][cH:13]1>>C12[C:1](=[O:3])NC(N)=NC=1N[CH2:8][CH:9](N2C=O)[CH2:10][NH:11][c:12]1[cH:13][cH:14][c:15]([C:16]([NH:18][C@:19]([C:26]([OH:28])=[O:27])([CH2:21][CH2:22][C:23]([OH:25])=[O:24])[H])=[O:17])[cH:29][cH:30]1
2008,N(O)=CC>>C(C)N,N(=CC)O>>C(N)C,N(=[CH:3][CH3:4])O>>[CH2:3](N)[CH3:4]
2009,N(=O)(=O)CC.C(F)(F)(F)C(O)O>>C(F)(F)(F)C(O)C(C)N(=O)=O,N(CC)(=O)=O.C(C(O)O)(F)(F)F>>C(C(C(N(=O)=O)C)O)(F)(F)F,[N:1]([CH2:4][CH3:5])(=[O:3])=[O:2].[C:6]([CH:10]([OH:12])O)([F:9])([F:8])[F:7]>>[C:6]([CH:10]([CH:4]([N:1](=[O:3])=[O:2])[CH3:5])[OH:12])([F:9])([F:8])[F:7]
2010,N(=O)(=O)CC.C(CCCCC)CCCCC=O>>C(O)(CCCCCCCCCC)C(C)N(=O)=O,N(CC)(=O)=O.C(CCCCC=O)CCCCC>>C(C(N(=O)=O)C)(CCCCCCCCCC)O,[N:1]([CH2:4][CH3:5])(=[O:3])=[O:2].[CH2:6]([CH2:12][CH2:13][CH2:14][CH2:15][CH:16]=O)[CH2:7][CH2:8][CH2:9][CH2:10]C>>[CH:5]([CH:4]([N:1](=[O:3])=[O:2])C)([CH2:16][CH2:15][CH2:14][CH2:13][CH2:12][CH2:6][CH2:7][CH2:8][CH2:9][CH3:10])O
2011,N(=O)(=O)CC>>N(=O)(=O)C(C)Br,N(CC)(=O)=O>>N(C(Br)C)(=O)=O,[N:1]([CH2:4][CH3:5])(=[O:3])=[O:2]>>[N:1]([CH:4](Br)[CH3:5])(=[O:3])=[O:2]
2012,O(C=C)C(C)=O.C(C)O>>C(CCl)(OCC)OCC,O(C(=O)C)C=C.C(O)C>>C(OCC)(OCC)CCl,[O:1]([C:4](=O)[CH3:5])[CH:2]=C.[CH2:7]([OH:9])[CH3:8]>>[CH:2]([O:9][CH2:7][CH3:8])([O:1][CH2:4][CH3:5])CCl
2013,O(C=C)C(C)=O>>C(CBr)(OCC)OCC,O(C(=O)C)C=C>>C(OCC)(OCC)CBr,[O:1]([C:4](=O)[CH3:5])[CH:2]=C>>[CH:2](OCC)([O:1][CH2:4][CH3:5])CBr
2014,C(C)(C)(C)C(C)=O.C(C)(C)(C)C(C)=O>>C1(C)(OOC(C)(C(C)(C)C)OO1)C(C)(C)C,C(C(=O)C)(C)(C)C.C(C(=O)C)(C)(C)C>>C1(C(C)(C)C)(OOC(C(C)(C)C)(C)OO1)C,[C:1]([C:5](=O)[CH3:6])([CH3:4])([CH3:3])[CH3:2].[C:8]([C:12](=O)[CH3:13])([CH3:11])([CH3:10])[CH3:9]>>[C:12]1([C:8]([CH3:11])([CH3:10])[CH3:9])(OO[C:5]([C:1]([CH3:4])([CH3:3])[CH3:2])([CH3:6])OO1)[CH3:13]
2015,N(C=O)(CC)CC>>N(C)(CC)CC,N(CC)(CC)C=O>>N(CC)(CC)C,[N:1]([CH2:6][CH3:7])([CH2:4][CH3:5])[CH:2]=O>>[N:1]([CH2:6][CH3:7])([CH2:4][CH3:5])[CH3:2]
2016,C(=O)(OCC)C(C)O>>C(C)(O)CO,C(C(O)C)(OCC)=O>>C(CO)(O)C,[C:1]([CH:6]([OH:8])[CH3:7])([O:3]CC)=O>>[CH:6]([CH2:1][OH:3])([OH:8])[CH3:7]
2017,C(=O)(OCC)C(C)O>>C(=O)(OCC)C(C)Cl,C(C(O)C)(OCC)=O>>C(C(Cl)C)(OCC)=O,[C:1]([CH:6](O)[CH3:7])([O:3][CH2:4][CH3:5])=[O:2]>>[C:1]([CH:6](Cl)[CH3:7])([O:3][CH2:4][CH3:5])=[O:2]
2018,S(=O)(=O)(OCC)OCC.C(#C)[Na]>>C(C)C#C,S(OCC)(OCC)(=O)=O.C([Na])#C>>C(C#C)C,S(OCC)(O[CH2:5][CH3:6])(=O)=O.[C:10]([Na])#[CH:11]>>[CH2:5]([C:10]#[CH:11])[CH3:6]
2019,c1(OC)cccc(O)c1.C(=C\C)/C(=O)Cl>>c1(cccc(OC)c1)OC(=O)\C=C\C,c1(cc(O)ccc1)OC.C(/C(Cl)=O)=C\C>>c1(OC(/C=C/C)=O)cc(OC)ccc1,[c:1]1([cH:9][c:7]([OH:8])[cH:6][cH:5][cH:4]1)[O:2][CH3:3].[CH:10](/[C:13](Cl)=[O:14])=[CH:11]\[CH3:12]>>[c:7]1([O:8][C:13](/[CH:10]=[CH:11]/[CH3:12])=[O:14])[cH:9][c:1]([O:2][CH3:3])[cH:4][cH:5][cH:6]1
2020,c1(OC)cccc(O)c1.c1(ccccc1)\C=C\C(=O)O>>c12c(cc(OC)cc1)OC(=O)CC2c3ccccc3,c1(cc(O)ccc1)OC.c1(/C=C/C(O)=O)ccccc1>>c12C(c3ccccc3)CC(=O)Oc1cc(cc2)OC,[c:1]1([cH:9][c:7]([OH:8])[cH:6][cH:5][cH:4]1)[O:2][CH3:3].[c:10]1(/[CH:16]=C/C(O)=O)[cH:15][cH:14][cH:13][cH:12][cH:11]1>>[c:6]12[CH:16]([c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)CC(=O)[O:8][c:7]1[cH:9][c:1]([cH:4][cH:5]2)[O:2][CH3:3]
2021,c1(ccc(C)cc1)S(=O)O.C(C)O>>c1(ccc(C)cc1)S(=O)OCC,c1(S(O)=O)ccc(C)cc1.C(O)C>>c1(S(OCC)=O)ccc(C)cc1,[c:1]1([S:8]([OH:10])=[O:9])[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]1.[CH2:11](O)[CH3:12]>>[c:1]1([S:8]([O:10][CH2:11][CH3:12])=[O:9])[cH:7][cH:6][c:4]([CH3:5])[cH:3][cH:2]1
2022,c12c(ccc(Cl)c1)C(=O)OC2>>c12c(cc(Cl)cc1)C(Br)OC2=O,c12COC(=O)c1ccc(c2)Cl>>c12C(=O)OC(Br)c1cc(cc2)Cl,[c:1]12[CH2:11][O:10][C:8](=[O:9])[c:2]1[cH:3][cH:4][c:5]([cH:7]2)[Cl:6]>>[c:2]12[C:8](=[O:9])[O:10][CH:11](Br)[c:1]1[cH:7][c:5]([cH:4][cH:3]2)[Cl:6]
2023,c12c(cccc1)C(=O)CC2=O>>c12c(cccc1)C(=NO)CC2=NO,c12C(=O)CC(=O)c1cccc2>>c12C(=NO)CC(=NO)c1cccc2,[c:1]12[C:10](=O)[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:10](=NO)[CH2:9][C:7](=NO)[c:2]1[cH:3][cH:4][cH:5][cH:6]2
2024,c1(ccccc1)\C=C\N(=O)=O>>c1(CCN)ccccc1,c1(/C=C/N(=O)=O)ccccc1>>c1(ccccc1)CCN,[c:1]1(/[CH:7]=C/N(=O)=O)[cH:6][cH:5][cH:4][cH:3][cH:2]1>>[c:1]1([cH:2][cH:3][cH:4][cH:5][cH:6]1)[CH2:7]CN
2025,c12c(cccc1)CSSC2>>S1(=O)(=O)SCc(cccc2)c2C1,c12CSSCc1cccc2>>S1(Cc2ccccc2CS1)(=O)=O,[c:1]12[CH2:10]S[S:8][CH2:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>S1([CH2:10][c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[CH2:7][S:8]1)(=O)=O
2026,c12c(cccc1)oc(cccc3)c23>>c12c(cccc1C(=O)O)c3c(c(ccc3)C(=O)O)o2,c12c3ccccc3oc1cccc2>>c12oc3c(C(O)=O)cccc3c1cccc2C(O)=O,[c:1]12[c:13]3[cH:12][cH:11][cH:10][cH:9][c:8]3[o:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:8]12[o:7][c:2]3[c:3](C(O)=O)[cH:4][cH:5][cH:6][c:1]3[c:13]1[cH:12][cH:11][cH:10][c:9]2C(O)=O
2027,c1(ccc(Cl)cc1)CC(=O)OCC>>c1(CC(=O)NN)ccc(Cl)cc1,c1(CC(OCC)=O)ccc(Cl)cc1>>c1(ccc(Cl)cc1)CC(NN)=O,[c:1]1([CH2:8][C:9](OCC)=[O:10])[cH:7][cH:6][c:4]([Cl:5])[cH:3][cH:2]1>>[c:1]1([cH:7][cH:6][c:4]([Cl:5])[cH:3][cH:2]1)[CH2:8][C:9](NN)=[O:10]
2028,c1(ccc(Cl)cc1)OCC(=O)O>>c1(Br)cc(Cl)ccc1OCC(=O)O,c1(OCC(O)=O)ccc(Cl)cc1>>c1(c(OCC(O)=O)ccc(Cl)c1)Br,[c:1]1([O:8][CH2:9][C:10]([OH:12])=[O:11])[cH:7][cH:6][c:4]([Cl:5])[cH:3][cH:2]1>>[c:2]1([c:1]([O:8][CH2:9][C:10]([OH:12])=[O:11])[cH:7][cH:6][c:4]([Cl:5])[cH:3]1)Br
2029,c1(ccc(I)nc1)N(=O)=O>>c1(I)ccc(N)cn1,c1(N(=O)=O)cnc(I)cc1>>c1(ncc(N)cc1)I,[c:1]1(N(=O)=O)[cH:7][n:6][c:4]([I:5])[cH:3][cH:2]1>>[c:4]1([n:6][cH:7][c:1](N)[cH:2][cH:3]1)[I:5]
2030,c12c(n[se]n1)ccc(N)c2.C(C)(=O)OC(C)=O>>c12c(n[se]n1)cc(NC(C)=O)cc2,c12cc(N)ccc1n[se]n2.C(OC(=O)C)(=O)C>>c12ccc(NC(=O)C)cc1n[se]n2,[c:1]12[cH:10][c:8]([NH2:9])[cH:7][cH:6][c:2]1[n:3][se:4][n:5]2.[C:11](OC(=O)C)(=[O:13])[CH3:12]>>[c:2]12[cH:6][cH:7][c:8]([NH:9][C:11](=[O:13])[CH3:12])[cH:10][c:1]1[n:5][se:4][n:3]2
2031,c12c(CCCCO1)cccc2.C(C)(=O)Cl>>c12c(OCCCC1)ccc(C(C)=O)c2,c12ccccc1CCCCO2.C(Cl)(=O)C>>c12cc(C(=O)C)ccc1OCCCC2,[c:1]12[cH:11][cH:10][cH:9][cH:8][c:2]1[CH2:3][CH2:4][CH2:5][CH2:6][O:7]2.[C:12](Cl)(=[O:14])[CH3:13]>>[c:2]12[cH:8][c:9]([C:12](=[O:14])[CH3:13])[cH:10][cH:11][c:1]1[O:7][CH2:6][CH2:5][CH2:4][CH2:3]2
2032,[Si](C)(C)(C)c1ccc(C(C)=O)o1>>[Si](C)(C)(C)c1ccc(C(=O)O)o1,[Si](c1oc(C(=O)C)cc1)(C)(C)C>>[Si](c1oc(C(O)=O)cc1)(C)(C)C,[Si:1]([c:5]1[o:12][c:8]([C:9](=[O:11])C)[cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]>>[Si:1]([c:5]1[o:12][c:8]([C:9](O)=[O:11])[cH:7][cH:6]1)([CH3:4])([CH3:3])[CH3:2]
2033,c12c(cccc1)C(=O)C=CN2C>>c12c(cccc1)C(=S)C=CN2C,c12N(C)C=CC(=O)c1cccc2>>c12N(C)C=CC(=S)c1cccc2,[c:1]12[N:11]([CH3:12])[CH:10]=[CH:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[N:11]([CH3:12])[CH:10]=[CH:9][C:7](=S)[c:2]1[cH:3][cH:4][cH:5][cH:6]2
2034,c1(NN)nc(C)cc(C)n1.C(C)(=O)CC(C)=O>>c1(nc(C)cc(C)n1)n2nc(C)cc2C,c1(nc(C)cc(C)n1)NN.C(CC(=O)C)(=O)C>>c1(-[n]2c(C)cc(C)n2)nc(C)cc(C)n1,[c:1]1([n:10][c:8]([CH3:9])[cH:7][c:5]([CH3:6])[n:4]1)[NH:2][NH2:3].[C:11]([CH2:14][C:15](=O)[CH3:16])(=O)[CH3:12]>>[c:1]1(-[n:2]2[c:15]([CH3:16])[cH:14][c:11]([CH3:12])[n:3]2)[n:10][c:8]([CH3:9])[cH:7][c:5]([CH3:6])[n:4]1
