,raw_ractions,transformed_reactions,automap
110,c1(C=C)ccccc1.C(C)(C)(C)C#CC([O])=O>>,c1(ccccc1)C=C.C(C#CC(=O)[O])(C)(C)C>> |^1:13|,c1(ccccc1)C=C.C(C#CC(=O)[O])(C)(C)C>> |^1:13|
111,[SiH](CC)(CC)CC.C(C)(C)(C)C#CC([O])=O>>,[SiH](CC)(CC)CC.C(C#CC(=O)[O])(C)(C)C>> |^1:12|,[SiH](CC)(CC)CC.C(C#CC(=O)[O])(C)(C)C>> |^1:12|
112,C(=C)(c1ccccc1)c2ccccc2.C(C)(C)(C)C#CC([O])=O>>,C(c1ccccc1)(c1ccccc1)=C.C(C#CC(=O)[O])(C)(C)C>> |^1:19|,C(c1ccccc1)(c1ccccc1)=C.C(C#CC(=O)[O])(C)(C)C>> |^1:19|
113,C1CCCCC1.C(C)(C)(C)C#CC([O])=O>>,C1CCCCC1.C(C#CC(=O)[O])(C)(C)C>> |^1:11|,C1CCCCC1.C(C#CC(=O)[O])(C)(C)C>> |^1:11|
114,C1C=CCC=C1.C(C)(C)(C)C#CC([O])=O>>,C1C=CCC=C1.C(C#CC(=O)[O])(C)(C)C>> |^1:11|,C1C=CCC=C1.C(C#CC(=O)[O])(C)(C)C>> |^1:11|
115,C1(Cl)(N=N1)OCc2ccccc2>>,C1(OCc2ccccc2)(N=N1)Cl>>,C1(OCc2ccccc2)(N=N1)Cl>>
116,C(C)O.C12(OS(C)(=O)=O)CC(CCC1)CCC2>>,C(O)C.C12(CCCC(CCC1)C2)OS(=O)(=O)C>>,C(O)C.C12(CCCC(CCC1)C2)OS(=O)(=O)C>>
117,N(Cc1ccccc1)(Cc2ccccc2)C(=O)N(N=O)c3ccc(C)cc3>>,N(C(N(c1ccc(C)cc1)N=O)=O)(Cc1ccccc1)Cc1ccccc1>>,N(C(N(c1ccc(C)cc1)N=O)=O)(Cc1ccccc1)Cc1ccccc1>>
118,C(C)O.C12(CCC(CC(C3)C1)CC3C2)OC(=O)C(F)(F)C(F)(F)C(F)(F)F>>,C(O)C.C12(OC(C(C(C(F)(F)F)(F)F)(F)F)=O)CC3CC(C1)CC(C3)CC2>>,C(O)C.C12(OC(C(C(C(F)(F)F)(F)F)(F)F)=O)CC3CC(C1)CC(C3)CC2>>
119,C(F)(OC(F)(F)C(F)(F)C(F)(F)F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)OOC(=O)C(F)(C(F)(F)F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F>>,C(C(OC(C(F)(F)F)(C(OOC(C(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)(C(F)(F)F)F)=O)=O)F)(F)F)(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F>>,C(C(OC(C(F)(F)F)(C(OOC(C(OC(C(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F)(F)F)(C(F)(F)F)F)=O)=O)F)(F)F)(C(F)(F)F)(OC(C(C(F)(F)F)(F)F)(F)F)F>>
120,[C@@H](C)(CC#N)OC(C)=O>>,[C@H](OC(=O)C)(CC#N)C>>,[C@H](OC(=O)C)(CC#N)C>>
121,[C@H](C)(CC#N)OC(C)=O>>,[C@@H](OC(=O)C)(CC#N)C>>,[C@@H](OC(=O)C)(CC#N)C>>
122,C(C)(=O)OC(C)=O.C1C(O)CCSC1(C)C>>,C(OC(=O)C)(=O)C.C1C(C)(C)SCCC1O>>,C(OC(=O)C)(=O)C.C1C(C)(C)SCCC1O>>
123,C(CC)CCl.c1([S-])ccccc1O>>,C(CCl)CC.c1(c(O)cccc1)[S-]>>,C(CCl)CC.c1(c(O)cccc1)[S-]>>
124,C(CC)CCl.c1(Cl)ccccc1[S-]>>,C(CCl)CC.c1(c([S-])cccc1)Cl>>,C(CCl)CC.c1(c([S-])cccc1)Cl>>
125,C(CCl)SC.c1(Cl)ccccc1[S-]>>,C(SC)CCl.c1(c([S-])cccc1)Cl>>,C(SC)CCl.c1(c([S-])cccc1)Cl>>
126,OC.C(Cl)(Cl)(OC)SSSC(=O)Cl>>,OC.C(SSSC(Cl)=O)(OC)(Cl)Cl>>,OC.C(SSSC(Cl)=O)(OC)(Cl)Cl>>
127,C(C)O.C(Cl)(Cl)(OC)SSSC(=O)Cl>>,C(O)C.C(SSSC(Cl)=O)(OC)(Cl)Cl>>,C(O)C.C(SSSC(Cl)=O)(OC)(Cl)Cl>>
128,OC.C(Cl)(Cl)(OCC)SSC(=O)OC>>,OC.C(SSC(OC)=O)(OCC)(Cl)Cl>>,OC.C(SSC(OC)=O)(OCC)(Cl)Cl>>
129,C(C)O.C(Cl)(Cl)(OCC)SSC(=O)OC>>,C(O)C.C(SSC(OC)=O)(OCC)(Cl)Cl>>,C(O)C.C(SSC(OC)=O)(OCC)(Cl)Cl>>
130,OC.C(Cl)(Cl)(OCC)SSSC(=O)Cl>>,OC.C(SSSC(Cl)=O)(OCC)(Cl)Cl>>,OC.C(SSSC(Cl)=O)(OCC)(Cl)Cl>>
131,C(C)O.C(Cl)(Cl)(OCC)SSSC(=O)Cl>>,C(O)C.C(SSSC(Cl)=O)(OCC)(Cl)Cl>>,C(O)C.C(SSSC(Cl)=O)(OCC)(Cl)Cl>>
132,C(C)O.c1(C)cc(OC)cc(C)c1C(=C)Br>>,C(O)C.c1(c(C(Br)=C)c(C)cc(OC)c1)C>>,C(O)C.c1(c(C(Br)=C)c(C)cc(OC)c1)C>>
133,OC.C(Cl)(Cl)(OC)SSSC(=O)OC>>,OC.C(SSSC(OC)=O)(OC)(Cl)Cl>>,OC.C(SSSC(OC)=O)(OC)(Cl)Cl>>
134,C(C)O.C(Cl)(Cl)(OC)SSSC(=O)OC>>,C(O)C.C(SSSC(OC)=O)(OC)(Cl)Cl>>,C(O)C.C(SSSC(OC)=O)(OC)(Cl)Cl>>
135,OC.C(Cl)(Cl)(OC)SSSSC(=O)Cl>>,OC.C(SSSSC(Cl)=O)(OC)(Cl)Cl>>,OC.C(SSSSC(Cl)=O)(OC)(Cl)Cl>>
136,C(C)O.C(Cl)(Cl)(OC)SSSSC(=O)Cl>>,C(O)C.C(SSSSC(Cl)=O)(OC)(Cl)Cl>>,C(O)C.C(SSSSC(Cl)=O)(OC)(Cl)Cl>>
137,C(C)(=O)OC(C)=O.C1(C)(C)CC(O)CC(c2ccccc2)S1>>,C(OC(=O)C)(=O)C.C1(SC(c2ccccc2)CC(O)C1)(C)C>>,C(OC(=O)C)(=O)C.C1(SC(c2ccccc2)CC(O)C1)(C)C>>
138,OC.C(Cl)(Cl)(OCC)SSC(=O)OCC>>,OC.C(SSC(OCC)=O)(OCC)(Cl)Cl>>,OC.C(SSC(OCC)=O)(OCC)(Cl)Cl>>
139,C(C)O.C(Cl)(Cl)(OCC)SSC(=O)OCC>>,C(O)C.C(SSC(OCC)=O)(OCC)(Cl)Cl>>,C(O)C.C(SSC(OCC)=O)(OCC)(Cl)Cl>>
140,C(CC)CCl.c1(cccc(C[S-])c1)N(=O)=O>>,C(CCl)CC.c1(N(=O)=O)cc(C[S-])ccc1>>,C(CCl)CC.c1(N(=O)=O)cc(C[S-])ccc1>>
141,OC.C(Cl)(Cl)(OC)SSSC(=O)OCC>>,OC.C(SSSC(OCC)=O)(OC)(Cl)Cl>>,OC.C(SSSC(OCC)=O)(OC)(Cl)Cl>>
142,C(C)O.C(Cl)(Cl)(OC)SSSC(=O)OCC>>,C(O)C.C(SSSC(OCC)=O)(OC)(Cl)Cl>>,C(O)C.C(SSSC(OCC)=O)(OC)(Cl)Cl>>
143,OC.C(Cl)(Cl)(OCC)SSSSC(=O)Cl>>,OC.C(SSSSC(Cl)=O)(OCC)(Cl)Cl>>,OC.C(SSSSC(Cl)=O)(OCC)(Cl)Cl>>
144,C(C)O.C(Cl)(Cl)(OCC)SSSSC(=O)Cl>>,C(O)C.C(SSSSC(Cl)=O)(OCC)(Cl)Cl>>,C(O)C.C(SSSSC(Cl)=O)(OCC)(Cl)Cl>>
145,C12N(CCCC1)C(=O)CN(C)C2=O>>,C12C(=O)N(C)CC(=O)N1CCCC2>>,C12C(=O)N(C)CC(=O)N1CCCC2>>
146,C(/[Se]C(CCCC1)=C12)(\[Se]2)=C(/[Se]C(C)=C3C)\[Se]3>>,C1(=C2/[Se]C(C)=C(C)[Se]/2)/[Se]C2CCCCC=2[Se]/1>>,C1(=C2/[Se]C(C)=C(C)[Se]/2)/[Se]C2CCCCC=2[Se]/1>>
147,C12N(CSCC1)C(=O)CN(C)C2=O>>,C12C(=O)N(C)CC(=O)N1CSCC2>>,C12C(=O)N(C)CC(=O)N1CSCC2>>
148,C12N(CCSC1)C(=O)CN(C)C2=O>>,C12C(=O)N(C)CC(=O)N1CCSC2>>,C12C(=O)N(C)CC(=O)N1CCSC2>>
149,C12N(CCN(C)C1)C(=O)CN(C)C2=O>>,C12C(=O)N(C)CC(=O)N1CCN(C2)C>>,C12C(=O)N(C)CC(=O)N1CCN(C2)C>>
150,C(C)O.C([2H])(Cl)(c1ccccc1)c2ccc(Cl)cc2>>,C(O)C.C(c1ccc(Cl)cc1)(c1ccccc1)(Cl)[2H]>>,C(O)C.C(c1ccc(Cl)cc1)(c1ccccc1)(Cl)[2H]>>
151,c1(ccccc1)CSC[C@]([H])(N)C(=O)OC.c12c(cccc1OC(C)=O)c3c(cccc3)s2>>,c1(CSC[C@@](C(OC)=O)(N)[H])ccccc1.c12sc3ccccc3c1cccc2OC(=O)C>>,c1(CSC[C@@](C(OC)=O)(N)[H])ccccc1.c12sc3ccccc3c1cccc2OC(=O)C>>
152,C(C)(C)C[Li].c1(cccc(F)c1)C(=O)C(C)CC>>,C(C[Li])(C)C.c1(C(C(CC)C)=O)cc(F)ccc1>>,C(C[Li])(C)C.c1(C(C(CC)C)=O)cc(F)ccc1>>
153,C(C)(C)C[Li].C(F)(F)(F)c1cccc(C(=O)C(C)CC)c1>>,C(C[Li])(C)C.C(c1cc(C(C(CC)C)=O)ccc1)(F)(F)F>>,C(C[Li])(C)C.C(c1cc(C(C(CC)C)=O)ccc1)(F)(F)F>>
154,C(C)(C)C[Li].c1(ccc(Oc2ccccc2)cc1)C(=O)C(C)CC>>,C(C[Li])(C)C.c1(C(C(CC)C)=O)ccc(Oc2ccccc2)cc1>>,C(C[Li])(C)C.c1(C(C(CC)C)=O)ccc(Oc2ccccc2)cc1>>
155,C(C)O.C([2H])(Cl)(c1ccc(Cl)cc1)c2ccc(Cl)cc2>>,C(O)C.C(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)(Cl)[2H]>>,C(O)C.C(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)(Cl)[2H]>>
156,[C@H]12[C@@H](CSCCCCCCC(=O)NCCC)O[C@H](O[C@H]3[C@H](O)[C@H]([C@H](O)O[C@@H]3CO)O[C@@H]4[C@@H](CSCCCCCCC(=O)NCCC)O[C@H](O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@@H]5CO)O[C@H]([C@@H](CSCCCCCCC(=O)NCCC)O[C@@H]6O[C@H]([C@@H](CSCCCCCCC(=O)NCCC)O[C@@H]7O[C@H]([C@@H](CO)O[C@H]8O)[C@H](O)[C@H]8O1)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]4O)[C@H](O)[C@H]2O>>,[C@@H]12[C@H](O)[C@@H](O)[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@H]6[C@@H]([C@@H](O)[C@@H](O[C@H]7[C@@H]([C@@H](O)[C@@H](O[C@H]8[C@@H]([C@@H](O1)[C@H](O)O[C@@H]8CO)O)O[C@@H]7CSCCCCCCC(NCCC)=O)O)O[C@@H]6CSCCCCCCC(NCCC)=O)O)[C@H](O)[C@H]5O)O[C@@H]4CSCCCCCCC(NCCC)=O)[C@H]3O)O[C@@H]2CSCCCCCCC(NCCC)=O>>,[C@@H]12[C@H](O)[C@@H](O)[C@@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@H]6[C@@H]([C@@H](O)[C@@H](O[C@H]7[C@@H]([C@@H](O)[C@@H](O[C@H]8[C@@H]([C@@H](O1)[C@H](O)O[C@@H]8CO)O)O[C@@H]7CSCCCCCCC(NCCC)=O)O)O[C@@H]6CSCCCCCCC(NCCC)=O)O)[C@H](O)[C@H]5O)O[C@@H]4CSCCCCCCC(NCCC)=O)[C@H]3O)O[C@@H]2CSCCCCCCC(NCCC)=O>>
157,C1(CCCCC1)(N(=O)=O)S(=O)(=O)c2ccc(C)cc2.S(=O)(=O)(c1ccccc1)[C-](c2ccccc2)c3ccccc3>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.S([C-](c1ccccc1)c1ccccc1)(c1ccccc1)(=O)=O>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.S([C-](c1ccccc1)c1ccccc1)(c1ccccc1)(=O)=O>>
158,C1(Cc2ccccc2)N(C)C(=O)C(CCCC3)N3C1=O>>,C1(C(=O)N2CCCCC2C(=O)N1C)Cc1ccccc1>>,C1(C(=O)N2CCCCC2C(=O)N1C)Cc1ccccc1>>
159,C(F)(F)(F)CO.C(=C(/Br)\c1ccc(OC)cc1)(/c2c(cccc2)O3)\c4c3cccc4>>,C(CO)(F)(F)F.C1(/c2ccccc2Oc2ccccc/12)=C(/c1ccc(OC)cc1)\Br>>,C(CO)(F)(F)F.C1(/c2ccccc2Oc2ccccc/12)=C(/c1ccc(OC)cc1)\Br>>
160,C(C)(C)C[Li].c1(C(=O)C(C)CC)cc(C(F)(F)F)cc(C(F)(F)F)c1>>,C(C[Li])(C)C.c1(cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C(CC)C)=O>>,C(C[Li])(C)C.c1(cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C(CC)C)=O>>
161,C1(Cc2ccccc2)N(C)C(=O)C(CCSC3)N3C1=O>>,C1(C(=O)N2CSCCC2C(=O)N1C)Cc1ccccc1>>,C1(C(=O)N2CSCCC2C(=O)N1C)Cc1ccccc1>>
162,C1(Cc2ccccc2)N(C)C(=O)C(CSCC3)N3C1=O>>,C1(C(=O)N2CCSCC2C(=O)N1C)Cc1ccccc1>>,C1(C(=O)N2CCSCC2C(=O)N1C)Cc1ccccc1>>
163,C(C([2H])([2H])[2H])(=O)O[2H].C1(C)(OS(=O)(=O)c2ccc(C)cc2)C3CC(CC(C3)O4)CC14>>,C(O[2H])(=O)C([2H])([2H])[2H].C1(C2OC3CC1CC(C2)C3)(OS(c1ccc(C)cc1)(=O)=O)C>>,C(O[2H])(=O)C([2H])([2H])[2H].C1(C2OC3CC1CC(C2)C3)(OS(c1ccc(C)cc1)(=O)=O)C>>
164,N12C(CN(C)CC1)C(=O)N(C)C(Cc3ccccc3)C2=O>>,N12C(=O)C(Cc3ccccc3)N(C)C(=O)C1CN(CC2)C>>,N12C(=O)C(Cc3ccccc3)N(C)C(=O)C1CN(CC2)C>>
165,S(=O)(=O)(c1ccc(C)cc1)OC2C3CC(CC(C3)O4)CC24.C(C([2H])([2H])[2H])(=O)O[2H]>>,S(OC1C2OC3CC1CC(C2)C3)(c1ccc(C)cc1)(=O)=O.C(O[2H])(=O)C([2H])([2H])[2H]>>,S(OC1C2OC3CC1CC(C2)C3)(c1ccc(C)cc1)(=O)=O.C(O[2H])(=O)C([2H])([2H])[2H]>>
166,c12c(O)c(COCCOCCOCCOCCOC1)cc(O)c2>>,c12cc(O)cc(COCCOCCOCCOCCOC1)c2O>>,c12cc(O)cc(COCCOCCOCCOCCOC1)c2O>>
167,C1(=C2)C(=O)C(COCCOCCOCCOCCOC1)=CC2=O>>,C12COCCOCCOCCOCCOCC(=CC(=O)C=1)C2=O>>,C12COCCOCCOCCOCCOCC(=CC(=O)C=1)C2=O>>
168,c(OC)(c(COCCOCCOCCOCCOC1)cc(OC)c2)c12>>,c1(c2cc(OC)cc1COCCOCCOCCOCCOC2)OC>>,c1(c2cc(OC)cc1COCCOCCOCCOCCOC2)OC>>
169,C(C([2H])([2H])[2H])(=O)O[2H].C1(C#N)(OS(=O)(=O)c2ccc(C)cc2)C3CC(CC(C3)O4)CC14>>,C(O[2H])(=O)C([2H])([2H])[2H].C1(C2OC3CC1CC(C2)C3)(OS(c1ccc(C)cc1)(=O)=O)C#N>>,C(O[2H])(=O)C([2H])([2H])[2H].C1(C2OC3CC1CC(C2)C3)(OS(c1ccc(C)cc1)(=O)=O)C#N>>
170,[C@]([H])(C(=O)O)(NC(=O)CNC(=O)Cc1ccccc1)Cc2ccccc2>>,[C@](Cc1ccccc1)(NC(CNC(Cc1ccccc1)=O)=O)(C(O)=O)[H]>>,[C@](Cc1ccccc1)(NC(CNC(Cc1ccccc1)=O)=O)(C(O)=O)[H]>>
171,P(=O)(Oc1ccc(N(=O)=O)cc1N(=O)=O)(c2ccccc2)c3ccccc3>>,P(c1ccccc1)(c1ccccc1)(Oc1c(N(=O)=O)cc(N(=O)=O)cc1)=O>>,P(c1ccccc1)(c1ccccc1)(Oc1c(N(=O)=O)cc(N(=O)=O)cc1)=O>>
172,[13C](c1ccc(OC)cc1)(c2ccc(OC([2H])([2H])[2H])cc2)=C(Br)c3ccc(OC)cc3>>,[13C](=C(c1ccc(OC)cc1)Br)(c1ccc(OC([2H])([2H])[2H])cc1)c1ccc(OC)cc1>>,[13C](=C(c1ccc(OC)cc1)Br)(c1ccc(OC([2H])([2H])[2H])cc1)c1ccc(OC)cc1>>
173,c1(ccccc1)CSC[C@]([H])(N)C(=O)OCC.c12c(Oc(cccc3)c3C1(C)C)c(ccc2)C(=O)[C@]([H])(C)NC(=O)OCc4ccccc4>>,c1(CSC[C@@](C(OCC)=O)(N)[H])ccccc1.c12cccc(C([C@@](NC(OCc3ccccc3)=O)(C)[H])=O)c1Oc1c(C2(C)C)cccc1>>,c1(CSC[C@@](C(OCC)=O)(N)[H])ccccc1.c12cccc(C([C@@](NC(OCc3ccccc3)=O)(C)[H])=O)c1Oc1c(C2(C)C)cccc1>>
174,N1CCCCC1.c1(c2ccccc2)c(c3ccccc3)cc(c4ccccc4)c(c5ccccc5)[n+]1Cc6ccccc6>>,N1CCCCC1.c1([n+](Cc2ccccc2)c(-c2ccccc2)c(-c2ccccc2)cc1-c1ccccc1)-c1ccccc1>>,N1CCCCC1.c1([n+](Cc2ccccc2)c(-c2ccccc2)c(-c2ccccc2)cc1-c1ccccc1)-c1ccccc1>>
175,C(C)O.C(/c1c(cccc1)O2)(\c3c2cccc3)=C(/OS(=O)(=O)c4ccc(C)cc4)\c5ccc(OC)cc5>>,C(O)C.C1(=C(/c2ccc(OC)cc2)\OS(c2ccc(C)cc2)(=O)=O)/c2ccccc2Oc2ccccc/12>>,C(O)C.C1(=C(/c2ccc(OC)cc2)\OS(c2ccc(C)cc2)(=O)=O)/c2ccccc2Oc2ccccc/12>>
176,C(F)(F)(F)CO.C(/c1c(cccc1)O2)(\c3c2cccc3)=C(/OS(=O)(=O)c4ccc(C)cc4)\c5ccc(OC)cc5>>,C(CO)(F)(F)F.C1(=C(/c2ccc(OC)cc2)\OS(c2ccc(C)cc2)(=O)=O)/c2ccccc2Oc2ccccc/12>>,C(CO)(F)(F)F.C1(=C(/c2ccc(OC)cc2)\OS(c2ccc(C)cc2)(=O)=O)/c2ccccc2Oc2ccccc/12>>
177,C(C)(C)(OC(=O)N[C@@]([H])(CCCCNC(=O)OC(C)(C)C)C(=O)O)c1ccc(c2ccccc2)cc1>>,C(c1ccc(-c2ccccc2)cc1)(OC(N[C@](C(O)=O)(CCCCNC(OC(C)(C)C)=O)[H])=O)(C)C>>,C(c1ccc(-c2ccccc2)cc1)(OC(N[C@](C(O)=O)(CCCCNC(OC(C)(C)C)=O)[H])=O)(C)C>>
178,O1CCNCC1.n12[n+](c(C)cc1C)C([O-])=C(c3ccc(C4=C([O-])[n+](c(C)cc5C)n5C4=O)cc3)C2=O>>,O1CCNCC1.[n]12C(=O)C(c3ccc(C4C(=O)[n]5c(C)cc(C)[n+]5C=4[O-])cc3)=C([O-])[n+]1c(cc2C)C>>,O1CCNCC1.[n]12C(=O)C(c3ccc(C4C(=O)[n]5c(C)cc(C)[n+]5C=4[O-])cc3)=C([O-])[n+]1c(cc2C)C>>
179,O1CCNCC1.c1(c(C)n(C(=O)C(c2ccccc2)=C3[O-])[n+]3c1C)c4c(C)n(C(=O)C(c5ccccc5)=C6[O-])[n+]6c4C>>,O1CCNCC1.c1(-c2c(C)[n+]3C([O-])=C(c4ccccc4)C(=O)[n]3c2C)c(C)[n+]2C([O-])=C(c3ccccc3)C(=O)[n]2c1C>>,O1CCNCC1.c1(-c2c(C)[n+]3C([O-])=C(c4ccccc4)C(=O)[n]3c2C)c(C)[n+]2C([O-])=C(c3ccccc3)C(=O)[n]2c1C>>
180,C1(CC)(C(=O)N=C([O-])NC1=O)c2ccccc2.[Na+]>>,C1(c2ccccc2)(C(=O)NC([O-])=NC1=O)CC.[Na+]>>,C1(c2ccccc2)(C(=O)NC([O-])=NC1=O)CC.[Na+]>>
181,[C@@]12([H])[C@@]([H])(CCC[C@H]1O)C2>>,[C@]12(C[C@@]1(CCC[C@H]2O)[H])[H]>>,[C@]12(C[C@@]1(CCC[C@H]2O)[H])[H]>>
182,C(CC)CI.[C-](C)(C#N)C#N>>,C(CI)CC.[C-](C#N)(C#N)C>>,C(CI)CC.[C-](C#N)(C#N)C>>
183,C(CC)CCl.[C-](C)(C#N)C#N>>,C(CCl)CC.[C-](C#N)(C#N)C>>,C(CCl)CC.[C-](C#N)(C#N)C>>
184,OC.C(Cl)(Cl)(OC)SSC(=O)Cl>>,OC.C(SSC(Cl)=O)(OC)(Cl)Cl>>,OC.C(SSC(Cl)=O)(OC)(Cl)Cl>>
185,C(C)O.C(Cl)(Cl)(OC)SSC(=O)Cl>>,C(O)C.C(SSC(Cl)=O)(OC)(Cl)Cl>>,C(O)C.C(SSC(Cl)=O)(OC)(Cl)Cl>>
186,OC.C(Cl)(Cl)(OCC)SSC(=O)Cl>>,OC.C(SSC(Cl)=O)(OCC)(Cl)Cl>>,OC.C(SSC(Cl)=O)(OCC)(Cl)Cl>>
187,C(C)O.C(Cl)(Cl)(OCC)SSC(=O)Cl>>,C(O)C.C(SSC(Cl)=O)(OCC)(Cl)Cl>>,C(O)C.C(SSC(Cl)=O)(OCC)(Cl)Cl>>
188,OC.C(Cl)(Cl)(OC)SSC(=O)OC>>,OC.C(SSC(OC)=O)(OC)(Cl)Cl>>,OC.C(SSC(OC)=O)(OC)(Cl)Cl>>
189,C(C)O.C(Cl)(Cl)(OC)SSC(=O)OC>>,C(O)C.C(SSC(OC)=O)(OC)(Cl)Cl>>,C(O)C.C(SSC(OC)=O)(OC)(Cl)Cl>>
190,c1(C)n(=O)cnc(C)c1O>>,c1(c(O)c(C)nc[n]1=O)C>>,c1(c(O)c(C)nc[n]1=O)C>>
191,OC.C(Cl)(Cl)(OC)SSC(=O)OCC>>,OC.C(SSC(OCC)=O)(OC)(Cl)Cl>>,OC.C(SSC(OCC)=O)(OC)(Cl)Cl>>
192,C(C)O.C(Cl)(Cl)(OC)SSC(=O)OCC>>,C(O)C.C(SSC(OCC)=O)(OC)(Cl)Cl>>,C(O)C.C(SSC(OCC)=O)(OC)(Cl)Cl>>
193,C(CC)CI.C(F)(F)(F)c1cccc([S-])c1>>,C(CI)CC.C(c1cc([S-])ccc1)(F)(F)F>>,C(CI)CC.C(c1cc([S-])ccc1)(F)(F)F>>
194,C(CCl)SC.C(F)(F)(F)c1cccc([S-])c1>>,C(SC)CCl.C(c1cc([S-])ccc1)(F)(F)F>>,C(SC)CCl.C(c1cc([S-])ccc1)(F)(F)F>>
195,S(=O)(=O)(c1ccc(C)cc1)C(C)(C)N(=O)=O.c1(ccc(Cl)cc1)[C-](C)C#N>>,S(C(N(=O)=O)(C)C)(c1ccc(C)cc1)(=O)=O.c1([C-](C#N)C)ccc(Cl)cc1>>,S(C(N(=O)=O)(C)C)(c1ccc(C)cc1)(=O)=O.c1([C-](C#N)C)ccc(Cl)cc1>>
196,C1(CCCCC1)(N(=O)=O)S(=O)(=O)c2ccc(C)cc2.c1(ccc(Cl)cc1)[C-](C)C#N>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.c1([C-](C#N)C)ccc(Cl)cc1>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.c1([C-](C#N)C)ccc(Cl)cc1>>
197,C(CC)CI.c12c(ccc(Br)c1)cc([O-])cc2Br>>,C(CI)CC.c12c(Br)cc([O-])cc1ccc(c2)Br>>,C(CI)CC.c12c(Br)cc([O-])cc1ccc(c2)Br>>
198,C(CC)CCl.c12c(ccc(Br)c1)cc([O-])cc2Br>>,C(CCl)CC.c12c(Br)cc([O-])cc1ccc(c2)Br>>,C(CCl)CC.c12c(Br)cc([O-])cc1ccc(c2)Br>>
199,S(=O)(=O)(c1ccc(C)cc1)C(C)(C)N(=O)=O.c12c(ccc(Br)c1)c3c(cccc3)[c-]2C>>,S(C(N(=O)=O)(C)C)(c1ccc(C)cc1)(=O)=O.c12[c-](C)c3ccccc3c1ccc(c2)Br>>,S(C(N(=O)=O)(C)C)(c1ccc(C)cc1)(=O)=O.c12[c-](C)c3ccccc3c1ccc(c2)Br>>
200,C1(C#N)(CCCCC1)N(=O)=O.c12c(ccc(Br)c1)c3c(cccc3)[c-]2C>>,C1(N(=O)=O)(CCCCC1)C#N.c12[c-](C)c3ccccc3c1ccc(c2)Br>>,C1(N(=O)=O)(CCCCC1)C#N.c12[c-](C)c3ccccc3c1ccc(c2)Br>>
201,C1(CCCCC1)(N(=O)=O)S(=O)(=O)c2ccc(C)cc2.c12c(ccc(Br)c1)c3c(cccc3)[c-]2C>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.c12[c-](C)c3ccccc3c1ccc(c2)Br>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.c12[c-](C)c3ccccc3c1ccc(c2)Br>>
202,C1(CCCCC1)(N(=O)=O)S(=O)(=O)c2ccc(C)cc2.[c-]1(C(C)(C)C)c2c(cccc2)c(ccc(Br)c3)c13>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.[c-]1(c2cc(Br)ccc2c2ccccc12)C(C)(C)C>>,C1(S(c2ccc(C)cc2)(=O)=O)(N(=O)=O)CCCCC1.[c-]1(c2cc(Br)ccc2c2ccccc12)C(C)(C)C>>
203,c1(CBr)ccccc1.[c-]1(C(C)(C)C)c2c(cccc2)c(ccc(Br)c3)c13>>,c1(ccccc1)CBr.[c-]1(c2cc(Br)ccc2c2ccccc12)C(C)(C)C>>,c1(ccccc1)CBr.[c-]1(c2cc(Br)ccc2c2ccccc12)C(C)(C)C>>
204,C(C)(=O)OC(C)=O.C1(CC(O)CC(c2ccccc2)S1)c3ccccc3>>,C(OC(=O)C)(=O)C.C1(c2ccccc2)SC(c2ccccc2)CC(O)C1>>,C(OC(=O)C)(=O)C.C1(c2ccccc2)SC(c2ccccc2)CC(O)C1>>
