,raw_ractions,transformed_reactions,automap
1697,C1(CCCO1)C(=O)Cl>>S(=O)(=O)(OCC(=O)C1CCCO1)c2ccc(C)cc2,C1(C(Cl)=O)OCCC1>>S(c1ccc(C)cc1)(OCC(C1OCCC1)=O)(=O)=O,[CH:1]1([C:6](Cl)=[O:7])[O:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccc(C)cc1)(OC[C:6]([CH:1]1[O:5][CH2:4][CH2:3][CH2:2]1)=[O:7])(=O)=O
1698,C1(CCOCC1)C(=O)Cl>>c1(ccccc1)S(=O)(=O)OCC(=O)C2CCOCC2,C1(C(Cl)=O)CCOCC1>>c1(S(OCC(C2CCOCC2)=O)(=O)=O)ccccc1,[CH:1]1([C:7](Cl)=[O:8])[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1>>c1(S(OC[C:7]([CH:1]2[CH2:6][CH2:5][O:4][CH2:3][CH2:2]2)=[O:8])(=O)=O)ccccc1
1699,C1(CCOCC1)C(=O)Cl>>S(=O)(=O)(OCC(=O)C1CCOCC1)c2ccc(O)cc2,C1(C(Cl)=O)CCOCC1>>S(c1ccc(O)cc1)(OCC(C1CCOCC1)=O)(=O)=O,[CH:1]1([C:7](Cl)=[O:8])[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1>>S(c1ccc(O)cc1)(OC[C:7]([CH:1]1[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1)=[O:8])(=O)=O
1700,C1(CCOCC1)C(=O)Cl>>c1(ccc(OCC)cc1)S(=O)(=O)OCC(=O)C2CCOCC2,C1(C(Cl)=O)CCOCC1>>c1(S(OCC(C2CCOCC2)=O)(=O)=O)ccc(OCC)cc1,[CH:1]1([C:7](Cl)=[O:8])[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1>>c1(S(OC[C:7]([CH:1]2[CH2:6][CH2:5][O:4][CH2:3][CH2:2]2)=[O:8])(=O)=O)ccc(OCC)cc1
1701,C1(CCOCC1)C(=O)Cl.C1(CCOCC1)C(=O)Cl>>S(=O)(=O)(OCC(=O)C1CCOCC1)c2c(C)cc(C)cc2C,C1(C(Cl)=O)CCOCC1.C1(C(Cl)=O)CCOCC1>>S(c1c(C)cc(C)cc1C)(OCC(C1CCOCC1)=O)(=O)=O,[CH:1]1([C:7](Cl)=[O:8])[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1.[CH:10]1([C:16](Cl)=O)[CH2:15][CH2:14]O[CH2:12][CH2:11]1>>S([c:11]1[c:12](C)c[c:14](C)[cH:15][c:10]1[CH3:16])(OC[C:7]([CH:1]1[CH2:6][CH2:5][O:4][CH2:3][CH2:2]1)=[O:8])(=O)=O
1702,c12c(cccc1)C(=O)OC2=O>>B(F)(F)(F)F.[P+](c1ccccc1)(c2ccccc2)(c3ccccc3)C(CC)(C(=O)OC)C(=O)c4ccccc4C(=O)OC,c12C(=O)OC(=O)c1cccc2>>B(F)(F)(F)F.[P+](C(C(c1c(C(OC)=O)cccc1)=O)(C(OC)=O)CC)(c1ccccc1)(c1ccccc1)c1ccccc1,[c:1]12[C:10](=[O:11])[O:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>B(F)(F)(F)F.[P+](C([C:10]([c:1]1[c:2]([C:7]([O:9]C)=[O:8])[cH:3][cH:4][cH:5][cH:6]1)=[O:11])(C(OC)=O)CC)(c1ccccc1)(c1ccccc1)c1ccccc1
1703,c12c(cccc1)N=C(C)OC2=O>>c12c(cccc1)N=C(CBr)N(CCOCC)C2=O,c12C(=O)OC(C)=Nc1cccc2>>c12C(=O)N(CCOCC)C(CBr)=Nc1cccc2,[c:1]12[C:11](=[O:12])O[C:8]([CH3:9])=[N:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:11](=[O:12])N(CCOCC)[C:8]([CH2:9]Br)=[N:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2
1704,c12c(cccc1)N=C(C)OC2=O>>C1(CN2CCN(C)CC2)=Nc3c(cccc3)C(=O)N1CCOCC,c12C(=O)OC(C)=Nc1cccc2>>C1(N(CCOCC)C(=O)c2ccccc2N=1)CN1CCN(C)CC1,[c:1]12[C:11](=[O:12])O[C:8]([CH3:9])=[N:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:8]1(N(CCOCC)[C:11](=[O:12])[c:1]2[cH:6][cH:5][cH:4][cH:3][c:2]2[N:7]=1)[CH2:9]N1CCN(C)CC1
1705,C1(NC)CCCCC1>>Br[H].c12c(NC(=O)C=C1)c(O)ccc2C(=O)CN(C)C3CCCCC3,C1(CCCCC1)NC>>Br[H].c12c(C(CN(C3CCCCC3)C)=O)ccc(O)c1NC(C=C2)=O,[CH:1]1([CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]1)[NH:2][CH3:3]>>Br[H].[c:4]12[c:5](C([CH2:3][N:2]([CH:1]3[CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]3)C)=O)[cH:6][cH:7][c:8](O)[c:1]1[NH:2][C:3](C=C2)=O
1706,C1(NC)CCCCC1>>c12c(NC(=O)C=C1)c(O)ccc2C(O)CN(C)C3CCCCC3.Cl[H],C1(CCCCC1)NC>>c12c(C(CN(C3CCCCC3)C)O)ccc(O)c1NC(C=C2)=O.Cl[H],[CH:1]1([CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]1)[NH:2][CH3:3]>>[c:4]12[c:5](C([CH2:3][N:2]([CH:1]3[CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]3)C)O)[cH:6][cH:7][c:8](O)[c:1]1[NH:2][C:3](C=C2)=O.Cl[H]
1707,C1(NC)CCCCC1>>Br[H].c1(ccc(O)c(NC(=O)C=C2)c12)C(=O)C(CC)N(C)C3CCCCC3,C1(CCCCC1)NC>>Br[H].c1(C(C(N(C2CCCCC2)C)CC)=O)c2C=CC(=O)Nc2c(O)cc1,[CH:1]1([CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]1)[NH:2][CH3:3]>>Br[H].[c:7]1(C([CH:3]([N:2]([CH:1]2[CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]2)C)CC)=O)[c:8]2C=C[C:3](=O)[NH:2][c:1]2[c:4](O)[cH:5][cH:6]1
1708,C1(NC)CCCCC1>>Br[H].c1(ccc(O)c(NC(=O)C=C2)c12)C(O)C(CC)N(C)C3CCCCC3,C1(CCCCC1)NC>>Br[H].c1(C(C(N(C2CCCCC2)C)CC)O)c2C=CC(=O)Nc2c(O)cc1,[CH:1]1([CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]1)[NH:2][CH3:3]>>Br[H].[c:7]1(C([CH:3]([N:2]([CH:1]2[CH2:8][CH2:7][CH2:6][CH2:5][CH2:4]2)C)CC)O)[c:8]2C=C[C:3](=O)[NH:2][c:1]2[c:4](O)[cH:5][cH:6]1
1709,c12c(NC(=O)C=C1)c(OC)ccc2C(=O)CCl>>c12c(NC(=O)C=C1)c(O)ccc2C(=O)CN3CCCC3.Cl[H],c12c(C(CCl)=O)ccc(OC)c1NC(C=C2)=O>>c12c(C(CN3CCCC3)=O)ccc(O)c1NC(C=C2)=O.Cl[H],[c:1]12[c:13]([C:14]([CH2:16][Cl:17])=[O:15])[cH:12][cH:11][c:8]([O:9]C)[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]>>[c:1]12[c:13]([C:14]([CH2:16]N3CCCC3)=[O:15])[cH:12][cH:11][c:8]([OH:9])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5].[Cl:17][H]
1710,c12c(NC(=O)C=C1)c(OC)ccc2C(=O)CCl>>c12c(NC(=O)C=C1)c(O)ccc2C(O)CN3CCCC3.Cl[H],c12c(C(CCl)=O)ccc(OC)c1NC(C=C2)=O>>c12c(C(CN3CCCC3)O)ccc(O)c1NC(C=C2)=O.Cl[H],[c:1]12[c:13]([C:14]([CH2:16][Cl:17])=O)[cH:12][cH:11][c:8]([O:9]C)[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]>>[c:1]12[c:13]([CH:14]([CH2:16]N3CCCC3)O)[cH:12][cH:11][c:8]([OH:9])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5].[Cl:17][H]
1711,c12c(NC(=O)C=C1)c(OC)ccc2C(=O)CCl>>Br[H].c12c(NC(=O)C=C1)c(O)ccc2C(=O)CN(C)C3CCCCC3,c12c(C(CCl)=O)ccc(OC)c1NC(C=C2)=O>>Br[H].c12c(C(CN(C3CCCCC3)C)=O)ccc(O)c1NC(C=C2)=O,[c:1]12[c:13]([C:14]([CH2:16]Cl)=[O:15])[cH:12][cH:11][c:8]([O:9]C)[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]>>Br[H].[c:1]12[c:13]([C:14]([CH2:16][N:3]([CH:2]3[CH2:8][CH2:11][CH2:12][CH2:13][CH2:1]3)[CH3:4])=[O:15])[cH:12][cH:11][c:8]([OH:9])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]
1712,c12c(NC(=O)C=C1)c(OC)ccc2C(=O)CCl>>c12c(NC(=O)C=C1)c(OC)ccc2C(O)CN3CCOCC3.Cl[H],c12c(C(CCl)=O)ccc(OC)c1NC(C=C2)=O>>c12c(C(CN3CCOCC3)O)ccc(OC)c1NC(C=C2)=O.Cl[H],[c:1]12[c:13]([C:14]([CH2:16][Cl:17])=O)[cH:12][cH:11][c:8]([O:9][CH3:10])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]>>[c:1]12[c:13]([CH:14]([CH2:16]N3CCOCC3)O)[cH:12][cH:11][c:8]([O:9][CH3:10])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5].[Cl:17][H]
1713,c12c(NC(=O)C=C1)c(OC)ccc2C(=O)CCl>>c12c(NC(=O)C=C1)c(O)ccc2C(O)CN(C)C3CCCCC3.Cl[H],c12c(C(CCl)=O)ccc(OC)c1NC(C=C2)=O>>c12c(C(CN(C3CCCCC3)C)O)ccc(O)c1NC(C=C2)=O.Cl[H],[c:1]12[c:13]([C:14]([CH2:16][Cl:17])=O)[cH:12][cH:11][c:8]([O:9]C)[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5]>>[c:1]12[c:13]([CH:14]([CH2:16][N:3]([CH:2]3[CH2:8][CH2:11][CH2:12][CH2:13][CH2:1]3)[CH3:4])O)[cH:12][cH:11][c:8]([OH:9])[c:2]1[NH:3][C:4]([CH:6]=[CH:7]2)=[O:5].[Cl:17][H]
1714,C(O)(C=C)CC#N>>c1(ccccc1)COC(=O)NCCC(O)C=C,C(CC#N)(C=C)O>>c1(COC(NCCC(C=C)O)=O)ccccc1,[CH:1]([CH2:5][C:6]#N)([CH:3]=[CH2:4])[OH:2]>>c1(COC(N[CH2:6][CH2:5][CH:1]([CH:3]=[CH2:4])[OH:2])=O)ccccc1
1715,C(O)(C=C)CC#N.C(O)(C=C)CC#N>>C(C)(C)(C)OC(=O)NCCC(O)C=C,C(CC#N)(C=C)O.C(CC#N)(C=C)O>>C(OC(NCCC(C=C)O)=O)(C)(C)C,[CH:1]([CH2:5][C:6]#N)([CH:3]=[CH2:4])[OH:2].[CH:8]([CH2:12]C#N)([CH:10]=C)[OH:9]>>[C:8]([O:9]C(N[CH2:6][CH2:5][CH:1]([CH:3]=[CH2:4])[OH:2])=O)([CH3:12])(C)[CH3:10]
1716,C(O)(C=C)CC#N>>N1(CC[C@@H](O)[C@H]1C)C(=O)OCc2ccccc2,C(CC#N)(C=C)O>>N1(C(OCc2ccccc2)=O)[C@H](C)[C@H](O)CC1,[CH:1]([CH2:5][C:6]#N)([CH:3]=[CH2:4])O>>N1(C(OC[c:1]2[cH:5][cH:6]c[cH:4][cH:3]2)=O)[C@H](C)[C@H](O)CC1
1717,C(O)(C=C)CC#N>>N1(CC[C@@H](O)[C@H]1CO)C(=O)OCc2ccccc2,C(CC#N)(C=C)O>>N1(C(OCc2ccccc2)=O)[C@H](CO)[C@H](O)CC1,[CH:1]([CH2:5][C:6]#N)([CH:3]=[CH2:4])O>>N1(C(OC[c:1]2[cH:5][cH:6]c[cH:4][cH:3]2)=O)[C@H](CO)[C@H](O)CC1
1718,C(O)(C=C)CC#N>>[C@@H]1(CO)NCC[C@@H]1O.Cl[H],C(CC#N)(C=C)O>>[C@@H]1([C@@H](O)CCN1)CO.Cl[H],[CH:1]([CH2:5][C:6]#N)([CH:3]=C)[OH:2]>>[C@@H:5]1([C@@H:1]([OH:2])[CH2:3]CN1)[CH2:6]O.Cl[H]
1719,C(=C)(C#N)OC(C)=O>>C1(C#N)(OC(C)=O)C[C@H]([C@H](Br)[C@H]2[Se]c3ccccc3)O[C@@H]12,C(OC(=O)C)(C#N)=C>>C1([C@H]2[C@H]([Se]c3ccccc3)[C@@H](Br)[C@H](O2)C1)(OC(=O)C)C#N,[C:1]([O:5][C:6](=[O:8])[CH3:7])([C:3]#[N:4])=C>>[C:1]1([C@H]2[C@H]([Se]c3ccccc3)[C@@H](Br)[C@H](O2)C1)([O:5][C:6](=[O:8])[CH3:7])[C:3]#[N:4]
1720,C1(CCCCC1)OCC(=O)Cl>>S(=O)(=O)(OCC(=O)COC1CCCCC1)c2ccccc2,C1(OCC(Cl)=O)CCCCC1>>S(c1ccccc1)(OCC(COC1CCCCC1)=O)(=O)=O,[CH:1]1([O:7][CH2:8][C:9](Cl)=[O:10])[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccccc1)(OC[C:9]([CH2:8][O:7][CH:1]1[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1)=[O:10])(=O)=O
1721,C1(CCCCC1)OCC(=O)Cl>>S(=O)(=O)(OCC(=O)COC1CCCCC1)c2ccc(C)cc2,C1(OCC(Cl)=O)CCCCC1>>S(c1ccc(C)cc1)(OCC(COC1CCCCC1)=O)(=O)=O,[CH:1]1([O:7][CH2:8][C:9](Cl)=[O:10])[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccc(C)cc1)(OC[C:9]([CH2:8][O:7][CH:1]1[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1)=[O:10])(=O)=O
1722,C1(CCCCC1)OCC(=O)Cl>>S(=O)(=O)(OCC(=O)COC1CCCCC1)c2ccc(OC)cc2,C1(OCC(Cl)=O)CCCCC1>>S(c1ccc(OC)cc1)(OCC(COC1CCCCC1)=O)(=O)=O,[CH:1]1([O:7][CH2:8][C:9](Cl)=[O:10])[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccc(OC)cc1)(OC[C:9]([CH2:8][O:7][CH:1]1[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1)=[O:10])(=O)=O
1723,C1(CCCC1)CC(=O)Cl>>S(=O)(=O)(OCC(=O)CC1CCCC1)c2ccc(C)cc2,C1(CC(Cl)=O)CCCC1>>S(c1ccc(C)cc1)(OCC(CC1CCCC1)=O)(=O)=O,[CH:1]1([CH2:6][C:7](Cl)=[O:8])[CH2:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccc(C)cc1)(OC[C:7]([CH2:6][CH:1]1[CH2:5][CH2:4][CH2:3][CH2:2]1)=[O:8])(=O)=O
1724,C1(c2ccccc2)=C(C(=O)OC1=O)c3ccccc3>>C1(c2ccc(N(=O)=O)cc2)=C(c3ccc(N(=O)=O)cc3)C(=O)N(CCN4CCOCC4)C1=O.Cl[H],C1(C(=O)OC(=O)C=1c1ccccc1)c1ccccc1>>C1(C(=O)N(CCN2CCOCC2)C(=O)C=1c1ccc(N(=O)=O)cc1)c1ccc(N(=O)=O)cc1.Cl[H],[C:1]1([C:12](=[O:13])O[C:9](=[O:10])[C:8]=1[c:14]1[cH:19][cH:18][cH:17][cH:16][cH:15]1)[c:2]1[cH:7][cH:6][cH:5][cH:4][cH:3]1>>[C:1]1([C:12](=[O:13])N(CCN2CCOCC2)[C:9](=[O:10])[C:8]=1[c:14]1[cH:19][cH:18][c:17](N(=O)=O)[cH:16][cH:15]1)[c:2]1[cH:7][cH:6][c:5](N(=O)=O)[cH:4][cH:3]1.Cl[H]
1725,c12c(ccccc1)ccc2C>>c1(C(=O)OC)c2c(ccccc2)c(C)c1C(=O)OC,c12c(C)ccc1ccccc2>>c1(c(C(OC)=O)c(C)c2cccccc12)C(OC)=O,[c:1]12[c:10]([CH3:11])[cH:9][cH:8][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]2>>[c:10]1([c:9](C(OC)=O)[c:8](C)[c:2]2[cH:3][cH:4][cH:5][cH:6][cH:7][c:1]12)[C:11](OC)=O
1726,c12c(ccccc1)ccc2C>>[C@@]12(C(C(=O)OC)=C(C(=O)OC)C(C=C3)C=C1)[C@](C)(C=C(C)[C@@]234)C(C(=O)OC)=C4C(=O)OC,c12c(C)ccc1ccccc2>>[C@@]123[C@@]4(C(C(OC)=O)=C(C(OC)=O)[C@]1(C=C4C)C)C=CC(C=C2)C(C(OC)=O)=C3C(OC)=O,[c:1]12[c:10]([CH3:11])[cH:9][cH:8][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]2>>[C@@:1]123[C@@:2]4(C(C(OC)=O)=C(C(OC)=O)[C@:10]1([CH:9]=[C:8]4C)[CH3:11])[CH:3]=[CH:4][CH:5](C=C2)[C:6](C(OC)=O)=[C:7]3C(OC)=O
1727,[C@@]12(C)C(=CC(=O)CC1)CC[C@@H]2OC(C)(C)C>>[C@@]1(C)(CCC=O)C(=O)CC[C@@H]1OC(C)(C)C,[C@]12([C@@H](OC(C)(C)C)CCC1=CC(CC2)=O)C>>[C@@]1([C@@H](OC(C)(C)C)CCC1=O)(CCC=O)C,[C@:1]12([C@@H:11]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])[CH2:10][CH2:9][C:3]1=C[C:5]([CH2:7][CH2:8]2)=[O:6])[CH3:2]>>[C@@:1]1([C@@H:11]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])[CH2:10][CH2:9][C:3]1=O)([CH2:8][CH2:7][CH:5]=[O:6])[CH3:2]
1728,c1(cccc(C(=O)O)n1)c2cccc(C(=O)O)n2>>N(CC(=O)OCC)(CC(=O)OCC)C(=O)c1cccc(c2cccc(C(=O)N(CC(=O)OCC)CC(=O)OCC)n2)n1,c1(-c2nc(C(O)=O)ccc2)nc(C(O)=O)ccc1>>N(C(c1nc(-c2nc(C(N(CC(OCC)=O)CC(OCC)=O)=O)ccc2)ccc1)=O)(CC(OCC)=O)CC(OCC)=O,[c:1]1(-[c:10]2[n:18][c:14]([C:15](O)=[O:16])[cH:13][cH:12][cH:11]2)[n:9][c:5]([C:6](O)=[O:7])[cH:4][cH:3][cH:2]1>>N([C:6]([c:5]1[n:9][c:1](-[c:10]2[n:18][c:14]([C:15](N(CC(OCC)=O)CC(OCC)=O)=[O:16])[cH:13][cH:12][cH:11]2)[cH:2][cH:3][cH:4]1)=[O:7])(CC(OCC)=O)CC(OCC)=O
1729,c1(C(=O)O)ccc(OCCCCCCCCCCCCCCCCCC)cc1>>c1(ccc(OCCCCCCCCCCCCCCCCCC)cc1)C(=O)Oc2ccc(O)cc2,c1(ccc(OCCCCCCCCCCCCCCCCCC)cc1)C(O)=O>>c1(C(Oc2ccc(O)cc2)=O)ccc(OCCCCCCCCCCCCCCCCCC)cc1,[c:1]1([cH:28][cH:27][c:7]([O:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH3:26])[cH:6][cH:5]1)[C:2]([OH:4])=[O:3]>>[c:1]1([C:2]([O:4][c:1]2[cH:28][cH:27][c:7]([OH:8])[cH:6][cH:5]2)=[O:3])[cH:28][cH:27][c:7]([O:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][CH2:25][CH3:26])[cH:6][cH:5]1
1730,C1(CCCCC1)CCCC(=O)Cl>>S(=O)(=O)(OCC(=O)CCCC1CCCCC1)c2ccc(OCC)cc2,C1(CCCC(Cl)=O)CCCCC1>>S(c1ccc(OCC)cc1)(OCC(CCCC1CCCCC1)=O)(=O)=O,[CH:1]1([CH2:7][CH2:8][CH2:9][C:10](Cl)=[O:11])[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1>>S(c1ccc(OCC)cc1)(OC[C:10]([CH2:9][CH2:8][CH2:7][CH:1]1[CH2:6][CH2:5][CH2:4][CH2:3][CH2:2]1)=[O:11])(=O)=O
1731,C1(CCC(CC)CC1)C(=O)Cl>>S(=O)(=O)(OCC(=O)C1CCC(CC)CC1)c2ccccc2,C1(C(Cl)=O)CCC(CC)CC1>>S(c1ccccc1)(OCC(C1CCC(CC)CC1)=O)(=O)=O,[CH:1]1([C:9](Cl)=[O:10])[CH2:8][CH2:7][CH:4]([CH2:5][CH3:6])[CH2:3][CH2:2]1>>S(c1ccccc1)(OC[C:9]([CH:1]1[CH2:8][CH2:7][CH:4]([CH2:5][CH3:6])[CH2:3][CH2:2]1)=[O:10])(=O)=O
1732,c1(C(=O)O)ccc(OCCCCCCCCCCCCC)cc1>>c1(ccc(OCCCCCCCCCCCCC)cc1)C(=O)Oc2ccc(O)cc2,c1(ccc(OCCCCCCCCCCCCC)cc1)C(O)=O>>c1(C(Oc2ccc(O)cc2)=O)ccc(OCCCCCCCCCCCCC)cc1,[c:1]1([cH:23][cH:22][c:7]([O:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:6][cH:5]1)[C:2]([OH:4])=[O:3]>>[c:1]1([C:2]([O:4][c:1]2[cH:23][cH:22][c:7]([OH:8])[cH:6][cH:5]2)=[O:3])[cH:23][cH:22][c:7]([O:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:6][cH:5]1
1733,c1(\C=C\C(=O)Cl)ccc(OC(C)=O)cc1>>[C@@H]1(O[C@@H]2O[C@H](COC(=O)\C=C\c3ccc(OC(C)=O)cc3)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@H](C)O[C@@H](OC(C)=O)[C@@H]1OC(C)=O,c1(ccc(OC(=O)C)cc1)/C=C/C(Cl)=O>>[C@@H]1([C@@H](OC(=O)C)[C@H](OC(=O)C)O[C@@H](C)[C@@H]1OC(=O)C)O[C@H]1[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](COC(/C=C/c2ccc(OC(=O)C)cc2)=O)O1,[c:1]1([cH:15][cH:14][c:9]([O:10][C:11](=[O:13])[CH3:12])[cH:8][cH:7]1)/[CH:2]=[CH:3]/[C:4](Cl)=[O:5]>>[C@@H]1([C@@H](OC(=O)C)[C@H](OC(=O)C)O[C@@H](C)[C@@H]1OC(=O)C)O[C@H]1[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](CO[C:4](/[CH:3]=[CH:2]/[c:1]2[cH:15][cH:14][c:9]([O:10][C:11](=[O:13])[CH3:12])[cH:8][cH:7]2)=[O:5])O1
1734,[C@H]12C[C@H](C=C1)C[C@H]2CO>>[C@H]12C[C@H](C(=O)C1)C[C@H]2COC(C)=O,[C@@H]12[C@H](CO)C[C@@H](C=C1)C2>>[C@@H]12[C@H](COC(=O)C)C[C@@H](C(C1)=O)C2,[C@@H:1]12[C@H:7]([CH2:8][OH:9])[CH2:6][C@@H:3]([CH:4]=[CH:5]1)[CH2:2]2>>[C@@H:1]12[C@H:7]([CH2:8][O:9]C(=O)C)[CH2:6][C@@H:3]([C:4]([CH2:5]1)=O)[CH2:2]2
1735,[C@H]12C[C@H](C=C1)C[C@H]2CO>>[C@@H]12C[C@@H](CC1=O)C[C@@H]2COC(C)=O,[C@@H]12[C@H](CO)C[C@@H](C=C1)C2>>[C@H]12[C@@H](COC(=O)C)C[C@H](CC1=O)C2,[C@@H:1]12[C@H:7]([CH2:8][OH:9])[CH2:6][C@@H:3]([CH:4]=[CH:5]1)[CH2:2]2>>[C@H:1]12[C@@H:7]([CH2:8][O:9]C(=O)C)[CH2:6][C@H:3]([CH2:4][C:5]1=O)[CH2:2]2
1736,[C@H]12C[C@H](C=C1)C[C@H]2CO>>[C@@H]1(COC(C)=O)C[C@@H](CC(=O)O2)C[C@H]12,[C@@H]12[C@H](CO)C[C@@H](C=C1)C2>>[C@@H]1([C@@H]2OC(=O)C[C@@H](C2)C1)COC(=O)C,[C@@H:1]12[C@H:7]([CH2:8][OH:9])[CH2:6][C@@H:3]([CH:4]=C1)[CH2:2]2>>[C@@H:7]1([C@@H:1]2OC(=O)[CH2:4][C@@H:3]([CH2:2]2)[CH2:6]1)[CH2:8][O:9]C(=O)C
1737,[C@H]12C[C@H](C=C1)C[C@H]2CO>>[C@@H]1(COC(C)=O)C[C@@H](OC(=O)C2)C[C@H]12,[C@@H]12[C@H](CO)C[C@@H](C=C1)C2>>[C@@H]1([C@@H]2CC(=O)O[C@@H](C2)C1)COC(=O)C,[C@@H:1]12[C@H:7]([CH2:8][OH:9])[CH2:6][C@@H:3](C=[CH:5]1)[CH2:2]2>>[C@@H:7]1([C@@H:1]2[CH2:5]C(=O)O[C@@H:3]([CH2:2]2)[CH2:6]1)[CH2:8][O:9]C(=O)C
1738,[C@]([H])(NC(=O)OCc1ccc(OC)cc1)(Cc2ccccc2)C(=O)N[C@@]([H])(CCSC)C(=O)OC>>[C@]([H])(NC(=O)CNC(=O)CNC(=O)[C@@]([H])(NC(=O)OC(C)(C)C)Cc1ccc(O)cc1)(Cc2ccccc2)C(=O)N[C@@]([H])(CCSC)C(=O)OC,[C@](C(N[C@](C(OC)=O)(CCSC)[H])=O)(Cc1ccccc1)(NC(OCc1ccc(OC)cc1)=O)[H]>>[C@](C(N[C@](C(OC)=O)(CCSC)[H])=O)(Cc1ccccc1)(NC(CNC(CNC([C@](Cc1ccc(O)cc1)(NC(OC(C)(C)C)=O)[H])=O)=O)=O)[H],[C@:1]([C:23]([NH:25][C@:26]([C:32]([O:34][CH3:35])=[O:33])([CH2:28][CH2:29][S:30][CH3:31])[H])=[O:24])([CH2:16][c:17]1[cH:22][cH:21][cH:20][cH:19][cH:18]1)([NH:3][C:4](OCc1ccc(OC)cc1)=[O:5])[H]>>[C@:1]([C:23]([NH:25][C@:26]([C:32]([O:34][CH3:35])=[O:33])([CH2:28][CH2:29][S:30][CH3:31])[H])=[O:24])([CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1)([NH:3][C:4](CNC(CNC([C@](Cc1ccc(O)cc1)(NC(OC(C)(C)C)=O)[H])=O)=O)=[O:5])[H]
