,raw_ractions,transformed_reactions,automap
1159,c12c(NCC1)ccc(N(=O)=O)c2>>c12c(CCN1C(=O)N[C@@H]3C[C@H](CC4)N(C)[C@H]4C3)cc(N(=O)=O)cc2,c12cc(N(=O)=O)ccc1NCC2>>c12ccc(N(=O)=O)cc1CCN2C(N[C@H]1C[C@H]2CC[C@H](N2C)C1)=O,[c:1]12[cH:12][c:8]([N:9](=[O:11])=[O:10])[cH:7][cH:6][c:2]1[NH:3][CH2:4][CH2:5]2>>[c:2]12[cH:6][cH:7][c:8]([N:9](=[O:10])=[O:11])[cH:12][c:1]1[CH2:5][CH2:4][N:3]2C(N[C@H]1C[C@H]2CC[C@H](N2C)C1)=O
1160,c12c(cccc1)n(CC)nc2C(=O)O>>c12c(cccc1)n(CC)nc2C(=O)N[C@@H]3C[C@H](CCC4)N(C)[C@H]4C3,c12c(C(O)=O)n[n](CC)c1cccc2>>c12c(C(N[C@H]3C[C@H]4CCC[C@H](N4C)C3)=O)n[n](CC)c1cccc2,[c:1]12[c:11]([C:12](O)=[O:13])[n:10][n:7]([CH2:8][CH3:9])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[c:11]([C:12](N[C@H]3C[C@H]4CCC[C@H](N4C)C3)=[O:13])[n:10][n:7]([CH2:8][CH3:9])[c:2]1[cH:3][cH:4][cH:5][cH:6]2
1161,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1N)n(COC(CO)CO)cc2C,c12c(Cl)ncnc1[nH]cc2Br>>c12c(C)c[n](COC(CO)CO)c1ncnc2N,[c:1]12[c:10](Cl)[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2Br>>[c:1]12[c:5](C)[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2N
1162,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1Cl)n(COC(CO)CO)cc2C,c12c(Cl)ncnc1[nH]cc2Br>>c12c(C)c[n](COC(CO)CO)c1ncnc2Cl,[c:1]12[c:10]([Cl:11])[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2Br>>[c:1]12[c:5](C)[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2[Cl:11]
1163,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1Cl)n(COC(CO)CO)cc2Br,c12c(Cl)ncnc1[nH]cc2Br>>c12c(Br)c[n](COC(CO)CO)c1ncnc2Cl,[c:1]12[c:10]([Cl:11])[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:5]([Br:6])[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2[Cl:11]
1164,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1N)n(COC(CO)CO)cc2Br,c12c(Cl)ncnc1[nH]cc2Br>>c12c(Br)c[n](COC(CO)CO)c1ncnc2N,[c:1]12[c:10](Cl)[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:5]([Br:6])[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2N
1165,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1NC)n(COC(CO)CO)cc2Br,c12c(Cl)ncnc1[nH]cc2Br>>c12c(Br)c[n](COC(CO)CO)c1ncnc2NC,[c:1]12[c:10](Cl)[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:5]([Br:6])[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2NC
1166,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1NCC)n(COC(CO)CO)cc2Br,c12c(Cl)ncnc1[nH]cc2Br>>c12c(Br)c[n](COC(CO)CO)c1ncnc2NCC,[c:1]12[c:10](Cl)[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:5]([Br:6])[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2NCC
1167,c12c([nH]cc1Br)ncnc2Cl>>c12c(ncnc1NO)n(COC(CO)CO)cc2Br,c12c(Cl)ncnc1[nH]cc2Br>>c12c(Br)c[n](COC(CO)CO)c1ncnc2NO,[c:1]12[c:10](Cl)[n:9][cH:8][n:7][c:2]1[nH:3][cH:4][c:5]2[Br:6]>>[c:1]12[c:5]([Br:6])[cH:4][n:3](COC(CO)CO)[c:2]1[n:7][cH:8][n:9][c:10]2NO
1168,c12c(cccc1)C(=O)N(CCCBr)C2=O.c12c(cccc1)C(=O)N(CCCBr)C2=O>>c12c(cccc1)C(=O)N(CCCSCCCN3C(=O)c(cccc4)c4C3=O)C2=O,c12C(=O)N(CCCBr)C(=O)c1cccc2.c12C(=O)N(CCCBr)C(=O)c1cccc2>>c12C(=O)N(CCCSCCCN3C(=O)c4ccccc4C3=O)C(=O)c1cccc2,[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]Br)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:16]12[C:29](=[O:30])[N:24]([CH2:25][CH2:26][CH2:27]Br)[C:22](=[O:23])[c:17]1[cH:18][cH:19][cH:20][cH:21]2>>[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]S[CH2:27][CH2:26][CH2:25][N:24]3[C:29](=[O:30])[c:16]4[cH:21][cH:20][cH:19][cH:18][c:17]4[C:22]3=[O:23])[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2
1169,c12c(cccc1)C(=O)N(CCCBr)C2=O>>c12c(cccc1)C(=O)N(CCCSCCCCN3C(=O)c(cccc4)c4C3=O)C2=O,c12C(=O)N(CCCBr)C(=O)c1cccc2>>c12C(=O)N(CCCSCCCCN3C(=O)c4ccccc4C3=O)C(=O)c1cccc2,[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]Br)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]SC[CH2:12][CH2:11][CH2:10][N:9]3[C:7](=[O:8])[c:2]4[cH:3][cH:4][cH:5][cH:6][c:1]4[C:14]3=[O:15])[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2
1170,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5ccccc5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3ccccc3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7]([C:8]([NH:1][c:2]3[cH:10][cH:6][cH:5][cH:4][cH:3]3)=[O:9])[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1171,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5ccccn5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3ncccc3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3ncccc3)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1172,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5nccs5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3sccn3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3sccn3)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1173,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5snc(C)c5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3cc(C)ns3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3cc(C)ns3)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1174,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5ncc(C)s5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3sc(C)cn3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3sc(C)cn3)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1175,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5c(F)cccc5F)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3c(F)cccc3F)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3c(F)cccc3F)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1176,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>c(c(ccc1)Sc(cccc2)c23)(c1C(C(=O)Nc4cc(F)ccc4F)C5=O)N35,N12c3ccccc3Sc3cccc(CC1=O)c23>>c12N3C(=O)C(C(Nc4c(F)ccc(F)c4)=O)c1cccc2Sc1c3cccc1,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[c:2]12[N:1]3[C:8](=[O:9])[CH:7](C(Nc4c(F)ccc(F)c4)=O)[c:3]1[cH:4][cH:5][cH:6][c:10]2[S:11][c:12]1[c:17]3[cH:16][cH:15][cH:14][cH:13]1
1177,N12c(c(ccc3)CC1=O)c3Sc(cccc4)c24>>N12c(c(ccc3)Sc(cccc4)c14)c3C(C(=O)Nc5nnc(C(F)(F)F)s5)C2=O,N12c3ccccc3Sc3cccc(CC1=O)c23>>N12C(=O)C(C(Nc3sc(C(F)(F)F)nn3)=O)c3cccc(Sc4c1cccc4)c23,[N:1]12[c:17]3[cH:16][cH:15][cH:14][cH:13][c:12]3[S:11][c:10]3[cH:6][cH:5][cH:4][c:3]([CH2:7][C:8]1=[O:9])[c:2]23>>[N:1]12[C:8](=[O:9])[CH:7](C(Nc3sc(C(F)(F)F)nn3)=O)[c:3]3[cH:4][cH:5][cH:6][c:10]([S:11][c:12]4[c:17]1[cH:16][cH:15][cH:14][cH:13]4)[c:2]23
1178,c12c(cccc1)C(=O)N(CCCS)C2=O.c12c(cccc1)C(=O)N(CCCS)C2=O>>c12c(cccc1)C(=O)N(CCCS(=O)(=O)CCCN3C(=O)c(cccc4)c4C3=O)C2=O,c12C(=O)N(CCCS)C(=O)c1cccc2.c12C(=O)N(CCCS)C(=O)c1cccc2>>c12C(=O)N(CCCS(CCCN3C(=O)c4ccccc4C3=O)(=O)=O)C(=O)c1cccc2,[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]S)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:16]12[C:29](=[O:30])[N:24]([CH2:25][CH2:26][CH2:27]S)[C:22](=[O:23])[c:17]1[cH:18][cH:19][cH:20][cH:21]2>>[c:1]12[C:14](=[O:15])[N:9]([CH2:10][CH2:11][CH2:12]S([CH2:27][CH2:26][CH2:25][N:24]3[C:29](=[O:30])[c:16]4[cH:21][cH:20][cH:19][cH:18][c:17]4[C:22]3=[O:23])(=O)=O)[C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2
1179,c12c(CCNC1=O)cc(OC)c(OC)c2.c12c(CCNC1=O)cc(OC)c(OC)c2>>c12c(CCN(CCCN(C)CCc3ccc(OC)c(OC)c3)C1=O)cc(OC)c(OC)c2,c12cc(OC)c(OC)cc1CCNC2=O.c12cc(OC)c(OC)cc1CCNC2=O>>c12cc(OC)c(OC)cc1CCN(C2=O)CCCN(CCc1cc(OC)c(OC)cc1)C,[c:1]12[cH:15][c:12]([O:13][CH3:14])[c:9]([O:10][CH3:11])[cH:8][c:2]1[CH2:3][CH2:4][NH:5][C:6]2=[O:7].[c:16]12[cH:30][c:27]([O:28][CH3:29])[c:24]([O:25][CH3:26])[cH:23][c:17]1[CH2:18][CH2:19][NH:20][C:21]2=O>>[c:1]12[cH:15][c:12]([O:13][CH3:14])[c:9]([O:10][CH3:11])[cH:8][c:2]1[CH2:3][CH2:4][N:5]([C:6]2=[O:7])CC[CH2:21][N:20]([CH2:19][CH2:18][c:17]1[cH:23][c:24]([O:25][CH3:26])[c:27]([O:28][CH3:29])[cH:30][cH:16]1)C
1180,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc(C3CC3C)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)C1C(C)C1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)C1C(C)C1
1181,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc(CC3CCCC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)CC1CCCC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)CC1CCCC1
1182,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c([nH]c([C@@H]3CC[C@@H](CN)CC3)n1)C(=O)N(CCC)C(=O)N2CCC,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12N(CCC)C(=O)N(CCC)C(=O)c1[nH]c(n2)[C@H]1CC[C@H](CN)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:9]12[N:11]([CH2:12][CH2:13][CH3:14])[C:15](=[O:16])[N:1]([CH2:2][CH2:3][CH3:4])[C:5](=[O:6])[c:7]1[nH:8]c([n:10]2)[C@H]1CC[C@H](CN)CC1
1183,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@H]3C(=O)O)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1[C@H](C(O)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1[C@H](C(O)=O)CC1
1184,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CCC[C@H](NC(C)=O)C3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1C[C@@H](NC(=O)C)CCC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1C[C@@H](NC(=O)C)CCC1
1185,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@@H](CNC(C)=O)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@H](CNC(=O)C)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@H](CNC(=O)C)CC1
1186,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@@H](C(=O)OC)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@H](C(OC)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@H](C(OC)=O)CC1
1187,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c([nH]c([C@@H]3CC[C@@H](C(=O)NCCC)CC3)n1)C(=O)N(CCC)C(=O)N2CCC,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12N(CCC)C(=O)N(CCC)C(=O)c1[nH]c(n2)[C@H]1CC[C@H](C(NCCC)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:9]12[N:11]([CH2:12][CH2:13][CH3:14])[C:15](=[O:16])[N:1]([CH2:2][CH2:3][CH3:4])[C:5](=[O:6])[c:7]1[nH:8]c([n:10]2)[C@H]1CC[C@H](C(NCCC)=O)CC1
1188,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>C(F)(F)(F)C(=O)O.c12c(nc([C@@H]3CCC[C@H](N)C3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>C(C(O)=O)(F)(F)F.c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1C[C@@H](N)CCC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[C:7]([C:5](O)=[O:6])(F)(F)F.[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1C[C@@H](N)CCC1
1189,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@@H](C(=O)O)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@H](C(O)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@H](C(O)=O)CC1
1190,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@H](C(=O)O)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@@H](C(O)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@@H](C(O)=O)CC1
1191,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@@H](C(=O)Cl)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@H](C(Cl)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@H](C(Cl)=O)CC1
1192,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CC[C@H](C(=O)Cl)CC3)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1CC[C@@H](C(Cl)=O)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1CC[C@@H](C(Cl)=O)CC1
1193,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CCC[C@H]3C(=O)O)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1[C@H](C(O)=O)CCC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1[C@H](C(O)=O)CCC1
1194,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c(nc([C@@H]3CCC[C@H]3C(=O)Cl)[nH]1)N(CCC)C(=O)N(CCC)C2=O,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12C(=O)N(CCC)C(=O)N(CCC)c1nc([nH]2)[C@H]1[C@H](C(Cl)=O)CCC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:7]12[C:5](=[O:6])[N:1]([CH2:2][CH2:3][CH3:4])[C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[c:9]1[n:10]c([nH:8]2)[C@H]1[C@H](C(Cl)=O)CCC1
1195,N1(CCC)C(=O)C(N)=C(N)N(CCC)C1=O>>c12c([nH]c([C@@H]3CC[C@@H](NC(C)=O)CC3)n1)C(=O)N(CCC)C(=O)N2CCC,N1(C(=O)N(CCC)C(N)=C(N)C1=O)CCC>>c12N(CCC)C(=O)N(CCC)C(=O)c1[nH]c(n2)[C@H]1CC[C@H](NC(=O)C)CC1,[N:1]1([C:15](=[O:16])[N:11]([CH2:12][CH2:13][CH3:14])[C:9]([NH2:10])=[C:7]([NH2:8])[C:5]1=[O:6])[CH2:2][CH2:3][CH3:4]>>[c:9]12[N:11]([CH2:12][CH2:13][CH3:14])[C:15](=[O:16])[N:1]([CH2:2][CH2:3][CH3:4])[C:5](=[O:6])[c:7]1[nH:8]c([n:10]2)[C@H]1CC[C@H](NC(=O)C)CC1
