,raw_ractions,transformed_reactions,automap
622,c1(CBr)ccccc1>>c1(c2cc(OCc3ccccc3)cc1)\C(\CCO2)=N\S(=O)(=O)c4ccc(C)cc4,c1(ccccc1)CBr>>c12/C(=N/S(c3ccc(C)cc3)(=O)=O)/CCOc1cc(cc2)OCc1ccccc1,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2]Br>>[c:1]12/[C:2](=N/S([c:6]3[cH:7][cH:8][c:1]([CH3:2])[cH:4][cH:5]3)(=O)=O)/CCO[c:4]1[cH:5][c:6]([cH:7][cH:8]2)O[CH2:2][c:1]1[cH:8][cH:7][cH:6][cH:5][cH:4]1
623,c1(CBr)ccccc1>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(COc3cccc(OCc4ccccc4)c3)c2,c1(ccccc1)CBr>>S([n]1cc(COc2cc(OCc3ccccc3)ccc2)nn1)(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2]Br>>S([n]1cc(COc2cc(O[CH2:2][c:1]3[cH:8][cH:7][cH:6][cH:5][cH:4]3)ccc2)nn1)([c:6]1[cH:7][cH:8][c:1]([CH3:2])[cH:4][cH:5]1)(=O)=O
624,c1(CBr)ccccc1>>c1(cccc(OCC#C)c1)OCc2ccccc2,c1(ccccc1)CBr>>c1(OCc2ccccc2)cc(OCC#C)ccc1,[c:1]1([cH:8][cH:7][cH:6][cH:5][cH:4]1)[CH2:2]Br>>c1(O[CH2:2][c:1]2[cH:8][cH:7][cH:6][cH:5][cH:4]2)cc(OCC#C)ccc1
625,c1(I)ccc(O)cc1>>N(CC#C)(c1ccc(OC)cc1)c2cccc(OC)c2,c1(ccc(O)cc1)I>>N(c1cc(OC)ccc1)(c1ccc(OC)cc1)CC#C,[c:1]1([cH:8][cH:7][c:5]([OH:6])[cH:4][cH:3]1)I>>N([c:8]1[cH:7][c:5]([O:6]C)[cH:4][cH:3][cH:1]1)([c:1]1[cH:8][cH:7][c:5]([O:6]C)[cH:4][cH:3]1)CC#C
626,c1(I)ccc(O)cc1>>c1(cccc(OC)c1)Nc2ccc(OC)cc2,c1(ccc(O)cc1)I>>c1(Nc2ccc(OC)cc2)cc(OC)ccc1,[c:1]1([cH:8][cH:7][c:5]([OH:6])[cH:4][cH:3]1)I>>[c:3]1(N[c:1]2[cH:3][cH:4][c:5]([O:6]C)[cH:7][cH:8]2)[cH:4][c:5]([O:6]C)[cH:7][cH:8][cH:1]1
627,c1c(O)cccc1O>>c1(c2cc(OCc3ccccc3)cc1)\C(\CCO2)=N\S(=O)(=O)c4ccc(C)cc4,c1c(O)cccc1O>>c12/C(=N/S(c3ccc(C)cc3)(=O)=O)/CCOc1cc(cc2)OCc1ccccc1,[cH:1]1[c:7]([OH:8])[cH:6][cH:5][cH:4][c:2]1[OH:3]>>[c:6]12/C(=N/S(c3ccc(C)cc3)(=O)=O)/CC[O:8][c:7]1[cH:1][c:2]([cH:4][cH:5]2)[O:3]Cc1ccccc1
628,c1(CNCC#C)ccco1>>N(CC#CCC(=O)OCC)(Cc1ccco1)C(=O)C(C)(C)C,c1(occc1)CNCC#C>>N(C(C(C)(C)C)=O)(Cc1occc1)CC#CCC(OCC)=O,[c:1]1([o:10][cH:9][cH:8][cH:7]1)[CH2:2][NH:3][CH2:4][C:5]#[CH:6]>>[N:3](C(C(C)(C)C)=O)([CH2:2][c:1]1[o:10][cH:9][cH:8][cH:7]1)[CH2:4][C:5]#[C:6]CC(OCC)=O
629,c1c(O)cccc1O>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(COc3cccc(OCc4ccccc4)c3)c2,c1c(O)cccc1O>>S([n]1cc(COc2cc(OCc3ccccc3)ccc2)nn1)(c1ccc(C)cc1)(=O)=O,[cH:1]1[c:7]([OH:8])[cH:6][cH:5][cH:4][c:2]1[OH:3]>>S([n]1cc(C[O:3][c:2]2[cH:1][c:7]([O:8]Cc3ccccc3)[cH:6][cH:5][cH:4]2)nn1)(c1ccc(C)cc1)(=O)=O
630,c1(CNCC#C)ccco1>>C(=O)(C(C)(C)C)N(CC#CCC(=O)OC(C)(C)C)Cc1ccco1,c1(occc1)CNCC#C>>C(N(Cc1occc1)CC#CCC(OC(C)(C)C)=O)(C(C)(C)C)=O,[c:1]1([o:10][cH:9][cH:8][cH:7]1)[CH2:2][NH:3][CH2:4][C:5]#[CH:6]>>C([N:3]([CH2:2][c:1]1[o:10][cH:9][cH:8][cH:7]1)[CH2:4][C:5]#[C:6]CC(OC(C)(C)C)=O)(C(C)(C)C)=O
631,c1(CNCC#C)ccco1>>N(CC#CCC(=O)OC(C)(C)C)(Cc1ccco1)C(=O)OC(C)(C)C,c1(occc1)CNCC#C>>N(C(OC(C)(C)C)=O)(Cc1occc1)CC#CCC(OC(C)(C)C)=O,[c:1]1([o:10][cH:9][cH:8][cH:7]1)[CH2:2][NH:3][CH2:4][C:5]#[CH:6]>>[N:3](C(OC(C)(C)C)=O)([CH2:2][c:1]1[o:10][cH:9][cH:8][cH:7]1)[CH2:4][C:5]#[C:6]CC(OC(C)(C)C)=O
632,c1(CNCC#C)ccco1>>C(CC)(CC)(CC)OC(=O)CC#CCN(Cc1ccco1)C(=O)OC(C)(C)C,c1(occc1)CNCC#C>>C(OC(CC#CCN(C(OC(C)(C)C)=O)Cc1occc1)=O)(CC)(CC)CC,[c:1]1([o:10][cH:9][cH:8][cH:7]1)[CH2:2][NH:3][CH2:4][C:5]#[CH:6]>>C(OC(C[C:6]#[C:5][CH2:4][N:3](C(OC(C)(C)C)=O)[CH2:2][c:1]1[o:10][cH:9][cH:8][cH:7]1)=O)(CC)(CC)CC
633,c1(CNCC#C)ccco1>>C(=O)(C(C)(C)C)N(CC#CCC(=O)OC(CC)(CC)CC)Cc1ccco1,c1(occc1)CNCC#C>>C(N(Cc1occc1)CC#CCC(OC(CC)(CC)CC)=O)(C(C)(C)C)=O,[c:1]1([o:10][cH:9][cH:8][cH:7]1)[CH2:2][NH:3][CH2:4][C:5]#[CH:6]>>C([N:3]([CH2:2][c:1]1[o:10][cH:9][cH:8][cH:7]1)[CH2:4][C:5]#[C:6]CC(OC(CC)(CC)CC)=O)(C(C)(C)C)=O
634,c12c(cccc1)cccc2O>>c1(\C(\CCO2)=N\S(=O)(=O)c3ccc(C)cc3)c2c4c(cccc4)cc1,c12c(O)cccc1cccc2>>c12ccc3ccccc3c1OCC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]12[c:10]([OH:11])[cH:9][cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:9]12[cH:8][cH:7][c:2]3[cH:3][cH:4][cH:5][cH:6][c:1]3[c:10]1[O:11]CC/C/2=N\S(c1ccc(C)cc1)(=O)=O
635,c12c(cccc1)ccc(O)c2>>c1(c2ccc(cccc3)c13)\C(\CCO2)=N\S(=O)(=O)c4ccc(C)cc4,c12cc(O)ccc1cccc2>>c12/C(=N/S(c3ccc(C)cc3)(=O)=O)/CCOc1ccc1c2cccc1,[c:1]12[cH:11][c:9]([OH:10])[cH:8][cH:7][c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:11]12/C(=N/S(c3ccc(C)cc3)(=O)=O)/CC[O:10][c:9]1[cH:8][cH:7][c:2]1[c:1]2[cH:6][cH:5][cH:4][cH:3]1
636,c12c(OCO1)ccc(O)c2>>S(=O)(=O)(\N=C(/C1)\c2c(OC1)cc(OCO3)c3c2)c4ccc(C)cc4,c12cc(O)ccc1OCO2>>S(c1ccc(C)cc1)(/N=C1/c2cc3OCOc3cc2OCC/1)(=O)=O,[c:1]12[cH:10][c:8]([OH:9])[cH:7][cH:6][c:2]1[O:3][CH2:4][O:5]2>>S(c1ccc(C)cc1)(/N=C1/[c:7]2[cH:6][c:2]3[O:3][CH2:4][O:5][c:1]3[cH:10][c:8]2[O:9]CC/1)(=O)=O
637,S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(C)c3cccc(OCc4ccccc4)c3)c2>>c12c(cc(OCc3ccccc3)cc1)N(C)CCC2NS(=O)(=O)c4ccc(C)cc4,S([n]1cc(CN(c2cc(OCc3ccccc3)ccc2)C)nn1)(c1ccc(C)cc1)(=O)=O>>c12C(NS(c3ccc(C)cc3)(=O)=O)CCN(C)c1cc(cc2)OCc1ccccc1,[S:1]([n:11]1[cH:32][c:14]([CH2:15][N:16]([c:18]2[cH:31][c:22]([O:23][CH2:24][c:25]3[cH:30][cH:29][cH:28][cH:27][cH:26]3)[cH:21][cH:20][cH:19]2)[CH3:17])nn1)([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:3])=[O:2]>>[c:19]12[CH:32]([NH:11][S:1]([c:4]3[cH:5][cH:6][c:7]([CH3:8])[cH:9][cH:10]3)(=[O:3])=[O:2])[CH2:14][CH2:15][N:16]([CH3:17])[c:18]1[cH:31][c:22]([cH:21][cH:20]2)[O:23][CH2:24][c:25]1[cH:30][cH:29][cH:28][cH:27][cH:26]1
638,C(C)(C)(C)C(=O)Cl>>N(CC#CCC(=O)OCC)(Cc1ccco1)C(=O)C(C)(C)C,C(C(Cl)=O)(C)(C)C>>N(C(C(C)(C)C)=O)(Cc1occc1)CC#CCC(OCC)=O,[C:1]([C:5](Cl)=[O:6])([CH3:4])([CH3:3])[CH3:2]>>N([C:5]([C:1]([CH3:4])([CH3:3])[CH3:2])=[O:6])(Cc1occc1)CC#CCC(OCC)=O
639,S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(C)c3cccc(O[Si](C)(C)C(C)(C)C)c3)c2>>c12c(cc(O)cc1)N(C)CCC2=NS(=O)(=O)c3ccc(C)cc3,S([n]1cc(CN(c2cc(O[Si](C(C)(C)C)(C)C)ccc2)C)nn1)(c1ccc(C)cc1)(=O)=O>>c12C(=NS(c3ccc(C)cc3)(=O)=O)CCN(C)c1cc(cc2)O,[S:1]([n:11]1[cH:32][c:14]([CH2:15][N:16]([c:18]2[cH:31][c:22]([O:23][Si](C(C)(C)C)(C)C)[cH:21][cH:20][cH:19]2)[CH3:17])nn1)([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:3])=[O:2]>>[c:19]12[C:32](=[N:11][S:1]([c:4]3[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]3)(=[O:2])=[O:3])[CH2:14][CH2:15][N:16]([CH3:17])[c:18]1[cH:31][c:22]([cH:21][cH:20]2)[OH:23]
640,C(C)(C)(C)C(=O)Cl>>C(=O)(C(C)(C)C)N(CC#CCC(=O)OC(C)(C)C)Cc1ccco1,C(C(Cl)=O)(C)(C)C>>C(N(Cc1occc1)CC#CCC(OC(C)(C)C)=O)(C(C)(C)C)=O,[C:1]([C:5](Cl)=[O:6])([CH3:4])([CH3:3])[CH3:2]>>[C:5](N(Cc1occc1)CC#CCC(OC(C)(C)C)=O)([C:1]([CH3:4])([CH3:3])[CH3:2])=[O:6]
641,S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(C)c3cccc(O[Si](C)(C)C(C)(C)C)c3)c2>>c1(\C(\CCN2C)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(O[Si](C)(C)C(C)(C)C)cc1,S([n]1cc(CN(c2cc(O[Si](C(C)(C)C)(C)C)ccc2)C)nn1)(c1ccc(C)cc1)(=O)=O>>c12ccc(O[Si](C(C)(C)C)(C)C)cc1N(C)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[S:1]([n:11]1[cH:32][c:14]([CH2:15][N:16]([c:18]2[cH:31][c:22]([O:23][Si:24]([C:27]([CH3:30])([CH3:29])[CH3:28])([CH3:26])[CH3:25])[cH:21][cH:20][cH:19]2)[CH3:17])nn1)([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:3])=[O:2]>>[c:19]12[cH:20][cH:21][c:22]([O:23][Si:24]([C:27]([CH3:30])([CH3:29])[CH3:28])([CH3:25])[CH3:26])[cH:31][c:18]1[N:16]([CH3:17])[CH2:15][CH2:14]/[C:32]/2=[N:11]\[S:1]([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:2])=[O:3]
642,C(C)(C)(C)C(=O)Cl>>C(=O)(C(C)(C)C)N(CC#CCC(=O)OC(CC)(CC)CC)Cc1ccco1,C(C(Cl)=O)(C)(C)C>>C(N(Cc1occc1)CC#CCC(OC(CC)(CC)CC)=O)(C(C)(C)C)=O,[C:1]([C:5](Cl)=[O:6])([CH3:4])([CH3:3])[CH3:2]>>[C:5](N(Cc1occc1)CC#CCC(OC(CC)(CC)CC)=O)([C:1]([CH3:4])([CH3:3])[CH3:2])=[O:6]
643,S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(CCCCCC)c3cccc(OC)c3)c2>>c1(\C(\CCN2CCCCCC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,S([n]1cc(CN(c2cc(OC)ccc2)CCCCCC)nn1)(c1ccc(C)cc1)(=O)=O>>c12ccc(OC)cc1N(CCCCCC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[S:1]([n:11]1[cH:31][c:14]([CH2:15][N:16]([c:23]2[cH:30][c:27]([O:28][CH3:29])[cH:26][cH:25][cH:24]2)[CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH3:22])nn1)([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:3])=[O:2]>>[c:24]12[cH:25][cH:26][c:27]([O:28][CH3:29])[cH:30][c:23]1[N:16]([CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH3:22])[CH2:15][CH2:14]/[C:31]/2=[N:11]\[S:1]([c:4]1[cH:5][cH:6][c:7]([CH3:8])[cH:9][cH:10]1)(=[O:2])=[O:3]
644,S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(CC=C)c3cccc(OC)c3)c2>>c1(\C(\CCN2CC=C)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,S([n]1cc(CN(c2cc(OC)ccc2)CC=C)nn1)(c1ccc(C)cc1)(=O)=O>>c12ccc(OC)cc1N(CC=C)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[S:1]([n:11]1[cH:28][c:14]([CH2:15][N:16]([c:20]2[cH:27][c:24]([O:25][CH3:26])[cH:23][cH:22][cH:21]2)[CH2:17][CH:18]=[CH2:19])nn1)([c:4]1[cH:10][cH:9][c:7]([CH3:8])[cH:6][cH:5]1)(=[O:3])=[O:2]>>[c:21]12[cH:22][cH:23][c:24]([O:25][CH3:26])[cH:27][c:20]1[N:16]([CH2:17][CH:18]=[CH2:19])[CH2:15][CH2:14]/[C:28]/2=[N:11]\[S:1]([c:4]1[cH:5][cH:6][c:7]([CH3:8])[cH:9][cH:10]1)(=[O:3])=[O:2]
645,c1(cccc(OC)c1)N(CC#C)Cc2ccccc2>>S(=O)(=O)(\N=C(/C1)\c2c(cc(OC)cc2)N(Cc3ccccc3)C1)c4ccc(C)cc4,c1(N(Cc2ccccc2)CC#C)cc(OC)ccc1>>S(c1ccc(C)cc1)(/N=C1/c2ccc(OC)cc2N(CC/1)Cc1ccccc1)(=O)=O,[c:1]1([N:9]([CH2:13][c:14]2[cH:19][cH:18][cH:17][cH:16][cH:15]2)[CH2:10][C:11]#C)[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>S(c1ccc(C)cc1)(/N=C1/[c:2]2[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]2[N:9]([CH2:10][CH2:11]/1)[CH2:13][c:14]1[cH:19][cH:18][cH:17][cH:16][cH:15]1)(=O)=O
646,c1(cccc(OC)c1)N(C)CC#C>>c1(\C(\CCN2C)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CC#C)C)cc(OC)ccc1>>c12ccc(OC)cc1N(C)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:11][C:12]#C)[CH3:10])[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH3:10])[CH2:11][CH2:12]/C/2=N\S(c1ccc(C)cc1)(=O)=O
647,[Si](C)(C)(Oc1cccc(N(C)CC#C)c1)C(C)(C)C>>c1(cccc(OC(C)=O)c1)N(C)CC#C,[Si](C(C)(C)C)(Oc1cc(N(CC#C)C)ccc1)(C)C>>c1(N(CC#C)C)cc(OC(=O)C)ccc1,[Si](C(C)(C)C)([O:4][c:5]1[cH:15][c:9]([N:10]([CH2:12][C:13]#[CH:14])[CH3:11])[cH:8][cH:7][cH:6]1)(C)C>>[c:9]1([N:10]([CH2:12][C:13]#[CH:14])[CH3:11])[cH:15][c:5]([O:4]C(=O)C)[cH:6][cH:7][cH:8]1
648,c1(cccc(OC)c1)N(CC)CC#C>>c1(\C(\CCN2CC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CC#C)CC)cc(OC)ccc1>>c12ccc(OC)cc1N(CC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:12][C:13]#C)[CH2:10][CH3:11])[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH2:10][CH3:11])[CH2:12][CH2:13]/C/2=N\S(c1ccc(C)cc1)(=O)=O
649,c1(cccc(OC)c1)N(CC#C)CCC>>c1(\C(\CCN2CCC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CCC)CC#C)cc(OC)ccc1>>c12ccc(OC)cc1N(CCC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:13][CH2:14][CH3:15])[CH2:10][C:11]#C)[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH2:13][CH2:14][CH3:15])[CH2:10][CH2:11]/C/2=N\S(c1ccc(C)cc1)(=O)=O
650,c1(cccc(OC)c1)N(CC#C)CCCC>>c1(\C(\CCN2CCCC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CCCC)CC#C)cc(OC)ccc1>>c12ccc(OC)cc1N(CCCC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:13][CH2:14][CH2:15][CH3:16])[CH2:10][C:11]#C)[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH2:13][CH2:14][CH2:15][CH3:16])[CH2:10][CH2:11]/C/2=N\S(c1ccc(C)cc1)(=O)=O
651,c1(cccc(OC)c1)N(CC#C)CCCCCC>>c1(\C(\CCN2CCC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CCCCCC)CC#C)cc(OC)ccc1>>c12ccc(OC)cc1N(CCC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:13][CH2:14][CH2:15]CCC)[CH2:10][C:11]#C)[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH2:10][CH2:11]C)[CH2:13][CH2:14]/[C:15]/2=N\S(c1ccc(C)cc1)(=O)=O
652,c1(cccc(OC)c1)N(CC#C)CC=C>>c1(\C(\CCN2CC=C)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(N(CC=C)CC#C)cc(OC)ccc1>>c12ccc(OC)cc1N(CC=C)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([N:9]([CH2:13][CH:14]=[CH2:15])[CH2:10][C:11]#C)[cH:8][c:5]([O:6][CH3:7])[cH:4][cH:3][cH:2]1>>[c:2]12[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][c:1]1[N:9]([CH2:13][CH:14]=[CH2:15])[CH2:10][CH2:11]/C/2=N\S(c1ccc(C)cc1)(=O)=O
653,c1(NCC#C)cccc(OC)c1>>S(=O)(=O)(\N=C(/C1)\c2c(cc(OC)cc2)N(Cc3ccccc3)C1)c4ccc(C)cc4,c1(cc(OC)ccc1)NCC#C>>S(c1ccc(C)cc1)(/N=C1/c2ccc(OC)cc2N(CC/1)Cc1ccccc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#[CH:5]>>S(c1ccc(C)cc1)(/N=C1/[c:6]2[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12][c:1]2[N:2](CC/1)[CH2:3][c:4]1cccc[cH:5]1)(=O)=O
654,c1(NCC#C)cccc(OC)c1>>c1(\C(\CCN2CC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(cc(OC)ccc1)NCC#C>>c12ccc(OC)cc1N(CC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#C>>[c:6]12[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12][c:1]1[N:2](CC)[CH2:3][CH2:4]/C/2=N\S(c1ccc(C)cc1)(=O)=O
655,c1(NCC#C)cccc(OC)c1>>c1(\C(\CCN2CCCC)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(cc(OC)ccc1)NCC#C>>c12ccc(OC)cc1N(CCCC)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#C>>[c:6]12[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12][c:1]1[N:2](CCCC)[CH2:3][CH2:4]/C/2=N\S(c1ccc(C)cc1)(=O)=O
656,c1(NCC#C)cccc(OC)c1>>c1(\C(\CCN2CC=C)=N\S(=O)(=O)c3ccc(C)cc3)c2cc(OC)cc1,c1(cc(OC)ccc1)NCC#C>>c12ccc(OC)cc1N(CC=C)CC/C/2=N\S(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#C>>[c:6]12[cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12][c:1]1[N:2](CC=C)[CH2:3][CH2:4]/C/2=N\S(c1ccc(C)cc1)(=O)=O
657,c1(NCC#C)cccc(OC)c1>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(Cc3ccccc3)c4cccc(OC)c4)c2,c1(cc(OC)ccc1)NCC#C>>S([n]1cc(CN(c2cc(OC)ccc2)Cc2ccccc2)nn1)(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#[CH:5]>>S([n]1[cH:5][c:4]([CH2:3][N:2]([c:1]2[cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]2)Cc2ccccc2)nn1)(c1ccc(C)cc1)(=O)=O
658,C1(C(=O)OC(C)(C)C)C(OC(C)=O)CC=C2C1=CCN(C(=O)OC(C)(C)C)C2>>[C@@H]1(C(=O)OC(C)(C)C)[C@@H](OC(C)=O)CCC(CNCC2)C12,C1(C2=CCN(CC2=CCC1OC(=O)C)C(OC(C)(C)C)=O)C(OC(C)(C)C)=O>>[C@@H]1(C2CCNCC2CC[C@@H]1OC(=O)C)C(OC(C)(C)C)=O,[CH:1]1([C:17]2=[CH:18][CH2:19][N:20]([CH2:28][C:16]2=[CH:15][CH2:14][CH:9]1[O:10][C:11](=[O:13])[CH3:12])C(OC(C)(C)C)=O)[C:2]([O:4][C:5]([CH3:8])([CH3:7])[CH3:6])=[O:3]>>[C@@H:1]1([CH:17]2[CH2:16][CH2:28][NH:20][CH2:19][CH:18]2[CH2:15][CH2:14][C@@H:9]1[O:10][C:11](=[O:13])[CH3:12])[C:2]([O:4][C:5]([CH3:6])([CH3:7])[CH3:8])=[O:3]
659,c1(NCC#C)cccc(OC)c1>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(C)c3cccc(OC)c3)c2,c1(cc(OC)ccc1)NCC#C>>S([n]1cc(CN(c2cc(OC)ccc2)C)nn1)(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#[CH:5]>>S([n]1[cH:5][c:4]([CH2:3][N:2]([c:1]2[cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]2)C)nn1)(c1ccc(C)cc1)(=O)=O
660,C1(C(=O)OC(C)(C)C)C(OC(C)=O)CC=C2C1=CCN(C(=O)OC(C)(C)C)C2>>[C@@]12([H])[C@@]([H])(CC[C@@H](OC(C)=O)[C@@H]1C(=O)OC(C)(C)C)CN(CCc3c[nH]c(cccc4)c34)CC2,C1(C2=CCN(CC2=CCC1OC(=O)C)C(OC(C)(C)C)=O)C(OC(C)(C)C)=O>>[C@]12(CCN(CCc3c4ccccc4[nH]c3)C[C@@]1(CC[C@H]([C@@H]2C(OC(C)(C)C)=O)OC(=O)C)[H])[H],[CH:1]1([C:17]2=[CH:18][CH2:19][N:20](C[C:16]2=[CH:15][CH2:14][CH:9]1OC(=O)C)C(OC(C)(C)C)=O)C(OC(C)(C)C)=O>>[C@]12(CCN(CC[c:18]3[c:17]4[cH:1][cH:9][cH:14][cH:15][c:16]4[nH:20][cH:19]3)C[C@@]1(CC[C@H]([C@@H]2C(OC(C)(C)C)=O)OC(=O)C)[H])[H]
661,c1(NCC#C)cccc(OC)c1>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(CC)c3cccc(OC)c3)c2,c1(cc(OC)ccc1)NCC#C>>S([n]1cc(CN(c2cc(OC)ccc2)CC)nn1)(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#[CH:5]>>S([n]1[cH:5][c:4]([CH2:3][N:2]([c:1]2[cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]2)CC)nn1)(c1ccc(C)cc1)(=O)=O
662,c1(NCC#C)cccc(OC)c1>>S(=O)(=O)(c1ccc(C)cc1)n2nnc(CN(CCCC)c3cccc(OC)c3)c2,c1(cc(OC)ccc1)NCC#C>>S([n]1cc(CN(c2cc(OC)ccc2)CCCC)nn1)(c1ccc(C)cc1)(=O)=O,[c:1]1([cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]1)[NH:2][CH2:3][C:4]#[CH:5]>>S([n]1[cH:5][c:4]([CH2:3][N:2]([c:1]2[cH:12][c:9]([O:10][CH3:11])[cH:8][cH:7][cH:6]2)CCCC)nn1)(c1ccc(C)cc1)(=O)=O
