,raw_ractions,transformed_reactions,automap
615,[C@@](O[C@](C(=O)OC)(C1)C2=O)([C@@]1([H])CCC3)(N2CCC4)[C@@]34CC>>C12(CC)C(=C(CCC1)CC(C(=O)OC)C3=O)N3CCC2,[C@]123[C@]4(CC)CCCN1C(=O)[C@](C[C@@]2(CCC4)[H])(C(OC)=O)O3>>C12(CCCN3C(=O)C(C(OC)=O)CC(CCC1)=C23)CC,[C@:1]123[C@:20]4([CH2:21][CH3:22])[CH2:19][CH2:18][CH2:17][N:16]1[C:9](=[O:10])[C@:3]([CH2:8][C@@:11]2([CH2:13][CH2:14][CH2:15]4)[H])([C:4]([O:6][CH3:7])=[O:5])O3>>[C:20]12([CH2:19][CH2:18][CH2:17][N:16]3[C:9](=[O:10])[CH:3]([C:4]([O:6][CH3:7])=[O:5])[CH2:8][C:11]([CH2:13][CH2:14][CH2:15]1)=[C:1]23)[CH2:21][CH3:22]
616,[C@@](O[C@](C(=O)OC)(C1)C2=O)([C@@]1([H])CCC3)(N2CCC4)[C@@]34CC>>C(=C(CCC1)C[C@@](OC(=S)Oc2ccccc2)(C(=O)OC)C3=O)(N3CCC4)[C@]14CC,[C@]123[C@]4(CC)CCCN1C(=O)[C@](C[C@@]2(CCC4)[H])(C(OC)=O)O3>>C12[C@@]3(CC)CCCN1C(=O)[C@@](C(OC)=O)(OC(Oc1ccccc1)=S)CC=2CCC3,[C@:1]123[C@:20]4([CH2:21][CH3:22])[CH2:19][CH2:18][CH2:17][N:16]1[C:9](=[O:10])[C@:3]([CH2:8][C@@:11]2([CH2:13][CH2:14][CH2:15]4)[H])([C:4]([O:6][CH3:7])=[O:5])[O:2]3>>[C:1]12[C@@:20]3([CH2:21][CH3:22])[CH2:19][CH2:18][CH2:17][N:16]1[C:9](=[O:10])[C@@:3]([C:4]([O:6][CH3:7])=[O:5])([O:2]C(Oc1ccccc1)=S)[CH2:8][C:11]=2[CH2:13][CH2:14][CH2:15]3
617,S(=O)(=O)(OCC\C=C\C(=O)OCC)c1ccc(C)cc1>>[C@@H]1(CCON1Cc2ccccc2)[C@@H](C)C(=O)OCC,S(c1ccc(C)cc1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@@H]1([C@H](C(OCC)=O)C)N(Cc2ccccc2)OCC1,S([c:14]1[cH:20][cH:19][c:17]([CH3:18])[cH:16][cH:15]1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@@H]1([C@H](C(OCC)=O)C)N([CH2:18][c:17]2[cH:16][cH:15][cH:14][cH:20][cH:19]2)OCC1
618,S(=O)(=O)(OCC\C=C\C(=O)OCC)c1ccc(C)cc1>>[C@@H]1(CCON1Cc2ccccc2)[C@@H](CC)C(=O)OCC,S(c1ccc(C)cc1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@@H]1([C@H](C(OCC)=O)CC)N(Cc2ccccc2)OCC1,S([c:14]1[cH:20][cH:19][c:17]([CH3:18])[cH:16][cH:15]1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@@H]1([C@H](C(OCC)=O)CC)N([CH2:18][c:17]2[cH:16][cH:15][cH:14][cH:20][cH:19]2)OCC1
619,S(=O)(=O)(OCC\C=C\C(=O)OCC)c1ccc(C)cc1>>[C@H]1(CCON1Cc2ccccc2)[C@H](Cc3ccccc3)C(=O)OCC,S(c1ccc(C)cc1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@H]1([C@@H](C(OCC)=O)Cc2ccccc2)N(Cc2ccccc2)OCC1,S([c:14]1[cH:20][cH:19][c:17]([CH3:18])[cH:16][cH:15]1)(OCC/C=C/C(OCC)=O)(=O)=O>>[C@H]1([C@@H](C(OCC)=O)[CH2:18][c:17]2[cH:16][cH:15][cH:14][cH:20][cH:19]2)N([CH2:18][c:17]2[cH:16][cH:15][cH:14][cH:20][cH:19]2)OCC1
620,C1(CC=CC1)(NC(=O)Nc2ccc(Cl)cc2)C(=O)OCC>>[C@]12(NC(=O)N(c3ccc(Cl)cc3)C1=O)C[C@@]([H])(ON=C4CCC)[C@]4([H])C2,C1(C(OCC)=O)(NC(Nc2ccc(Cl)cc2)=O)CC=CC1>>[C@]12(C[C@]3([H])C(CCC)=NO[C@]3([H])C1)C(=O)N(c1ccc(Cl)cc1)C(=O)N2,[C:1]1([C:17](OCC)=[O:18])([NH:6][C:7]([NH:9][c:10]2[cH:16][cH:15][c:13]([Cl:14])[cH:12][cH:11]2)=[O:8])[CH2:5][CH:4]=[CH:3][CH2:2]1>>[C@:1]12([CH2:2][C@:3]3([H])C(CCC)=NO[C@:4]3([H])[CH2:5]1)[C:17](=[O:18])[N:9]([c:10]1[cH:11][cH:12][c:13]([Cl:14])[cH:15][cH:16]1)[C:7](=[O:8])[NH:6]2
621,c12c(c(C)ccc1OC)nc(cc(OC)cc3)c3c2C(=O)O>>C1(C(=O)Oc2c(F)ccc(F)c2F)c3c(cc(OC)cc3)Nc(c(C)ccc4OC)c14,c12c(C(O)=O)c3ccc(OC)cc3nc1c(ccc2OC)C>>C1(c2c(OC)ccc(C)c2Nc2cc(ccc12)OC)C(Oc1c(F)c(F)ccc1F)=O,[c:1]12[c:19]([C:20]([OH:22])=[O:21])[c:18]3[cH:17][cH:16][c:13]([O:14][CH3:15])[cH:12][c:11]3[n:10][c:2]1[c:3]([cH:5][cH:6][c:7]2[O:8][CH3:9])[CH3:4]>>[CH:19]1([c:1]2[c:7]([O:8][CH3:9])[cH:6][cH:5][c:3]([CH3:4])[c:2]2[NH:10][c:11]2[cH:12][c:13]([cH:16][cH:17][c:18]12)[O:14][CH3:15])[C:20]([O:22]c1c(F)c(F)ccc1F)=[O:21]
622,c12c(c(C)ccc1OC)nc(cc(OC)cc3)c3c2C(=O)O>>C1(C(=O)Oc2c(F)ccc(F)c2F)c3c(cc(OC)cc3)N(C)c(c(C)ccc4OC)c14,c12c(C(O)=O)c3ccc(OC)cc3nc1c(ccc2OC)C>>C1(c2c(OC)ccc(C)c2N(C)c2cc(ccc12)OC)C(Oc1c(F)c(F)ccc1F)=O,[c:1]12[c:19]([C:20]([OH:22])=[O:21])[c:18]3[cH:17][cH:16][c:13]([O:14][CH3:15])[cH:12][c:11]3[n:10][c:2]1[c:3]([cH:5][cH:6][c:7]2[O:8][CH3:9])[CH3:4]>>[CH:19]1([c:1]2[c:7]([O:8][CH3:9])[cH:6][cH:5][c:3]([CH3:4])[c:2]2[N:10](C)[c:11]2[cH:12][c:13]([cH:16][cH:17][c:18]12)[O:14][CH3:15])[C:20]([O:22]c1c(F)c(F)ccc1F)=[O:21]
623,c12c(ccc(cc(cc(C=O)cc3)c3n4)c14)cc(cc(C=O)cc5)c5n2>>c12c(ccc(cc(cc(CNCCC)cc3)c3n4)c14)cc(cc(CNCCC)cc5)c5n2,c12nc3ccc(C=O)cc3cc1ccc1c2nc2ccc(C=O)cc2c1>>c12nc3ccc(CNCCC)cc3cc1ccc1c2nc2ccc(CNCCC)cc2c1,[c:1]12[n:26][c:25]3[cH:24][cH:23][c:20]([CH:21]=O)[cH:19][c:18]3[cH:17][c:2]1[cH:3][cH:4][c:5]1[c:16]2[n:15][c:14]2[cH:13][cH:12][c:9]([CH:10]=O)[cH:8][c:7]2[cH:6]1>>[c:1]12[n:26][c:25]3[cH:24][cH:23][c:20]([CH2:21][NH:26][CH2:25][CH2:18][CH3:17])[cH:19][c:18]3[cH:17][c:2]1[cH:3][cH:4][c:5]1[c:16]2[n:15][c:14]2[cH:13][cH:12][c:9]([CH2:10][NH:15][CH2:14][CH2:7][CH3:6])[cH:8][c:7]2[cH:6]1
624,c12c(ccc(cc(cc(C=O)cc3)c3n4)c14)cc(cc(C=O)cc5)c5n2>>c12c(ccc(cc(cc(CNCCCN(C)C)cc3)c3n4)c14)cc(cc(CNCCCN(C)C)cc5)c5n2,c12nc3ccc(C=O)cc3cc1ccc1c2nc2ccc(C=O)cc2c1>>c12nc3ccc(CNCCCN(C)C)cc3cc1ccc1c2nc2ccc(CNCCCN(C)C)cc2c1,[c:1]12[n:26][c:25]3[cH:24][cH:23][c:20]([CH:21]=O)[cH:19][c:18]3[cH:17][c:2]1[cH:3][cH:4][c:5]1[c:16]2[n:15][c:14]2[cH:13][cH:12][c:9]([CH:10]=O)[cH:8][c:7]2[cH:6]1>>[c:1]12[n:26][c:25]3[cH:24][cH:23][c:20]([CH2:21]NCCCN(C)C)[cH:19][c:18]3[cH:17][c:2]1[cH:3][cH:4][c:5]1[c:16]2[n:15][c:14]2[cH:13][cH:12][c:9]([CH2:10]NCCCN(C)C)[cH:8][c:7]2[cH:6]1
625,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2O>>c12c(nc(Cl)cc1)nc(C(F)(F)F)cc2OC,c12c(O)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)Cl,[c:1]12[c:18]([OH:19])[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)NC(=O)C>>[c:1]12[c:18]([O:19]C)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)Cl
626,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2O>>c12c(nc(O)cc1)nc(C(F)(F)F)cc2OC,c12c(O)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)O,[c:1]12[c:18]([OH:19])[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)NC(=O)C>>[c:1]12[c:18]([O:19]C)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)O
627,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2O>>c12c(nc(N3CCNCC3)cc1)nc(C(F)(F)F)cc2OC,c12c(O)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)N1CCNCC1,[c:1]12[c:18]([OH:19])[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[NH:5][C:6](=O)[CH3:7]>>[c:1]12[c:18]([O:19]C)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[N:5]1CCN[CH2:7][CH2:6]1
628,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2O>>c12c(nc(C(F)(F)F)cc1OC)nc(N3CCN(C(=O)OCC)CC3)cc2,c12c(O)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12ccc(N3CCN(C(OCC)=O)CC3)nc1nc(cc2OC)C(F)(F)F,[c:1]12[c:18]([OH:19])[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[NH:5][C:6](=O)[CH3:7]>>[c:1]12[cH:10][cH:9][c:4]([N:5]3CCN(C(OCC)=O)[CH2:7][CH2:6]3)[n:3][c:2]1[n:11][c:12]([cH:17][c:18]2[O:19]C)[C:13]([F:16])([F:15])[F:14]
629,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2Cl>>c12c(nc(Cl)cc1)nc(C(F)(F)F)cc2OC,c12c(Cl)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)Cl,[c:1]12[c:18](Cl)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)NC(=O)C>>[c:1]12[c:18](OC)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)Cl
630,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2Cl>>c12c(nc(O)cc1)nc(C(F)(F)F)cc2OC,c12c(Cl)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)O,[c:1]12[c:18](Cl)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)NC(=O)C>>[c:1]12[c:18](OC)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)O
631,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2Cl>>c12c(nc(N3CCNCC3)cc1)nc(C(F)(F)F)cc2OC,c12c(Cl)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12c(OC)cc(C(F)(F)F)nc1nc(cc2)N1CCNCC1,[c:1]12[c:18](Cl)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[NH:5][C:6](=O)[CH3:7]>>[c:1]12[c:18](OC)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[N:5]1CCN[CH2:7][CH2:6]1
632,c12c(nc(NC(C)=O)cc1)nc(C(F)(F)F)cc2Cl>>c12c(nc(C(F)(F)F)cc1OC)nc(N3CCN(C(=O)OCC)CC3)cc2,c12c(Cl)cc(C(F)(F)F)nc1nc(cc2)NC(=O)C>>c12ccc(N3CCN(C(OCC)=O)CC3)nc1nc(cc2OC)C(F)(F)F,[c:1]12[c:18](Cl)[cH:17][c:12]([C:13]([F:16])([F:15])[F:14])[n:11][c:2]1[n:3][c:4]([cH:9][cH:10]2)[NH:5][C:6](=O)[CH3:7]>>[c:1]12[cH:10][cH:9][c:4]([N:5]3CCN(C(OCC)=O)[CH2:7][CH2:6]3)[n:3][c:2]1[n:11][c:12]([cH:17][c:18]2OC)[C:13]([F:16])([F:15])[F:14]
633,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(OC)nc(nc(Cl)cc2)c12,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>C(c1c2ccc(Cl)nc2nc(OC)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13](Cl)[n:12][c:2]2[n:3][c:4](OC)[cH:6]1)([F:11])([F:10])[F:9]
634,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(OC)nc(nc(O)cc2)c12,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>C(c1c2ccc(O)nc2nc(OC)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13](O)[n:12][c:2]2[n:3][c:4](OC)[cH:6]1)([F:11])([F:10])[F:9]
635,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(N2CCNCC2)nc(nc(O)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>C(c1c2ccc(O)nc2nc(N2CCNCC2)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13](O)[n:12][c:2]2[n:3][c:4](N2CCNCC2)[cH:6]1)([F:9])([F:10])[F:11]
636,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(N2CCNCC2)nc(nc(N)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>C(c1c2ccc(N)nc2nc(N2CCNCC2)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13]([NH:14]C(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13]([NH2:14])[n:12][c:2]2[n:3][c:4](N2CCNCC2)[cH:6]1)([F:9])([F:10])[F:11]
637,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(C(F)(F)F)cc(N2CCNCC2)nc(nc(OC)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>c1(c2ccc(OC)nc2nc(N2CCNCC2)c1)C(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[c:7]1([c:1]2[cH:19][cH:18][c:13](OC)[n:12][c:2]2[n:3][c:4](N2CCNCC2)[cH:6]1)[C:8]([F:9])([F:10])[F:11]
638,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(cc(OC)nc(nc(N2CCNCC2)cc3)c13)C(F)(F)F,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>c1(C(F)(F)F)c2ccc(N3CCNCC3)nc2nc(OC)c1,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[c:7]1([C:8]([F:11])([F:10])[F:9])[c:1]2[cH:19][cH:18][c:13]([N:14]3CCN[CH2:16][CH2:15]3)[n:12][c:2]2[n:3][c:4](OC)[cH:6]1
639,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(C(F)(F)F)cc(N2CCN(C(=O)OC)CC2)nc(nc(OC)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>c1(c2ccc(OC)nc2nc(N2CCN(C(OC)=O)CC2)c1)C(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[c:7]1([c:1]2[cH:19][cH:18][c:13](OC)[n:12][c:2]2[n:3][c:4](N2CCN(C(OC)=O)CC2)[cH:6]1)[C:8]([F:9])([F:10])[F:11]
640,c12c(nc(Cl)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c12c(nc(OC)cc1C(F)(F)F)nc(N3CCN(C(=O)OCC)CC3)cc2,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)Cl>>c12ccc(N3CCN(C(OCC)=O)CC3)nc1nc(cc2C(F)(F)F)OC,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])Cl>>[c:1]12[cH:19][cH:18][c:13]([N:14]3CCN(C(OCC)=O)[CH2:16][CH2:15]3)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])OC
641,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(OC)nc(nc(Cl)cc2)c12,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>C(c1c2ccc(Cl)nc2nc(OC)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])[OH:5]>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13](Cl)[n:12][c:2]2[n:3][c:4]([O:5]C)[cH:6]1)([F:11])([F:10])[F:9]
642,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(OC)nc(nc(O)cc2)c12,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>C(c1c2ccc(O)nc2nc(OC)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13](NC(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])[OH:5]>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13](O)[n:12][c:2]2[n:3][c:4]([O:5]C)[cH:6]1)([F:11])([F:10])[F:9]
643,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(N2CCNCC2)nc(nc(O)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>C(c1c2ccc(O)nc2nc(N2CCNCC2)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2C(F)(F)F)[OH:5]>>C([c:19]1[c:1]2[cH:7][cH:6][c:4]([OH:5])[n:3][c:2]2[n:12][c:13]([N:14]2[CH2:15][CH2:16]NCC2)[cH:18]1)(F)(F)F
644,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>C(F)(F)(F)c1cc(N2CCNCC2)nc(nc(N)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>C(c1c2ccc(N)nc2nc(N2CCNCC2)c1)(F)(F)F,[c:1]12[cH:19][cH:18][c:13]([NH:14]C(=O)C)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])O>>[C:8]([c:7]1[c:1]2[cH:19][cH:18][c:13]([NH2:14])[n:12][c:2]2[n:3][c:4](N2CCNCC2)[cH:6]1)([F:9])([F:10])[F:11]
645,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(C(F)(F)F)cc(N2CCNCC2)nc(nc(OC)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>c1(c2ccc(OC)nc2nc(N2CCNCC2)c1)C(F)(F)F,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2C(F)(F)F)[OH:5]>>[c:19]1([c:1]2[cH:7][cH:6][c:4]([O:5]C)[n:3][c:2]2[n:12][c:13]([N:14]2[CH2:15][CH2:16]NCC2)[cH:18]1)C(F)(F)F
646,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(cc(OC)nc(nc(N2CCNCC2)cc3)c13)C(F)(F)F,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>c1(C(F)(F)F)c2ccc(N3CCNCC3)nc2nc(OC)c1,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])[OH:5]>>[c:7]1([C:8]([F:11])([F:10])[F:9])[c:1]2[cH:19][cH:18][c:13]([N:14]3CCN[CH2:16][CH2:15]3)[n:12][c:2]2[n:3][c:4]([O:5]C)[cH:6]1
647,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c1(C(F)(F)F)cc(N2CCN(C(=O)OC)CC2)nc(nc(OC)cc3)c13,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>c1(c2ccc(OC)nc2nc(N2CCN(C(OC)=O)CC2)c1)C(F)(F)F,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2C(F)(F)F)[OH:5]>>[c:19]1([c:1]2[cH:7][cH:6][c:4]([O:5]C)[n:3][c:2]2[n:12][c:13]([N:14]2[CH2:15][CH2:16]N(C(OC)=O)CC2)[cH:18]1)C(F)(F)F
648,c12c(nc(O)cc1C(F)(F)F)nc(NC(C)=O)cc2>>c12c(nc(OC)cc1C(F)(F)F)nc(N3CCN(C(=O)OCC)CC3)cc2,c12ccc(NC(=O)C)nc1nc(cc2C(F)(F)F)O>>c12ccc(N3CCN(C(OCC)=O)CC3)nc1nc(cc2C(F)(F)F)OC,[c:1]12[cH:19][cH:18][c:13]([NH:14][C:15](=O)[CH3:16])[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])[OH:5]>>[c:1]12[cH:19][cH:18][c:13]([N:14]3CCN(C(OCC)=O)[CH2:16][CH2:15]3)[n:12][c:2]1[n:3][c:4]([cH:6][c:7]2[C:8]([F:11])([F:10])[F:9])[O:5]C
649,C(Cl)(Cl)(C(O)c1ccccc1)\C(=N\CC)\c2ccc(Cl)cc2>>C(=N\CC)(/C#Cc1ccccc1)\c2ccc(Cl)cc2,C(/C(/c1ccc(Cl)cc1)=N/CC)(C(c1ccccc1)O)(Cl)Cl>>C(/c1ccc(Cl)cc1)(\C#Cc1ccccc1)=N/CC,[C:1](/[C:12](/[c:16]1[cH:22][cH:21][c:19]([Cl:20])[cH:18][cH:17]1)=[N:13]/[CH2:14][CH3:15])(C(c1ccccc1)O)(Cl)Cl>>[C:12](/[c:16]1[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]1)(\[C:1]#[C:12][c:16]1[cH:22][cH:21][cH:19][cH:18][cH:17]1)=[N:13]/[CH2:14][CH3:15]
650,C(Cl)(Cl)(C(O)c1ccccc1)\C(=N\CC)\c2ccc(Cl)cc2>>C1(Cl)(Cl)[C@@H](c2ccccc2)N(CC)[C@H]1c3ccc(Cl)cc3,C(/C(/c1ccc(Cl)cc1)=N/CC)(C(c1ccccc1)O)(Cl)Cl>>C1([C@H](c2ccc(Cl)cc2)N(CC)[C@@H]1c1ccccc1)(Cl)Cl,[C:1](/[C:12](/[c:16]1[cH:22][cH:21][c:19]([Cl:20])[cH:18][cH:17]1)=N/CC)([CH:4]([c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)O)([Cl:3])[Cl:2]>>[C:1]1([C@H:12]([c:16]2[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]2)N(CC)[C@@H:4]1[c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)([Cl:2])[Cl:3]
651,C(Cl)(Cl)(C(O)c1ccccc1)\C(=N\CC)\c2ccc(Cl)cc2>>[C@]1(C#N)(c2ccc(Cl)cc2)N(CC)[C@H](c3ccccc3)C1(Cl)Cl,C(/C(/c1ccc(Cl)cc1)=N/CC)(C(c1ccccc1)O)(Cl)Cl>>[C@]1(C(Cl)(Cl)[C@@H](c2ccccc2)N1CC)(c1ccc(Cl)cc1)C#N,[C:1](/[C:12](/[c:16]1[cH:22][cH:21][c:19]([Cl:20])[cH:18][cH:17]1)=N/CC)([CH:4]([c:6]1[cH:11][cH:10][cH:9][cH:8][cH:7]1)O)([Cl:3])[Cl:2]>>[C@:12]1([C:1]([Cl:2])([Cl:3])[C@@H:4]([c:6]2[cH:7][cH:8][cH:9][cH:10][cH:11]2)N1CC)([c:16]1[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]1)C#N
