,raw_ractions,transformed_reactions,automap
1761,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(C(F)(F)F)cc3)\C(=O)C(F)(F)F,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(C(F)(F)F)=O)\c2ccc(C(F)(F)F)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(C(F)(F)F)=O)\c2ccc(C(F)(F)F)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1762,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)C(F)(F)F)(\c1ccc(C#N)cc1)=C(/C(=O)c(cccc2)c23)\C3=O,c12C(=O)CC(=O)c1cccc2>>C(=C1/C(=O)c2ccccc2C/1=O)(/c1ccc(C#N)cc1)\C(C(F)(F)F)=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>C(=[C:9]1/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11])(/c1ccc(C#N)cc1)\C(C(F)(F)F)=O
1763,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3cccc(F)c3)\C(=O)C(F)(F)F,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(C(F)(F)F)=O)\c2cc(F)ccc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(C(F)(F)F)=O)\c2cc(F)ccc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1764,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(Cl)cc4,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2ccc(Cl)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2ccc(Cl)cc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1765,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccccc4Br,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2c(Br)cccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2c(Br)cccc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1766,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(Br)cc4,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2ccc(Br)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2ccc(Br)cc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1767,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(OC)cc4,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2ccc(OC)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2ccc(OC)cc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1768,c12c(cccc1)C(=O)CC2=O>>C(c1ccc(Br)cc1)([P+](CCCC)(CCCC)CCCC)C2=C([O-])c3c(cccc3)C2=O,c12C(=O)CC(=O)c1cccc2>>C(C1C(=O)c2ccccc2C=1[O-])([P+](CCCC)(CCCC)CCCC)c1ccc(Br)cc1,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>C([C:1]1[C:10](=[O:11])[c:9]2[cH:7][cH:2][cH:3][cH:4][c:5]2[C:6]=1[O-])([P+](CCCC)(CCCC)CCCC)c1ccc(Br)cc1
1769,c12c(cccc1)C(=O)CC2=O.c12c(cccc1)C(=O)CC2=O>>c1(c2ccc(Br)cc2)c(nnc(c3c(cccc3)C4=O)c14)C(F)(F)F,c12C(=O)CC(=O)c1cccc2.c12C(=O)CC(=O)c1cccc2>>c1(c2C(=O)c3ccccc3-c2nnc1C(F)(F)F)-c1ccc(Br)cc1,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:12]12[C:21](=O)[CH2:20][C:18](=O)[c:13]1[cH:14][cH:15][cH:16][cH:17]2>>[c:21]1([c:9]2[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]2nn[c:20]1[C:18](F)(F)F)-[c:12]1[cH:17][cH:16][c:15](Br)[cH:14][cH:13]1
1770,c12c(cccc1)C(=O)CC2=O>>c12c(nnc(C(F)(F)F)c1c3ccc(N(=O)=O)cc3)c4c(cccc4)C2=O,c12C(=O)CC(=O)c1cccc2>>c12C(=O)c3ccccc3-c1nnc(c2-c1ccc(N(=O)=O)cc1)C(F)(F)F,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:9]12[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]1nnc(c2-c1ccc(N(=O)=O)cc1)C(F)(F)F
1771,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccco4,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2occc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2occc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1772,c12c(cccc1)C(=O)CC2=O>>c12c(nnc(C(F)(F)F)c1c3ccc(C#N)cc3)c4c(cccc4)C2=O,c12C(=O)CC(=O)c1cccc2>>c12C(=O)c3ccccc3-c1nnc(c2-c1ccc(C#N)cc1)C(F)(F)F,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:9]12[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]1nnc(c2-c1ccc(C#N)cc1)C(F)(F)F
1773,c12c(cccc1)C(=O)CC2=O>>c1(c2ccc(C(F)(F)F)cc2)c(nnc(c3c(cccc3)C4=O)c14)C(F)(F)F,c12C(=O)CC(=O)c1cccc2>>c1(c2C(=O)c3ccccc3-c2nnc1C(F)(F)F)-c1ccc(C(F)(F)F)cc1,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>c1([c:9]2[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]2nnc1C(F)(F)F)-c1ccc(C(F)(F)F)cc1
1774,c12c(cccc1)C(=O)CC2=O.c12c(cccc1)C(=O)CC2=O>>c12c(nnc(C(F)(F)F)c1c3cccc(F)c3)c4c(cccc4)C2=O,c12C(=O)CC(=O)c1cccc2.c12C(=O)CC(=O)c1cccc2>>c12C(=O)c3ccccc3-c1nnc(c2-c1cc(F)ccc1)C(F)(F)F,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2.[c:12]12[C:21](=O)[CH2:20][C:18](=O)[c:13]1[cH:14][cH:15][cH:16][cH:17]2>>[c:9]12[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]1nn[c:20]([c:21]2-[c:12]1[cH:17][c:16](F)[cH:15][cH:14][cH:13]1)[C:18](F)(F)F
1775,c12c(cccc1)C(=O)CC2=O>>c1(c2cccc(N(=O)=O)c2)c(nnc(c3c(cccc3)C4=O)c14)C(F)(F)F,c12C(=O)CC(=O)c1cccc2>>c1(c2C(=O)c3ccccc3-c2nnc1C(F)(F)F)-c1cc(N(=O)=O)ccc1,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>c1([c:9]2[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]2nnc1C(F)(F)F)-c1cc(N(=O)=O)ccc1
1776,c12c(cccc1)C(=O)CC2=O>>c12c(nnc(c3ccccc3)c1c4ccc(Br)cc4)c5c(cccc5)C2=O,c12C(=O)CC(=O)c1cccc2>>c12C(=O)c3ccccc3-c1nnc(c2-c1ccc(Br)cc1)-c1ccccc1,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=O)[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[c:9]12[C:10](=[O:11])[c:1]3[cH:6][cH:5][cH:4][cH:3][c:2]3-[c:7]1nnc(c2-c1ccc(Br)cc1)-c1ccccc1
1777,c12c(cccc1)C(=O)CC2=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4cccs4,c12C(=O)CC(=O)c1cccc2>>C1(=C(/C(c2sccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]12[C:10](=[O:11])[CH2:9][C:7](=[O:8])[c:2]1[cH:3][cH:4][cH:5][cH:6]2>>[C:9]1(=C(/C(c2sccc2)=O)\c2ccc(Br)cc2)/[C:7](=[O:8])[c:2]2[cH:3][cH:4][cH:5][cH:6][c:1]2[C:10]/1=[O:11]
1778,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccccc4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2ccccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2ccccc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1779,c1(C=O)ccc(Br)cc1.c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/C(=O)C(C)C)\c3ccc(Br)cc3,c1(ccc(Br)cc1)C=O.c1(ccc(Br)cc1)C=O>>C1(=C(/c2ccc(Br)cc2)\C(C(C)C)=O)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O.[c:10]1([cH:18][cH:17][c:15](Br)[cH:14][cH:13]1)[CH:11]=[O:12]>>C1(=[C:2](/[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)\C(C(C)C)=O)/C(=O)[c:18]2[cH:17][cH:15][cH:14][cH:13][c:10]2[C:11]/1=[O:12]
1780,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)C4CCCCC4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(C2CCCCC2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(C2CCCCC2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1781,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/C(=O)CCCCCCCCC)\c3ccc(Br)cc3,c1(ccc(Br)cc1)C=O>>C1(=C(/c2ccc(Br)cc2)\C(CCCCCCCCC)=O)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)\C(CCCCCCCCC)=O)/C(=O)c2ccccc2C/1=O
1782,c1(C=O)ccc(Br)cc1>>C(/C(=O)C(F)(F)F)(\c1ccc(Br)cc1)=C(/C(=O)c(cccc2)c23)\C3=O,c1(ccc(Br)cc1)C=O>>C(=C1/C(=O)c2ccccc2C/1=O)(/c1ccc(Br)cc1)\C(C(F)(F)F)=O,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[CH:2]=[O:3]>>C(=C1/C(=O)[c:9]2[cH:8][cH:6][cH:5][cH:4][c:1]2[C:2]/1=[O:3])(/c1ccc(Br)cc1)\C(C(F)(F)F)=O
1783,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(C(=O)\C(\c5ccc(Br)cc5)=C(\C(=O)c(cccc6)c67)/C7=O)cc4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2ccc(C(/C(=C3\C(=O)c4ccccc4C\3=O)/c3ccc(Br)cc3)=O)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2ccc(C(/[C:2](=C3\C(=O)c4ccccc4C\3=O)/[c:1]3[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]3)=O)cc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1784,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccccc4Cl,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2c(Cl)cccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2c(Cl)cccc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1785,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4cccc(Cl)c4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2cc(Cl)ccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2cc(Cl)ccc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1786,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(Cl)cc4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2ccc(Cl)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2ccc(Cl)cc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1787,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(Br)cc4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2ccc(Br)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=[O:3]>>C1(=C(/[C:2]([c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)=[O:3])\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O
1788,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccc(OC)cc4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2ccc(OC)cc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2ccc(OC)cc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1789,c1(C=O)ccc(Br)cc1>>C(c1ccc(Br)cc1)([P+](CCCC)(CCCC)CCCC)C2=C([O-])c3c(cccc3)C2=O,c1(ccc(Br)cc1)C=O>>C(C1C(=O)c2ccccc2C=1[O-])([P+](CCCC)(CCCC)CCCC)c1ccc(Br)cc1,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[CH:2]=[O:3]>>C(C1[C:2](=[O:3])[c:1]2[cH:9][cH:8][cH:6][cH:5][c:4]2C=1[O-])([P+](CCCC)(CCCC)CCCC)c1ccc(Br)cc1
1790,c1(C=O)ccc(Br)cc1.c1(C=O)ccc(Br)cc1>>c1(c2ccc(Br)cc2)c(nnc(c3c(cccc3)C4=O)c14)C(F)(F)F,c1(ccc(Br)cc1)C=O.c1(ccc(Br)cc1)C=O>>c1(c2C(=O)c3ccccc3-c2nnc1C(F)(F)F)-c1ccc(Br)cc1,[c:1]1([cH:9][cH:8][c:6](Br)[cH:5][cH:4]1)[CH:2]=[O:3].[c:10]1([cH:18][cH:17][c:15]([Br:16])[cH:14][cH:13]1)[CH:11]=O>>[c:11]1(c2[C:2](=[O:3])[c:1]3[cH:9][cH:8][cH:6][cH:5][c:4]3-c2nnc1C(F)(F)F)-[c:10]1[cH:18][cH:17][c:15]([Br:16])[cH:14][cH:13]1
1791,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4ccco4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2occc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2occc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1792,c1(C=O)ccc(Br)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(Br)cc3)\C(=O)c4cccs4,c1(ccc(Br)cc1)C=O>>C1(=C(/C(c2sccc2)=O)\c2ccc(Br)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]1)[CH:2]=O>>C1(=[C:2](/C(c2sccc2)=O)\[c:1]2[cH:9][cH:8][c:6]([Br:7])[cH:5][cH:4]2)/C(=O)c2ccccc2C/1=O
1793,c1(cccc(C=O)c1)N(=O)=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/C(=O)c3ccccc3)\c4cccc(N(=O)=O)c4,c1(N(=O)=O)cc(C=O)ccc1>>C1(=C(/c2cc(N(=O)=O)ccc2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][c:5]([CH:6]=O)[cH:4][cH:3][cH:2]1>>C1(=[C:6](/[c:5]2[cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3][cH:4]2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O
1794,c1(cccc(C=O)c1)N(=O)=O>>C(/C(=O)C(F)(F)F)(\c1cccc(N(=O)=O)c1)=C(/C(=O)c(cccc2)c23)\C3=O,c1(N(=O)=O)cc(C=O)ccc1>>C(=C1/C(=O)c2ccccc2C/1=O)(/c1cc(N(=O)=O)ccc1)\C(C(F)(F)F)=O,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][c:5]([CH:6]=O)[cH:4][cH:3][cH:2]1>>[C:6](=C1/C(=O)c2ccccc2C/1=O)(/[c:5]1[cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3][cH:4]1)\C(C(F)(F)F)=O
1795,c1(cccc(C=O)c1)N(=O)=O.c1(cccc(C=O)c1)N(=O)=O>>c1(c2cccc(N(=O)=O)c2)c(nnc(c3c(cccc3)C4=O)c14)C(F)(F)F,c1(N(=O)=O)cc(C=O)ccc1.c1(N(=O)=O)cc(C=O)ccc1>>c1(c2C(=O)c3ccccc3-c2nnc1C(F)(F)F)-c1cc(N(=O)=O)ccc1,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][c:5]([CH:6]=O)[cH:4][cH:3][cH:2]1.[c:12]1(N(=O)=O)[cH:19][c:16]([CH:17]=[O:18])[cH:15][cH:14][cH:13]1>>[c:6]1(c2[C:17](=[O:18])[c:16]3[cH:19][cH:12][cH:13][cH:14][c:15]3-c2nnc1C(F)(F)F)-[c:5]1[cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3][cH:4]1
1796,c1(ccc(C=O)cc1)N(=O)=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/C(=O)c3ccccc3)\c4ccc(N(=O)=O)cc4,c1(N(=O)=O)ccc(C=O)cc1>>C1(=C(/c2ccc(N(=O)=O)cc2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][cH:7][c:4]([CH:5]=O)[cH:3][cH:2]1>>C1(=[C:5](/[c:4]2[cH:7][cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3]2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O
1797,c1(ccc(C=O)cc1)N(=O)=O.c1(ccc(C=O)cc1)N(=O)=O>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(N(=O)=O)cc3)\C(=O)C(F)(F)F,c1(N(=O)=O)ccc(C=O)cc1.c1(N(=O)=O)ccc(C=O)cc1>>C1(=C(/C(C(F)(F)F)=O)\c2ccc(N(=O)=O)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][cH:7][c:4]([CH:5]=O)[cH:3][cH:2]1.[c:12]1(N(=O)=O)[cH:19][cH:18][c:15]([CH:16]=[O:17])[cH:14][cH:13]1>>C1(=[C:5](/C(C(F)(F)F)=O)\[c:4]2[cH:7][cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3]2)/[C:16](=[O:17])[c:15]2[cH:18][cH:19][cH:12][cH:13][c:14]2C/1=O
1798,c1(ccc(C=O)cc1)N(=O)=O>>c12c(nnc(C(F)(F)F)c1c3ccc(N(=O)=O)cc3)c4c(cccc4)C2=O,c1(N(=O)=O)ccc(C=O)cc1>>c12C(=O)c3ccccc3-c1nnc(c2-c1ccc(N(=O)=O)cc1)C(F)(F)F,[c:1]1([N:9](=[O:11])=[O:10])[cH:8][cH:7][c:4]([CH:5]=O)[cH:3][cH:2]1>>c12C(=O)c3ccccc3-c1nnc([c:5]2-[c:4]1[cH:7][cH:8][c:1]([N:9](=[O:11])=[O:10])[cH:2][cH:3]1)C(F)(F)F
1799,c1(C=O)ccc(C=O)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(C=O)cc3)\C(=O)c4ccccc4,c1(ccc(C=O)cc1)C=O>>C1(=C(/C(c2ccccc2)=O)\c2ccc(C=O)cc2)/C(=O)c2ccccc2C/1=O,[c:1]1([cH:10][cH:9][c:6]([CH:7]=O)[cH:5][cH:4]1)[CH:2]=[O:3]>>C1(=[C:7](/C(c2ccccc2)=O)\[c:6]2[cH:9][cH:10][c:1]([CH:2]=[O:3])[cH:4][cH:5]2)/C(=O)c2ccccc2C/1=O
1800,c1(C=O)ccc(C=O)cc1.c1(C=O)ccc(C=O)cc1>>C(/C(=O)C(F)(F)F)(\c1ccc(C=O)cc1)=C(/C(=O)c(cccc2)c23)\C3=O,c1(ccc(C=O)cc1)C=O.c1(ccc(C=O)cc1)C=O>>C(=C1/C(=O)c2ccccc2C/1=O)(/c1ccc(C=O)cc1)\C(C(F)(F)F)=O,[c:1]1([cH:10][cH:9][c:6]([CH:7]=O)[cH:5][cH:4]1)[CH:2]=[O:3].[c:11]1([cH:20][cH:19][c:16]([CH:17]=[O:18])[cH:15][cH:14]1)C=O>>[C:7](=C1/C(=O)[c:15]2[cH:14][cH:11][cH:20][cH:19][c:16]2[C:17]/1=[O:18])(/[c:6]1[cH:9][cH:10][c:1]([CH:2]=[O:3])[cH:4][cH:5]1)\C(C(F)(F)F)=O
1801,C(F)(F)(F)c1ccc(C=O)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/C(=O)c3ccccc3)\c4ccc(C(F)(F)F)cc4,C(c1ccc(C=O)cc1)(F)(F)F>>C1(=C(/c2ccc(C(F)(F)F)cc2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O,[C:1]([c:5]1[cH:12][cH:11][c:8]([CH:9]=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]>>C1(=[C:9](/[c:8]2[cH:11][cH:12][c:5]([C:1]([F:4])([F:3])[F:2])[cH:6][cH:7]2)\C(c2ccccc2)=O)/C(=O)c2ccccc2C/1=O
1802,C(F)(F)(F)c1ccc(C=O)cc1>>C(/C(=O)c(cccc1)c12)(\C2=O)=C(/c3ccc(C(F)(F)F)cc3)\C(=O)C(F)(F)F,C(c1ccc(C=O)cc1)(F)(F)F>>C1(=C(/C(C(F)(F)F)=O)\c2ccc(C(F)(F)F)cc2)/C(=O)c2ccccc2C/1=O,[C:1]([c:5]1[cH:12][cH:11][c:8]([CH:9]=O)[cH:7][cH:6]1)([F:4])([F:3])[F:2]>>C1(=[C:9](/C(C(F)(F)F)=O)\[c:8]2[cH:11][cH:12][c:5]([C:1]([F:4])([F:3])[F:2])[cH:6][cH:7]2)/C(=O)c2ccccc2C/1=O
